# Avida Host Tasks data
# Wed Aug 26 16:21:26 2020
# First column gives the current update, next columns give the number
# of Hosts that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 0 0 0 0 0 0 0 0 
100 197 0 0 0 0 0 0 0 0 
200 544 0 0 0 0 0 0 0 0 
300 818 0 0 0 0 0 0 0 0 
400 1685 0 0 0 0 0 0 0 0 
500 2438 0 0 0 0 0 0 0 0 
600 3855 0 0 0 0 0 0 0 0 
700 5456 0 0 0 0 0 0 0 0 
800 6519 0 0 0 0 0 0 0 0 
900 8419 0 0 0 0 0 0 0 0 
1000 9730 0 0 0 0 0 0 0 0 
1100 11345 0 0 0 0 0 0 0 0 
1200 12942 0 0 0 0 0 0 0 0 
1300 14267 0 0 0 0 0 0 0 0 
1400 15928 0 0 0 0 0 0 0 0 
1500 17415 0 0 0 0 0 0 0 0 
1600 18739 0 0 0 0 0 0 0 0 
1700 20199 0 0 0 0 0 0 0 0 
1800 21186 0 0 0 0 0 0 0 0 
1900 22386 0 0 0 0 0 0 0 0 
2000 23492 0 0 0 0 0 0 0 0 
2100 24435 0 0 0 0 0 0 0 0 
2200 25481 0 0 0 0 0 0 0 0 
2300 26151 0 0 0 0 0 0 0 0 
2400 26847 0 0 0 0 0 0 0 0 
2500 27408 0 0 0 0 0 0 0 0 
2600 27784 0 0 0 0 0 0 0 0 
2700 28080 0 0 0 0 0 0 0 0 
2800 28322 0 0 0 0 0 0 0 0 
2900 28560 0 0 0 0 0 0 0 0 
3000 28771 0 0 0 0 0 0 0 0 
3100 28939 0 0 0 0 0 0 0 0 
3200 29064 0 0 0 0 0 0 0 0 
3300 29022 0 0 0 0 0 0 0 0 
3400 28960 0 0 0 0 0 0 0 0 
3500 28872 0 0 0 0 0 0 0 0 
3600 28636 0 0 0 0 0 0 0 0 
3700 28300 0 0 0 0 0 0 0 0 
3800 27943 0 0 0 0 0 0 0 0 
3900 27584 0 0 0 0 0 0 0 0 
4000 26962 0 0 0 0 0 0 0 0 
4100 26412 0 0 0 0 0 0 0 0 
4200 25778 0 0 0 0 0 0 0 0 
4300 25184 0 0 0 0 0 0 0 0 
4400 24376 0 0 0 0 0 0 0 0 
4500 23717 0 0 0 0 0 0 0 0 
4600 22939 0 0 0 0 0 0 0 0 
4700 22247 0 0 0 0 0 0 0 0 
4800 21223 0 0 0 0 0 0 0 0 
4900 20325 0 0 0 0 0 0 0 0 
5000 19537 0 0 0 0 0 0 0 0 
5100 18837 0 0 0 0 0 0 0 0 
5200 18317 0 0 0 0 0 0 0 0 
5300 17791 0 0 0 0 0 0 0 0 
5400 17471 0 0 0 0 0 0 0 0 
5500 17336 0 0 0 0 0 0 0 0 
5600 17110 0 0 0 0 0 0 0 0 
5700 16957 0 0 0 0 0 0 0 0 
5800 16756 0 0 0 0 0 0 0 0 
5900 16588 0 0 0 0 0 0 0 0 
6000 16568 0 0 0 0 0 0 0 0 
6100 16755 0 0 0 0 0 0 0 0 
6200 16874 0 0 0 0 0 0 0 0 
6300 16921 0 0 0 0 0 0 0 0 
6400 17046 0 0 0 0 0 0 0 0 
6500 17082 0 0 0 0 0 0 0 0 
6600 17171 0 0 0 0 0 0 0 0 
6700 17191 0 0 0 0 0 0 0 0 
6800 17237 0 0 0 0 0 0 0 0 
6900 17153 0 0 0 0 0 0 0 0 
7000 17120 0 0 0 0 0 0 0 0 
7100 17125 0 0 0 0 0 0 0 0 
7200 17117 0 0 0 0 0 0 0 0 
7300 17189 0 0 0 0 0 0 0 0 
7400 17103 0 0 0 0 0 0 0 0 
7500 16981 0 0 0 0 0 0 0 0 
7600 16880 0 0 0 0 0 0 0 0 
7700 16689 0 0 0 0 0 0 0 0 
7800 16594 0 0 0 0 0 0 0 0 
7900 16639 0 0 0 0 0 0 0 0 
8000 16702 0 0 0 0 0 0 0 0 
8100 16716 0 0 0 0 0 0 0 0 
8200 16669 0 0 0 0 0 0 0 0 
8300 16612 0 0 0 0 0 0 0 0 
8400 16449 0 0 0 0 0 0 0 0 
8500 16230 0 0 0 0 0 0 0 0 
8600 16111 0 0 0 0 0 0 0 0 
8700 16207 0 0 0 0 0 0 0 0 
8800 16139 0 0 0 0 0 0 0 0 
8900 16087 0 0 0 0 0 0 0 0 
9000 15930 0 0 0 0 0 0 0 0 
9100 15658 0 0 0 0 0 0 0 0 
9200 15566 0 0 0 0 0 0 0 0 
9300 15488 0 0 0 0 0 0 0 0 
9400 15544 0 0 0 0 0 0 0 0 
9500 15598 0 0 0 0 0 0 0 0 
9600 15602 0 0 0 0 0 0 0 0 
9700 15549 0 0 0 0 0 0 0 0 
9800 15573 0 0 0 0 0 0 0 0 
9900 15528 0 0 0 0 0 0 0 0 
10000 15387 0 0 0 0 0 0 0 0 
10100 15271 0 0 0 0 0 0 0 0 
10200 15096 0 0 0 0 0 0 0 0 
10300 14820 0 0 0 0 0 0 0 0 
10400 14643 0 0 0 0 0 0 0 0 
10500 14412 0 0 0 0 0 0 0 0 
10600 14323 0 0 0 0 0 0 0 0 
10700 14356 0 0 0 0 0 0 0 0 
10800 14410 0 0 0 0 0 0 0 0 
10900 14587 0 0 0 0 0 0 0 0 
11000 14776 0 0 0 0 0 0 0 0 
11100 14824 0 0 0 0 0 0 0 0 
11200 14757 0 0 0 0 0 0 0 0 
11300 14445 0 0 0 0 0 0 0 0 
11400 14219 0 0 0 0 0 0 0 0 
11500 14105 0 0 0 0 0 0 0 0 
11600 14163 0 0 0 0 0 0 0 0 
11700 14301 0 0 0 0 0 0 0 0 
11800 14415 0 0 0 0 0 0 0 0 
11900 14629 0 0 0 0 0 0 0 0 
12000 14879 0 0 0 0 0 0 0 0 
12100 15117 0 0 0 0 0 0 0 0 
12200 15225 0 0 0 0 0 0 0 0 
12300 15106 0 0 0 0 0 0 0 0 
12400 14913 0 0 0 0 0 0 0 0 
12500 14811 0 0 0 0 0 0 0 0 
12600 14698 0 0 0 0 0 0 0 0 
12700 14529 0 0 0 0 0 0 0 0 
12800 14287 0 0 0 0 0 0 0 0 
12900 14181 0 0 0 0 0 0 0 0 
13000 14007 0 0 0 0 0 0 0 0 
13100 14074 0 0 0 0 0 0 0 0 
13200 14038 0 0 0 0 0 0 0 0 
13300 13990 0 0 0 0 0 0 0 0 
13400 13980 0 0 0 0 0 0 0 0 
13500 13899 0 0 0 0 0 0 0 0 
13600 13939 0 0 0 0 0 0 0 0 
13700 13986 0 0 0 0 0 0 0 0 
13800 14097 0 0 0 0 0 0 0 0 
13900 14174 0 0 0 0 0 0 0 0 
14000 14322 0 0 0 0 0 0 0 0 
14100 14324 0 0 0 0 0 0 0 0 
14200 14354 0 0 0 0 0 0 0 0 
14300 14314 0 0 0 0 0 0 0 0 
14400 14252 0 0 0 0 0 0 0 0 
14500 14419 0 0 0 0 0 0 0 0 
14600 14583 0 0 0 0 0 0 0 0 
14700 14578 0 0 0 0 0 0 0 0 
14800 14635 0 0 0 0 0 0 0 0 
14900 14609 0 0 0 0 0 0 0 0 
15000 14605 0 0 0 0 0 0 0 0 
15100 14496 0 0 0 0 0 0 0 0 
15200 14332 0 0 0 0 0 0 0 0 
15300 14233 0 0 0 0 0 0 0 0 
15400 14267 0 0 0 0 0 0 0 0 
15500 14407 0 0 0 0 0 0 0 0 
