# Sat Sep 12 18:25:44 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 2 0.0249713 2 0 1 
500 2 0.0298389 2 0 1 
600 2 0.0152517 2 0 1 
700 3 0.0181882 5 0.000361036 1.00039 
800 3 0.00850974 7 0.000152516 1.00017 
900 3 0.00979849 7 0.000249698 1.00026 
1000 3 0.0125107 9 0.000424121 1.00045 
1100 5 0.0172165 13 0.000615244 1.00067 
1200 4 0.0156019 11 0.000382496 1.00042 
1300 5 0.0187666 14 0.000694574 1.00076 
1400 4 0.0207659 17 0.000884091 1.00094 
1500 5 0.0172331 18 0.000740666 1.0008 
1600 6 0.0200316 19 0.000790167 1.00085 
1700 6 0.0184592 20 0.000832104 1.00089 
1800 6 0.0229552 20 0.000829213 1.00088 
1900 5 0.0270341 18 0.00111642 1.0012 
2000 5 0.0335596 19 0.0012628 1.00135 
2100 5 0.035572 21 0.00122859 1.00129 
2200 5 0.0402787 20 0.00145278 1.00156 
2300 6 0.0436545 23 0.00160729 1.00172 
2400 6 0.047018 24 0.00182333 1.00194 
2500 6 0.0466616 21 0.00167545 1.00178 
2600 7 0.050709 26 0.00191435 1.00204 
2700 7 0.0574964 30 0.00231107 1.00251 
2800 8 0.054854 32 0.00217943 1.00235 
2900 8 0.0584272 31 0.00236963 1.00252 
3000 8 0.0584429 31 0.00227021 1.0024 
3100 8 0.0595622 33 0.00226003 1.00242 
3200 8 0.0609388 34 0.00241473 1.00255 
3300 8 0.0662433 32 0.00253802 1.00272 
3400 8 0.0701513 39 0.00298477 1.00315 
3500 9 0.0766388 38 0.00329374 1.00345 
3600 9 0.0810905 42 0.00348986 1.00374 
3700 9 0.0863168 45 0.00408652 1.00433 
3800 8 0.0929504 42 0.0046416 1.00493 
3900 8 0.0928447 40 0.00464366 1.00489 
4000 8 0.101893 42 0.00525304 1.00551 
4100 8 0.111036 46 0.00597448 1.00628 
4200 9 0.117737 48 0.00693402 1.00725 
4300 9 0.112907 51 0.00642427 1.00672 
4400 10 0.116131 48 0.00622526 1.00648 
4500 9 0.12098 48 0.00696291 1.00728 
4600 9 0.122921 45 0.00696316 1.00726 
4700 8 0.137631 46 0.00815202 1.0085 
4800 8 0.1428 45 0.0089409 1.00932 
4900 8 0.151823 48 0.00933681 1.00972 
5000 8 0.166676 49 0.00982289 1.01025 
5100 8 0.179222 48 0.0107509 1.0112 
5200 8 0.192283 50 0.0115873 1.01204 
5300 8 0.200854 59 0.0126094 1.0131 
5400 8 0.204661 57 0.0124584 1.01293 
5500 8 0.225947 51 0.0134732 1.01393 
5600 8 0.231991 47 0.0136445 1.01404 
5700 9 0.247415 49 0.0140501 1.01443 
5800 9 0.26399 57 0.0150539 1.01547 
5900 10 0.277204 58 0.0150502 1.01542 
6000 9 0.318393 59 0.0173531 1.01778 
6100 10 0.353687 55 0.0183473 1.0188 
6200 10 0.388382 54 0.0203443 1.02084 
6300 10 0.42734 54 0.0212045 1.02165 
6400 9 0.458442 57 0.0218072 1.02226 
6500 10 0.494161 57 0.0234952 1.02394 
6600 10 0.543734 57 0.0253469 1.02602 
6700 10 0.587469 54 0.0275846 1.02829 
6800 10 0.641331 56 0.0302613 1.0311 
6900 10 0.685357 56 0.032621 1.03352 
7000 9 0.739508 63 0.0367076 1.03771 
7100 10 0.800307 61 0.0391349 1.04027 
7200 11 0.865397 58 0.0424405 1.04367 
7300 9 0.943381 54 0.0463508 1.04768 
7400 10 1.02576 62 0.0498965 1.05153 
7500 11 1.1 61 0.0529809 1.05467 
7600 12 1.19071 68 0.0554565 1.05727 
7700 13 1.28194 73 0.0607726 1.063 
7800 12 1.36032 76 0.0642492 1.06669 
7900 11 1.43377 77 0.0654108 1.06785 
8000 12 1.49499 76 0.0638912 1.06639 
8100 12 1.57111 80 0.0641255 1.0665 
8200 12 1.64145 81 0.0682393 1.07105 
8300 12 1.68537 81 0.0664897 1.06933 
8400 12 1.71973 81 0.0677531 1.07063 
8500 12 1.74131 81 0.0666126 1.06939 
8600 12 1.76551 89 0.0673415 1.06997 
8700 12 1.80376 89 0.0709241 1.07395 
8800 12 1.82294 95 0.0735954 1.07689 
8900 12 1.84733 102 0.0767572 1.08013 
9000 12 1.87608 108 0.0808089 1.08402 
9100 13 1.89047 115 0.0815288 1.08461 
9200 14 1.90218 112 0.0819348 1.08486 
9300 14 1.92037 120 0.082165 1.08489 
9400 14 1.93456 117 0.0820277 1.08462 
9500 14 1.94883 121 0.0814975 1.08399 
9600 13 1.96027 119 0.0821799 1.08515 
9700 14 1.96659 121 0.0808041 1.08357 
9800 14 1.97218 126 0.0816239 1.08451 
9900 15 1.99254 124 0.0834648 1.08647 
10000 14 2.00899 128 0.0847524 1.08788 
10100 15 2.0284 132 0.0864865 1.08988 
10200 15 2.05944 137 0.0907036 1.09431 
10300 13 2.08289 131 0.0963303 1.10003 
10400 13 2.09907 134 0.0990978 1.10269 
10500 12 2.11124 140 0.100839 1.10426 
10600 12 2.13321 139 0.105594 1.10932 
10700 12 2.14896 135 0.105424 1.10906 
10800 12 2.16 141 0.107645 1.11142 
10900 12 2.17445 146 0.106894 1.11051 
11000 12 2.19237 141 0.108435 1.11217 
11100 12 2.21037 142 0.10949 1.11331 
11200 13 2.24536 142 0.113684 1.11791 
11300 13 2.26713 146 0.114771 1.11902 
11400 12 2.302 152 0.11933 1.12425 
11500 13 2.32269 153 0.121551 1.12611 
11600 14 2.35005 152 0.124444 1.12948 
11700 14 2.37611 163 0.12702 1.13264 
11800 14 2.38605 163 0.128623 1.13428 
11900 14 2.40551 174 0.128957 1.13495 
12000 14 2.42664 170 0.132224 1.13855 
12100 14 2.43775 170 0.131603 1.1379 
12200 14 2.45251 170 0.133148 1.13939 
12300 13 2.46446 175 0.13513 1.14194 
