# Avida Dominant Parasite Data
# Tue Aug 25 20:21:10 2020
#  1: Update
#  2: Number of Extant Parasites

0 0 
100 0 
200 0 
300 0 
400 0 
500 0 
600 0 
700 0 
800 0 
900 0 
1000 0 
1100 0 
1200 0 
1300 0 
1400 0 
1500 0 
1600 0 
1700 0 
1800 0 
1900 0 
2000 0 
2100 0 
2200 0 
2300 0 
2400 0 
2500 0 
2600 0 
2700 0 
2800 0 
2900 0 
3000 0 
3100 274 
3200 656 
3300 1234 
3400 1907 
3500 2776 
3600 3451 
3700 4041 
3800 4677 
3900 5187 
4000 5569 
4100 6135 
4200 6587 
4300 7202 
4400 8150 
4500 8826 
4600 8681 
4700 8103 
4800 7644 
4900 7588 
5000 8165 
5100 9383 
5200 10566 
5300 11684 
5400 12209 
5500 12404 
5600 12715 
5700 12801 
5800 13094 
5900 13246 
6000 13342 
6100 13141 
6200 12734 
6300 12689 
6400 12599 
6500 12697 
6600 12494 
6700 12496 
6800 12475 
6900 12291 
7000 12073 
7100 11979 
7200 11865 
7300 11646 
7400 11391 
7500 11094 
7600 11023 
7700 10871 
7800 10679 
7900 10494 
8000 10540 
8100 10655 
8200 10400 
8300 10086 
8400 9666 
8500 9592 
8600 9463 
8700 9458 
8800 9434 
8900 9235 
9000 9182 
9100 9048 
9200 9185 
9300 9278 
9400 9263 
9500 9212 
9600 9216 
9700 9114 
9800 9031 
9900 8677 
10000 8461 
10100 8388 
10200 8312 
10300 8476 
10400 8691 
10500 8789 
10600 8906 
10700 8659 
10800 8437 
10900 8459 
11000 8559 
11100 8795 
11200 8934 
11300 8893 
11400 8790 
11500 8551 
11600 8202 
11700 8033 
11800 8015 
11900 8224 
12000 8428 
12100 8695 
12200 8855 
12300 8898 
12400 8886 
12500 8629 
12600 8415 
12700 8272 
12800 8205 
12900 8337 
13000 8514 
13100 8649 
13200 8541 
13300 8215 
13400 7883 
13500 7952 
13600 8048 
13700 8403 
13800 8473 
13900 8445 
14000 8086 
14100 8000 
14200 8004 
14300 8162 
14400 8096 
14500 8222 
14600 8278 
14700 8332 
14800 8180 
14900 7802 
15000 7681 
15100 7184 
15200 7233 
15300 7336 
15400 7534 
15500 7886 
15600 8018 
15700 8337 
15800 8507 
15900 8723 
16000 8776 
16100 8431 
16200 8153 
16300 7908 
16400 7914 
16500 7920 
16600 7751 
16700 7912 
16800 7933 
16900 8019 
17000 8172 
17100 8271 
17200 8445 
17300 8431 
17400 8398 
17500 8330 
17600 8186 
17700 8152 
17800 7984 
17900 7870 
18000 7718 
18100 7692 
18200 7790 
18300 7942 
18400 7992 
18500 7863 
18600 7765 
18700 7906 
18800 8068 
18900 8079 
19000 8375 
19100 8422 
19200 8428 
19300 8173 
19400 8269 
19500 8249 
19600 8305 
19700 8526 
19800 8716 
19900 8434 
20000 8115 
20100 7894 
20200 7896 
20300 7854 
20400 7823 
20500 7783 
20600 7900 
20700 7964 
20800 8095 
20900 8086 
21000 7994 
21100 7850 
21200 7725 
21300 7689 
21400 7446 
21500 7474 
21600 7317 
21700 7475 
21800 7761 
21900 8049 
22000 8531 
22100 8664 
22200 8812 
22300 8723 
22400 8474 
22500 8309 
22600 7910 
22700 7703 
22800 7675 
22900 7598 
23000 7665 
23100 7760 
23200 7981 
23300 8141 
23400 8216 
23500 8274 
23600 8148 
23700 8011 
23800 7799 
23900 7797 
24000 7760 
24100 7958 
24200 7982 
24300 7808 
24400 7668 
24500 7647 
24600 7765 
24700 7839 
24800 7961 
24900 8260 
25000 8309 
25100 8306 
25200 8219 
25300 8011 
25400 7885 
25500 7745 
25600 7819 
25700 7995 
25800 8154 
25900 8298 
26000 8181 
26100 8152 
26200 7895 
26300 7789 
26400 7769 
26500 7783 
26600 7863 
26700 7903 
26800 8217 
26900 8241 
27000 8466 
27100 8306 
27200 8436 
27300 8196 
27400 7979 
27500 7843 
27600 8060 
27700 8290 
27800 8372 
27900 8244 
28000 7975 
28100 7961 
28200 7906 
28300 8013 
28400 7900 
28500 7959 
28600 7890 
28700 7885 
28800 7861 
28900 7913 
29000 7985 
29100 7919 
29200 8140 
29300 8259 
29400 8324 
29500 8334 
29600 8333 
29700 8293 
29800 8147 
29900 7892 
30000 7545 
30100 7313 
30200 7410 
30300 7692 
30400 7689 
30500 7809 
30600 7850 
30700 8026 
30800 8265 
30900 8381 
31000 8412 
31100 8106 
31200 7820 
31300 7607 
31400 7427 
31500 7603 
31600 7793 
31700 8143 
31800 8598 
31900 8650 
32000 8638 
32100 8525 
32200 8613 
32300 8613 
32400 8394 
32500 8107 
32600 7911 
32700 7781 
32800 7759 
32900 7973 
33000 8096 
33100 8281 
33200 8581 
33300 8574 
33400 8511 
33500 8113 
33600 7830 
33700 7777 
33800 7913 
33900 8182 
34000 8184 
34100 8377 
34200 8580 
34300 8676 
34400 8774 
34500 8458 
34600 8220 
34700 7864 
34800 7858 
34900 7774 
35000 7880 
35100 7861 
35200 7997 
35300 8327 
35400 8544 
35500 8734 
35600 8746 
35700 8655 
35800 8632 
35900 8678 
36000 8514 
36100 8065 
36200 7749 
36300 7642 
36400 7608 
36500 7629 
36600 7703 
36700 8047 
36800 8328 
36900 8776 
37000 8934 
37100 8929 
37200 8686 
37300 8540 
37400 8558 
37500 8437 
37600 8346 
37700 8160 
37800 7978 
37900 7894 
38000 7829 
38100 8045 
38200 8211 
38300 8490 
38400 8790 
38500 8806 
38600 8865 
38700 8934 
38800 8767 
38900 8383 
39000 8175 
39100 8000 
39200 7780 
39300 7819 
39400 7801 
39500 7856 
39600 7968 
39700 8116 
39800 8267 
39900 8081 
40000 7872 
40100 7675 
40200 7592 
40300 7544 
40400 7845 
40500 8225 
40600 8579 
40700 8792 
40800 8778 
40900 8700 
41000 8317 
41100 7811 
41200 7433 
41300 7343 
41400 7337 
41500 7272 
41600 7349 
41700 7683 
41800 8189 
41900 8726 
42000 8927 
42100 8837 
42200 8535 
42300 8125 
42400 7694 
42500 7329 
42600 7198 
42700 7177 
42800 7339 
42900 7661 
43000 8124 
43100 8472 
43200 8820 
43300 8914 
43400 8862 
43500 8385 
43600 7826 
43700 7413 
43800 7227 
43900 7319 
44000 7368 
44100 7659 
44200 7948 
44300 8067 
44400 8378 
44500 8519 
44600 8657 
44700 8577 
44800 8216 
44900 7969 
45000 7646 
45100 7525 
45200 7377 
45300 7376 
45400 7398 
45500 7397 
45600 7366 
45700 7488 
45800 7797 
45900 8078 
46000 8364 
46100 8336 
46200 8348 
46300 8094 
46400 8037 
46500 7988 
46600 8045 
46700 8272 
46800 8224 
46900 8170 
47000 7936 
47100 7854 
47200 8065 
47300 8166 
47400 8126 
47500 7864 
47600 8041 
47700 8154 
47800 8180 
47900 8173 
48000 8147 
48100 8079 
48200 7946 
48300 7800 
48400 7615 
48500 7632 
48600 7851 
48700 8028 
48800 8087 
48900 8196 
49000 8081 
49100 7968 
49200 7933 
49300 7734 
49400 7588 
49500 7460 
49600 7510 
49700 7815 
49800 7969 
49900 7982 
50000 7902 
50100 7876 
50200 8028 
50300 7927 
50400 7799 
50500 7731 
50600 7541 
50700 7626 
50800 7686 
50900 7908 
51000 8160 
51100 8569 
51200 8791 
51300 8754 
51400 8923 
51500 8890 
51600 8570 
51700 8030 
51800 7590 
51900 7341 
52000 7279 
52100 7279 
52200 7343 
52300 7565 
52400 7958 
52500 8177 
52600 8389 
52700 8510 
52800 8586 
52900 8394 
53000 8172 
53100 8159 
53200 8126 
53300 8142 
53400 7848 
53500 7906 
53600 7646 
53700 7589 
53800 7474 
53900 7326 
54000 7615 
54100 7853 
54200 7950 
54300 8113 
54400 7967 
54500 7840 
54600 7726 
54700 7816 
54800 7869 
54900 7972 
55000 8037 
55100 8114 
55200 8156 
55300 8140 
55400 8066 
55500 8147 
55600 7916 
55700 7702 
55800 7411 
55900 7358 
56000 7444 
56100 7472 
56200 7557 
56300 7695 
56400 7952 
56500 8304 
56600 8456 
56700 8473 
56800 8314 
56900 8125 
57000 8000 
57100 7674 
57200 7618 
57300 7603 
57400 7682 
57500 7915 
57600 8044 
57700 8295 
57800 8405 
57900 8605 
58000 8410 
58100 8292 
58200 7866 
58300 7753 
58400 7685 
58500 7683 
58600 7829 
58700 7946 
58800 8271 
58900 8482 
59000 8649 
59100 8522 
59200 8329 
59300 7923 
59400 7736 
59500 7605 
59600 7589 
59700 7585 
59800 7745 
59900 7619 
60000 7657 
60100 7656 
60200 7714 
60300 7700 
60400 7561 
60500 7783 
60600 7867 
60700 7973 
60800 8115 
60900 8127 
61000 8118 
61100 8076 
61200 8121 
61300 8124 
61400 7905 
61500 7736 
61600 7724 
61700 7733 
61800 7639 
61900 7504 
62000 7515 
62100 7581 
62200 7821 
62300 8115 
62400 8163 
62500 8099 
62600 7854 
62700 7730 
62800 7548 
62900 7486 
63000 7632 
63100 7677 
63200 7800 
63300 7700 
63400 7865 
63500 8063 
63600 8197 
63700 8331 
63800 8277 
63900 8227 
64000 8234 
64100 8096 
64200 8013 
64300 7767 
64400 7661 
64500 7526 
64600 7591 
64700 7690 
64800 7888 
64900 8123 
65000 8438 
65100 8644 
65200 8674 
65300 8440 
65400 8302 
65500 8112 
65600 8013 
65700 8195 
65800 8333 
65900 8550 
66000 8480 
66100 8469 
66200 8268 
66300 7955 
66400 7781 
66500 7715 
66600 7847 
66700 8046 
66800 8375 
66900 8597 
67000 8658 
67100 8475 
67200 8290 
67300 8044 
67400 7833 
67500 7869 
67600 7868 
67700 7901 
67800 7858 
67900 7906 
68000 7936 
68100 7962 
68200 7976 
68300 7924 
68400 8036 
68500 8006 
68600 8086 
68700 8292 
68800 8404 
68900 8495 
69000 8622 
69100 8634 
69200 8639 
69300 8438 
69400 8357 
69500 8403 
69600 8238 
69700 8489 
69800 8451 
69900 8456 
70000 8251 
70100 8124 
70200 8066 
70300 8059 
70400 8227 
70500 8478 
70600 8605 
70700 8616 
70800 8368 
70900 7895 
71000 7615 
71100 7431 
71200 7502 
71300 7658 
71400 7943 
71500 8035 
71600 8037 
71700 7987 
71800 7897 
71900 7758 
72000 7706 
72100 7883 
72200 7987 
72300 7938 
72400 7754 
72500 7497 
72600 7481 
72700 7617 
72800 7642 
72900 7773 
73000 7795 
73100 7828 
73200 7957 
73300 7900 
73400 7868 
73500 7894 
73600 7740 
73700 7725 
73800 7418 
73900 7628 
74000 7620 
74100 7799 
74200 7905 
74300 8172 
74400 8413 
74500 8520 
74600 8728 
74700 8445 
74800 8294 
74900 8208 
75000 8156 
