# Fri Sep 25 14:18:38 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0583642 2 0 0.00674797 
3200 3 0.0888179 4 0 0.0111314 
3300 3 0.107317 3 0 0.0140662 
3400 3 0.126196 3 0 0.017271 
3500 3 0.161192 4 0 0.0235273 
3600 3 0.198334 4 0 0.0305858 
3700 4 0.237688 5 0 0.0387509 
3800 4 0.284872 6 0 0.0492141 
3900 3 0.329349 6 0 0.0601147 
4000 3 0.388564 6 0 0.0753444 
4100 3 0.442271 6 0 0.0907181 
4200 3 0.490944 4 0 0.105897 
4300 4 0.535961 5 0 0.120439 
4400 4 0.580657 7 0 0.136547 
4500 5 0.642056 9 0 0.161026 
4600 5 0.693983 10 3.94586e-05 0.183088 
4700 6 0.729932 13 4.01494e-05 0.200145 
4800 5 0.760686 14 8.20311e-05 0.216685 
4900 6 0.791595 16 8.05228e-05 0.233724 
5000 4 0.830558 9 0 0.25748 
5100 5 0.864976 11 0 0.279009 
5200 7 0.900369 16 8.98069e-05 0.304176 
5300 7 0.922 14 9.21489e-05 0.321554 
5400 5 0.948183 14 0.000140706 0.347029 
5500 6 0.979067 14 0.000430313 0.375663 
5600 6 1.00572 15 0.00096768 0.403329 
5700 6 1.02442 24 0.0017573 0.420287 
5800 7 1.02333 20 0.002056 0.424809 
5900 7 1.02025 14 0.00187035 0.424964 
6000 7 1.009 19 0.0012364 0.412957 
6100 6 1.00328 16 0.000596926 0.406855 
6200 6 1.00107 15 0.000249078 0.403108 
6300 6 1.00306 14 0.000438258 0.40123 
6400 6 0.997726 13 0.000294018 0.390879 
6500 5 0.992484 14 0.000148112 0.384498 
6600 5 0.976754 14 0.000148507 0.358547 
6700 5 0.968556 12 4.90966e-05 0.344462 
6800 5 0.960819 15 9.72857e-05 0.327512 
6900 6 0.956193 11 4.82022e-05 0.318309 
7000 6 0.949294 9 9.53652e-05 0.298827 
7100 6 0.923331 12 4.74541e-05 0.274047 
7200 6 0.911981 9 0.000282912 0.257686 
7300 7 0.911646 15 0.00102341 0.242798 
7400 7 0.911806 15 0.00194129 0.230028 
7500 6 0.93264 12 0.00320073 0.226703 
7600 6 0.933158 11 0.00380745 0.220334 
7700 7 0.910621 16 0.0034165 0.210205 
7800 6 0.864636 17 0.00338515 0.192909 
7900 6 0.832788 12 0.00400775 0.182639 
8000 5 0.80906 14 0.00462075 0.176199 
8100 6 0.809834 12 0.0056796 0.17351 
8200 5 0.812559 14 0.00752591 0.170258 
8300 6 0.800204 14 0.00841054 0.162959 
8400 7 0.831978 11 0.00917573 0.169226 
8500 7 0.836988 13 0.00912124 0.169714 
8600 7 0.845021 16 0.00973399 0.171562 
8700 7 0.836924 11 0.0105565 0.168482 
8800 7 0.808976 12 0.0106482 0.160568 
8900 6 0.807223 11 0.0135405 0.162401 
9000 6 0.812986 10 0.0153482 0.163587 
9100 7 0.788305 14 0.0159411 0.157981 
9200 8 0.791047 17 0.0158497 0.158329 
9300 7 0.788544 12 0.0146083 0.156851 
9400 8 0.785623 14 0.0168263 0.15696 
9500 8 0.792921 16 0.0190208 0.158724 
9600 9 0.802063 17 0.0204027 0.160907 
9700 9 0.823385 17 0.023759 0.167102 
9800 9 0.871647 18 0.0278915 0.180541 
9900 9 0.892163 17 0.0263535 0.184389 
10000 9 0.903059 16 0.0260883 0.187083 
10100 9 0.896956 12 0.0244806 0.184876 
10200 11 0.886245 13 0.0257446 0.18219 
10300 12 0.890145 15 0.0271264 0.183788 
10400 10 0.87561 14 0.0288858 0.18207 
10500 10 0.86252 15 0.0300807 0.179101 
10600 9 0.847768 15 0.030484 0.177251 
10700 11 0.849563 19 0.0313489 0.176433 
10800 12 0.838646 16 0.0331847 0.173935 
10900 12 0.811714 20 0.0336568 0.169002 
11000 11 0.802097 17 0.0336402 0.168551 
11100 11 0.802397 21 0.0368878 0.17166 
11200 13 0.794474 21 0.0381669 0.169761 
11300 12 0.796034 20 0.0401074 0.17128 
11400 13 0.818678 25 0.0427253 0.177344 
11500 12 0.818849 23 0.0413926 0.17598 
11600 11 0.797287 22 0.0367167 0.166827 
11700 9 0.783792 19 0.0364441 0.162644 
11800 10 0.769117 20 0.0354592 0.156737 
11900 9 0.764017 15 0.0346534 0.153345 
12000 11 0.782855 18 0.0335465 0.15527 
12100 12 0.82827 17 0.0356908 0.164936 
12200 12 0.828063 18 0.0378858 0.165491 
12300 14 0.866623 22 0.0401826 0.173826 
12400 11 0.901938 23 0.0439562 0.182338 
12500 12 0.917368 21 0.0459433 0.187075 
12600 11 0.942696 16 0.0501751 0.196882 
12700 11 0.978013 19 0.0534349 0.206842 
12800 11 0.997878 19 0.0544163 0.209986 
12900 11 0.987131 20 0.0534405 0.206864 
13000 10 0.977721 23 0.0530552 0.204121 
13100 9 0.946755 22 0.0494814 0.196123 
13200 9 0.940984 19 0.0503224 0.196265 
13300 10 0.949423 20 0.0510514 0.199366 
13400 10 0.941832 24 0.0491488 0.196831 
13500 10 0.965544 25 0.0495656 0.202144 
13600 11 0.98838 24 0.0540009 0.211713 
13700 13 1.01193 26 0.0591917 0.223334 
13800 11 1.02276 24 0.0652645 0.231753 
13900 12 1.04736 27 0.0707564 0.243096 
14000 11 1.06932 23 0.0770083 0.255691 
14100 12 1.05107 27 0.0808075 0.256959 
14200 13 1.05349 29 0.0873342 0.265151 
