# Avida Dominant Parasite Data
# Fri Sep 25 14:19:08 2020
#  1: Update
#  2: Number of Extant Parasites

0 0 
100 0 
200 0 
300 0 
400 0 
500 0 
600 0 
700 0 
800 0 
900 0 
1000 0 
1100 0 
1200 0 
1300 0 
1400 0 
1500 0 
1600 0 
1700 0 
1800 0 
1900 0 
2000 0 
2100 0 
2200 0 
2300 0 
2400 0 
2500 0 
2600 0 
2700 0 
2800 0 
2900 0 
3000 0 
3100 245 
3200 398 
3300 548 
3400 644 
3500 808 
3600 867 
3700 919 
3800 1078 
3900 1246 
4000 1515 
4100 1850 
4200 2294 
4300 2852 
4400 3458 
4500 4076 
4600 4660 
4700 5092 
4800 5572 
4900 5913 
5000 6422 
5100 6812 
5200 7009 
5300 7110 
5400 7191 
5500 7337 
5600 7253 
5700 7151 
5800 7017 
5900 6844 
6000 6642 
6100 6551 
6200 6632 
6300 6437 
6400 6372 
6500 6054 
6600 5833 
6700 5726 
6800 5576 
6900 5444 
7000 5400 
7100 5290 
7200 5364 
7300 5518 
7400 5498 
7500 5310 
7600 5081 
7700 4855 
7800 4698 
7900 4941 
8000 5068 
8100 5058 
8200 4928 
8300 4915 
8400 5168 
8500 5321 
8600 5512 
8700 5433 
8800 5374 
8900 5260 
9000 5121 
9100 5125 
9200 5103 
9300 5115 
9400 5205 
9500 5142 
9600 5224 
9700 5249 
9800 5291 
9900 5343 
10000 5174 
10100 5003 
10200 4936 
10300 4754 
10400 4647 
10500 4578 
10600 4658 
10700 4820 
10800 4949 
10900 5099 
11000 5069 
11100 5069 
11200 4963 
11300 4835 
11400 4666 
11500 4654 
11600 4622 
11700 4619 
11800 4551 
11900 4664 
12000 4792 
12100 4782 
12200 4752 
12300 4774 
12400 4855 
12500 4703 
12600 4562 
12700 4385 
12800 4270 
12900 4068 
13000 4059 
13100 4115 
13200 4022 
13300 3888 
13400 3838 
13500 3847 
13600 3920 
13700 4089 
13800 4221 
13900 4440 
14000 4603 
14100 4454 
14200 4285 
14300 4212 
14400 4469 
14500 4625 
14600 4620 
14700 4644 
14800 4632 
14900 4576 
15000 4452 
15100 4241 
15200 4141 
15300 4145 
15400 4116 
15500 4280 
15600 4343 
15700 4473 
15800 4428 
15900 4283 
16000 4104 
16100 3734 
16200 3594 
16300 3510 
16400 3478 
16500 3429 
16600 3259 
16700 3095 
16800 2914 
16900 2920 
17000 2898 
17100 2900 
17200 2963 
17300 2970 
17400 2981 
17500 3060 
17600 2966 
17700 2931 
17800 2896 
17900 2893 
18000 2883 
18100 2729 
18200 2740 
18300 2553 
18400 2287 
18500 2057 
18600 1932 
18700 1869 
18800 1834 
18900 1816 
19000 1839 
19100 1840 
19200 1877 
19300 1812 
19400 1792 
19500 1830 
19600 2039 
19700 2068 
19800 2216 
19900 2403 
20000 2657 
20100 2762 
20200 2901 
20300 2974 
20400 3177 
20500 3228 
20600 3286 
20700 3344 
20800 3347 
20900 3259 
21000 3109 
21100 2909 
21200 2632 
21300 2458 
21400 2342 
21500 2280 
21600 2258 
21700 2349 
21800 2331 
21900 2409 
22000 2724 
22100 2806 
22200 2860 
22300 2778 
22400 2833 
22500 2850 
22600 2769 
22700 2640 
22800 2667 
22900 2707 
23000 2883 
23100 3054 
23200 3085 
23300 3130 
23400 3219 
23500 3280 
23600 3513 
23700 3585 
23800 3519 
23900 3558 
24000 3551 
24100 3693 
24200 3832 
24300 3906 
24400 3832 
24500 3598 
24600 3448 
24700 3332 
24800 3289 
24900 3353 
25000 3210 
25100 3003 
25200 2819 
25300 2904 
25400 2999 
25500 2956 
25600 2685 
25700 2409 
25800 2183 
25900 2220 
26000 2330 
26100 2622 
26200 2732 
26300 2696 
26400 2344 
26500 2116 
26600 1948 
26700 1802 
26800 1722 
26900 1766 
27000 1935 
27100 2098 
27200 2275 
27300 2291 
27400 2306 
27500 2187 
27600 2114 
27700 2044 
27800 1898 
27900 1758 
28000 1657 
28100 1677 
28200 1703 
28300 1686 
28400 1651 
28500 1568 
28600 1388 
28700 1199 
28800 1141 
28900 1152 
29000 1179 
29100 1224 
29200 1285 
29300 1400 
29400 1380 
29500 1336 
29600 1304 
29700 1272 
29800 1217 
29900 1062 
30000 901 
30100 880 
30200 805 
30300 716 
30400 580 
30500 506 
30600 423 
30700 376 
30800 354 
30900 368 
31000 438 
31100 509 
31200 539 
31300 522 
31400 537 
31500 542 
31600 500 
31700 489 
31800 471 
31900 466 
32000 466 
32100 449 
32200 409 
32300 331 
32400 303 
32500 264 
32600 266 
32700 248 
32800 233 
32900 236 
33000 241 
33100 271 
33200 278 
33300 286 
33400 270 
33500 265 
33600 224 
33700 226 
33800 224 
33900 223 
34000 222 
34100 240 
34200 222 
34300 226 
34400 186 
34500 168 
34600 134 
34700 144 
34800 149 
34900 144 
35000 144 
35100 156 
35200 162 
35300 170 
35400 166 
35500 167 
35600 212 
35700 251 
35800 266 
35900 246 
36000 231 
36100 241 
36200 243 
36300 281 
36400 320 
36500 396 
36600 553 
36700 661 
36800 658 
36900 830 
37000 1033 
37100 1325 
37200 1554 
37300 1610 
37400 1718 
37500 1746 
37600 1750 
37700 1757 
37800 1776 
37900 1840 
38000 1862 
38100 1889 
38200 2010 
38300 2038 
38400 2030 
38500 2125 
38600 2130 
38700 2161 
38800 2091 
38900 1973 
39000 1825 
39100 1640 
39200 1476 
39300 1298 
39400 1072 
39500 921 
39600 839 
39700 760 
39800 690 
39900 734 
40000 836 
40100 995 
40200 1095 
40300 1136 
40400 1171 
40500 1218 
40600 1113 
40700 978 
40800 783 
40900 673 
41000 634 
41100 583 
41200 530 
41300 513 
41400 484 
41500 470 
41600 428 
41700 417 
41800 422 
41900 466 
42000 573 
42100 658 
42200 744 
42300 834 
42400 898 
42500 922 
42600 936 
42700 930 
42800 940 
42900 906 
43000 967 
43100 978 
43200 1024 
43300 1065 
43400 1100 
43500 1207 
43600 1276 
43700 1268 
43800 1192 
43900 1149 
44000 1177 
44100 1128 
44200 1063 
44300 1085 
44400 1070 
44500 1072 
44600 992 
44700 920 
44800 906 
44900 907 
45000 857 
45100 809 
45200 806 
45300 772 
45400 757 
45500 673 
45600 565 
45700 471 
45800 429 
45900 370 
46000 324 
46100 312 
46200 281 
46300 266 
46400 271 
46500 242 
46600 240 
46700 256 
46800 293 
46900 315 
47000 319 
47100 352 
47200 427 
47300 504 
47400 544 
47500 506 
47600 503 
47700 512 
47800 516 
47900 515 
48000 611 
48100 629 
48200 519 
48300 485 
48400 516 
48500 540 
48600 571 
48700 602 
48800 652 
48900 692 
49000 721 
49100 863 
49200 870 
49300 989 
49400 984 
49500 1085 
49600 1135 
49700 1108 
49800 1055 
49900 1008 
50000 980 
50100 986 
50200 999 
50300 978 
50400 939 
50500 844 
50600 731 
50700 703 
50800 629 
50900 610 
51000 559 
51100 507 
51200 569 
51300 599 
51400 610 
51500 605 
51600 698 
51700 849 
51800 834 
51900 661 
52000 448 
52100 324 
52200 297 
52300 277 
52400 248 
52500 215 
52600 176 
52700 206 
52800 220 
52900 235 
53000 271 
53100 262 
53200 279 
53300 298 
53400 314 
53500 271 
53600 272 
53700 256 
53800 225 
53900 171 
54000 190 
54100 202 
54200 213 
54300 224 
54400 228 
54500 217 
54600 251 
54700 314 
54800 417 
54900 515 
55000 524 
55100 446 
55200 372 
55300 274 
55400 210 
55500 218 
55600 260 
55700 299 
55800 369 
55900 453 
56000 480 
56100 541 
56200 544 
56300 575 
56400 614 
56500 631 
56600 599 
56700 654 
56800 683 
56900 807 
57000 834 
57100 774 
57200 704 
57300 599 
57400 559 
57500 464 
57600 375 
57700 337 
57800 328 
57900 347 
58000 329 
58100 271 
58200 300 
58300 392 
58400 474 
58500 545 
58600 511 
58700 515 
58800 571 
58900 592 
59000 772 
59100 896 
59200 1029 
59300 1087 
59400 1116 
59500 1231 
59600 1274 
59700 1304 
59800 1213 
59900 1003 
60000 912 
60100 867 
60200 953 
60300 938 
60400 982 
60500 958 
60600 965 
60700 876 
60800 815 
60900 804 
61000 892 
61100 1090 
61200 1325 
61300 1655 
61400 1767 
61500 1865 
61600 2038 
61700 2231 
61800 2545 
61900 2883 
62000 3779 
62100 5166 
62200 6653 
62300 7483 
62400 7822 
62500 7719 
62600 7596 
62700 7163 
62800 5986 
62900 4618 
63000 3986 
63100 3933 
63200 4261 
63300 4507 
63400 4584 
63500 4747 
63600 4966 
63700 4879 
63800 4779 
63900 4865 
64000 5021 
64100 5548 
64200 6452 
64300 7190 
64400 7405 
64500 7149 
64600 6802 
64700 6817 
64800 7045 
64900 7202 
65000 7134 
65100 6957 
65200 6971 
65300 7135 
65400 7244 
65500 7328 
65600 7354 
65700 7414 
65800 7775 
65900 7979 
66000 8030 
66100 7656 
66200 7134 
66300 6628 
66400 6539 
66500 6857 
66600 7138 
66700 7389 
66800 7634 
66900 7494 
67000 7151 
67100 6902 
67200 6481 
67300 6252 
67400 6196 
67500 6335 
67600 6449 
67700 6296 
67800 6379 
67900 6321 
68000 6094 
68100 5942 
68200 5706 
68300 5535 
68400 5445 
68500 5410 
68600 5292 
68700 5505 
68800 5453 
68900 5476 
69000 5185 
69100 4926 
69200 4636 
69300 4554 
69400 4514 
69500 4397 
69600 4238 
69700 4343 
69800 4581 
69900 4865 
70000 5362 
70100 5646 
70200 5791 
70300 5899 
70400 5768 
70500 5853 
70600 5881 
70700 6315 
70800 6820 
70900 7160 
71000 7013 
71100 6878 
71200 6820 
71300 7026 
71400 7385 
71500 7473 
71600 7846 
71700 8188 
71800 8407 
71900 8566 
72000 8900 
72100 8913 
72200 8944 
72300 8612 
72400 8381 
72500 8163 
72600 7921 
72700 8123 
72800 8268 
72900 8520 
73000 8627 
73100 8515 
73200 8277 
73300 8047 
73400 8123 
73500 8036 
73600 8197 
73700 8142 
73800 8176 
73900 7970 
74000 8021 
74100 8143 
74200 8295 
74300 8000 
74400 8027 
74500 7896 
74600 7777 
74700 7647 
74800 7759 
74900 7495 
75000 7188 
