# Sat Sep 12 18:25:44 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 1 0 1 0 1 
500 1 0 1 0 1 
600 1 0 1 0 1 
700 2 0.00767358 4 0 1 
800 3 0.00706446 6 0 1 
900 4 0.0107529 9 0.000247486 1.00027 
1000 4 0.0105233 9 0.000105357 1.00011 
1100 4 0.0145143 12 0.000178622 1.00019 
1200 3 0.0132691 11 0.000307972 1.00034 
1300 4 0.0179095 13 0.000346448 1.00038 
1400 4 0.0221954 14 0.000755867 1.0008 
1500 4 0.0263534 17 0.000919483 1.00098 
1600 5 0.0328701 22 0.000910089 1.00095 
1700 5 0.0395521 22 0.00112271 1.00119 
1800 5 0.0437825 24 0.00113808 1.00121 
1900 6 0.0539272 25 0.00162129 1.00174 
2000 5 0.0523651 25 0.00143475 1.00152 
2100 5 0.0534505 25 0.00129081 1.00137 
2200 5 0.0626497 25 0.00165715 1.00176 
2300 6 0.0649904 26 0.00167473 1.00179 
2400 6 0.0684881 27 0.00172569 1.00183 
2500 6 0.0642348 28 0.00161574 1.00171 
2600 7 0.0692997 32 0.00219114 1.00231 
2700 6 0.0718025 32 0.00237671 1.0025 
2800 6 0.0742416 32 0.00259053 1.00272 
2900 6 0.0774372 29 0.00264082 1.00277 
3000 6 0.0775815 30 0.00280613 1.00296 
3100 6 0.0806035 33 0.00333788 1.00355 
3200 6 0.0847708 32 0.00353059 1.00375 
3300 6 0.0888547 33 0.00369746 1.00392 
3400 6 0.100615 34 0.00462037 1.00488 
3500 6 0.101339 35 0.00431885 1.00457 
3600 5 0.112403 34 0.00529383 1.00556 
3700 5 0.112886 34 0.00515345 1.0054 
3800 5 0.117844 34 0.00556878 1.00583 
3900 6 0.121404 36 0.00624321 1.00655 
4000 7 0.120333 37 0.00625776 1.00655 
4100 7 0.1259 38 0.00704575 1.00739 
4200 7 0.131112 39 0.00735391 1.00772 
4300 7 0.136889 41 0.00776257 1.00817 
4400 7 0.141741 39 0.00811563 1.00852 
4500 7 0.151953 42 0.00838851 1.00879 
4600 8 0.152809 42 0.00790999 1.00828 
4700 8 0.168222 45 0.0087823 1.00924 
4800 8 0.185358 44 0.0100317 1.01053 
4900 7 0.202656 43 0.0109215 1.01146 
5000 7 0.199147 44 0.0104288 1.01093 
5100 7 0.214394 46 0.0114896 1.01197 
5200 7 0.213083 46 0.0111856 1.01162 
5300 7 0.219562 46 0.0107057 1.01107 
5400 8 0.232954 51 0.0121157 1.01248 
5500 8 0.253802 49 0.0138001 1.01429 
5600 9 0.269347 56 0.0150037 1.01556 
5700 9 0.278928 54 0.0155754 1.01615 
5800 9 0.310008 52 0.0164856 1.0171 
5900 9 0.33079 53 0.0181213 1.0188 
6000 9 0.343159 50 0.0181417 1.01882 
6100 9 0.368716 53 0.0197143 1.02049 
6200 9 0.379816 54 0.0196953 1.02049 
6300 9 0.396209 53 0.018617 1.01932 
6400 9 0.416722 59 0.0183373 1.01902 
6500 9 0.447191 55 0.019496 1.02035 
6600 9 0.484454 54 0.0183906 1.01925 
6700 9 0.52439 57 0.0194473 1.02034 
6800 9 0.560629 62 0.0181044 1.01897 
6900 9 0.606887 63 0.0191505 1.02009 
7000 9 0.663097 64 0.019189 1.02009 
7100 10 0.710837 66 0.0197395 1.02066 
7200 9 0.767472 68 0.0215267 1.02246 
7300 9 0.820978 67 0.0227898 1.02376 
7400 9 0.893317 65 0.0254813 1.02662 
7500 10 0.957269 68 0.0280657 1.02923 
7600 10 1.03573 69 0.0302243 1.03157 
7700 10 1.11518 67 0.0318634 1.03321 
7800 10 1.18316 75 0.0345463 1.0361 
7900 11 1.24758 72 0.035227 1.03683 
8000 10 1.31584 74 0.0367719 1.03841 
8100 10 1.38609 69 0.0396279 1.04139 
8200 11 1.44 73 0.0402502 1.04203 
8300 11 1.49144 76 0.0408038 1.04255 
8400 11 1.53881 76 0.0412478 1.04307 
8500 10 1.60672 79 0.0449825 1.04696 
8600 11 1.65283 76 0.0472326 1.0494 
8700 11 1.68724 85 0.0490353 1.05124 
8800 11 1.73498 82 0.0528687 1.05521 
8900 11 1.76654 86 0.0564131 1.05896 
9000 11 1.79647 89 0.0592641 1.06192 
9100 13 1.82664 97 0.0611677 1.06393 
9200 13 1.83897 105 0.061927 1.06466 
9300 14 1.8624 104 0.0649002 1.06765 
9400 16 1.88218 108 0.0671421 1.06995 
9500 15 1.89818 111 0.0680512 1.07078 
9600 15 1.92133 118 0.0700439 1.07274 
9700 16 1.94655 121 0.0736213 1.07642 
9800 16 1.9673 127 0.0767489 1.07955 
9900 16 1.97578 131 0.0778048 1.08041 
10000 15 1.98861 130 0.0795619 1.08235 
10100 16 2.00547 135 0.0817234 1.08456 
10200 16 2.02714 141 0.0844418 1.08737 
10300 16 2.05126 132 0.086234 1.08916 
10400 16 2.07288 134 0.0865895 1.0895 
10500 16 2.07867 136 0.0858791 1.08887 
10600 16 2.07616 134 0.0857367 1.08859 
10700 16 2.10098 140 0.091584 1.09454 
10800 17 2.1198 140 0.0952734 1.09832 
10900 17 2.12943 140 0.0960131 1.09918 
11000 16 2.1459 145 0.100249 1.10358 
11100 15 2.15247 148 0.10164 1.10526 
11200 15 2.18625 151 0.108755 1.11262 
11300 17 2.20306 151 0.112555 1.11645 
11400 18 2.21994 152 0.114974 1.11909 
11500 17 2.24839 155 0.119073 1.12341 
11600 17 2.25905 153 0.121625 1.12625 
11700 16 2.30635 158 0.130658 1.13591 
11800 16 2.31865 153 0.133024 1.13843 
11900 15 2.3479 149 0.139599 1.14561 
12000 15 2.36995 160 0.143719 1.15005 
12100 15 2.3746 163 0.144963 1.15129 
12200 16 2.38049 167 0.144873 1.15148 
12300 16 2.39635 178 0.148522 1.15529 
12400 16 2.38928 171 0.146112 1.15293 
12500 17 2.39697 184 0.150025 1.15718 
