# Avida Dominant Parasite Data
# Fri Sep 25 14:24:10 2020
#  1: Update
#  2: Number of Extant Parasites

0 0 
100 0 
200 0 
300 0 
400 0 
500 0 
600 0 
700 0 
800 0 
900 0 
1000 0 
1100 0 
1200 0 
1300 0 
1400 0 
1500 0 
1600 0 
1700 0 
1800 0 
1900 0 
2000 0 
2100 0 
2200 0 
2300 0 
2400 0 
2500 0 
2600 0 
2700 0 
2800 0 
2900 0 
3000 0 
3100 235 
3200 394 
3300 480 
3400 619 
3500 820 
3600 996 
3700 1175 
3800 1480 
3900 1835 
4000 2264 
4100 2466 
4200 2638 
4300 2800 
4400 3011 
4500 3154 
4600 3497 
4700 3842 
4800 4147 
4900 4401 
5000 4956 
5100 5634 
5200 6185 
5300 6818 
5400 7564 
5500 7976 
5600 8215 
5700 8197 
5800 8046 
5900 8005 
6000 8085 
6100 8264 
6200 8558 
6300 8795 
6400 8932 
6500 8648 
6600 8490 
6700 8333 
6800 8161 
6900 7814 
7000 7632 
7100 7470 
7200 7308 
7300 7208 
7400 6966 
7500 6795 
7600 6430 
7700 6188 
7800 5854 
7900 5546 
8000 5373 
8100 5047 
8200 4769 
8300 4482 
8400 4202 
8500 4079 
8600 4113 
8700 4040 
8800 3933 
8900 3846 
9000 3930 
9100 4009 
9200 4070 
9300 4198 
9400 4219 
9500 4299 
9600 4313 
9700 4293 
9800 4279 
9900 4329 
10000 4268 
10100 4221 
10200 3986 
10300 4038 
10400 4210 
10500 4378 
10600 4613 
10700 4633 
10800 4580 
10900 4601 
11000 4447 
11100 4330 
11200 4191 
11300 4085 
11400 4086 
11500 4033 
11600 3925 
11700 3791 
11800 3672 
11900 3583 
12000 3489 
12100 3443 
12200 3702 
12300 3787 
12400 3689 
12500 3560 
12600 3550 
12700 3716 
12800 3766 
12900 3768 
13000 3946 
13100 4194 
13200 4447 
13300 4569 
13400 4490 
13500 4320 
13600 4374 
13700 4359 
13800 4262 
13900 4249 
14000 4329 
14100 4216 
14200 4136 
14300 4038 
14400 4004 
14500 3966 
14600 4012 
14700 4140 
14800 4386 
14900 4655 
15000 4924 
15100 5049 
15200 5110 
15300 5108 
15400 5162 
15500 4979 
15600 4882 
15700 4753 
15800 4731 
15900 4699 
16000 4569 
16100 4475 
16200 4154 
16300 4131 
16400 3975 
16500 3942 
16600 3891 
16700 3932 
16800 3988 
16900 3793 
17000 3601 
17100 3413 
17200 3128 
17300 2874 
17400 2833 
17500 2825 
17600 2840 
17700 3085 
17800 3240 
17900 3512 
18000 3614 
18100 3777 
18200 3921 
18300 3980 
18400 4044 
18500 4271 
18600 4504 
18700 4700 
18800 4868 
18900 4815 
19000 4838 
19100 4997 
19200 5048 
19300 4901 
19400 5011 
19500 5214 
19600 5479 
19700 5524 
19800 5540 
19900 5500 
20000 5458 
20100 5418 
20200 5330 
20300 5427 
20400 5455 
20500 5330 
20600 5391 
20700 5401 
20800 5430 
20900 5289 
21000 4889 
21100 4540 
21200 4259 
21300 4090 
21400 4126 
21500 4241 
21600 4180 
21700 4120 
21800 4139 
21900 4348 
22000 4446 
22100 4459 
22200 4550 
22300 4662 
22400 4688 
22500 4704 
22600 4792 
22700 5003 
22800 5150 
22900 5446 
23000 5758 
23100 5943 
23200 6161 
23300 6333 
23400 6301 
23500 6218 
23600 6104 
23700 6021 
23800 6144 
23900 6262 
24000 6161 
24100 6075 
24200 5815 
24300 5663 
24400 5442 
24500 5416 
24600 5466 
24700 5601 
24800 5617 
24900 5627 
25000 5432 
25100 5333 
25200 5349 
25300 5293 
25400 5115 
25500 4961 
25600 4924 
25700 4837 
25800 4640 
25900 4506 
26000 4554 
26100 4759 
26200 4747 
26300 4648 
26400 4641 
26500 4569 
26600 4421 
26700 4278 
26800 4181 
26900 3953 
27000 3845 
27100 3839 
27200 3934 
27300 3869 
27400 3865 
27500 3820 
27600 3732 
27700 3565 
27800 3307 
27900 3151 
28000 3018 
28100 2963 
28200 2963 
28300 3158 
28400 3227 
28500 3298 
28600 3314 
28700 3327 
28800 3277 
28900 3241 
29000 3306 
29100 3248 
29200 3163 
29300 3197 
29400 3191 
29500 3177 
29600 3283 
29700 3274 
29800 3317 
29900 3200 
30000 2974 
30100 2749 
30200 2773 
30300 2822 
30400 2706 
30500 2571 
30600 2497 
30700 2567 
30800 2678 
30900 2773 
31000 2753 
31100 2591 
31200 2338 
31300 2197 
31400 2164 
31500 2205 
31600 2203 
31700 2077 
31800 1883 
31900 1733 
32000 1683 
32100 1658 
32200 1711 
32300 1794 
32400 1838 
32500 2007 
32600 2287 
32700 2726 
32800 3236 
32900 3770 
33000 4295 
33100 4547 
33200 4631 
33300 4605 
33400 4611 
33500 4405 
33600 4111 
33700 3829 
33800 3704 
33900 3761 
34000 3817 
34100 3910 
34200 4085 
34300 4324 
34400 4441 
34500 4365 
34600 4161 
34700 3957 
34800 3872 
34900 3856 
35000 3799 
35100 3666 
35200 3447 
35300 3282 
35400 3260 
35500 3303 
35600 3448 
35700 3742 
35800 4017 
35900 4537 
36000 5006 
36100 5532 
36200 5735 
36300 5852 
36400 5529 
36500 5266 
36600 5211 
36700 5387 
36800 5564 
36900 5568 
37000 5563 
37100 5695 
37200 5824 
37300 5561 
37400 5259 
37500 5193 
37600 5180 
37700 5262 
37800 5260 
37900 5238 
38000 5081 
38100 4823 
38200 4744 
38300 4808 
38400 4846 
38500 5077 
38600 5105 
38700 5239 
38800 5409 
38900 5723 
39000 5988 
39100 6297 
39200 6415 
39300 6405 
39400 6217 
39500 6253 
39600 6259 
39700 6157 
39800 6050 
39900 5947 
40000 5815 
40100 5667 
40200 5486 
40300 5425 
40400 5527 
40500 5561 
40600 5696 
40700 5734 
40800 5742 
40900 6064 
41000 5991 
41100 6044 
41200 5961 
41300 5991 
41400 5935 
41500 5874 
41600 5928 
41700 6015 
41800 5972 
41900 6026 
42000 6010 
42100 6056 
42200 6379 
42300 6564 
42400 6492 
42500 6372 
42600 6181 
42700 6038 
42800 5920 
42900 5902 
43000 6076 
43100 5880 
43200 5728 
43300 5694 
43400 5727 
43500 5643 
43600 5740 
43700 5528 
43800 5571 
43900 5613 
44000 5708 
44100 5587 
44200 5713 
44300 5675 
44400 5736 
44500 5704 
44600 5701 
44700 5572 
44800 5714 
44900 5840 
45000 5746 
45100 5778 
45200 5719 
45300 5752 
45400 5782 
45500 6007 
45600 5992 
45700 5925 
45800 5903 
45900 5873 
46000 5863 
46100 5521 
46200 5252 
46300 5106 
46400 5150 
46500 5146 
46600 5345 
46700 5533 
46800 5674 
46900 5744 
47000 5881 
47100 5702 
47200 5661 
47300 5530 
47400 5643 
47500 5812 
47600 6002 
47700 6171 
47800 6245 
47900 6318 
48000 6159 
48100 5990 
48200 5955 
48300 5933 
48400 5820 
48500 5903 
48600 6021 
48700 6030 
48800 6173 
48900 6452 
49000 6581 
49100 6540 
49200 6263 
49300 6057 
49400 5905 
49500 5880 
49600 5924 
49700 6021 
49800 6011 
49900 5833 
50000 5868 
50100 5787 
50200 5715 
50300 5957 
50400 6236 
50500 6191 
50600 6073 
50700 5862 
50800 5597 
50900 5375 
51000 5558 
51100 5795 
51200 5873 
51300 5978 
51400 6128 
51500 6370 
51600 6302 
51700 6131 
51800 6017 
51900 6108 
52000 6062 
52100 6081 
52200 6045 
52300 6101 
52400 6123 
52500 6219 
52600 6253 
52700 6203 
52800 6228 
52900 6323 
53000 6312 
53100 6301 
53200 6401 
53300 6294 
53400 6255 
53500 6009 
53600 5858 
53700 5884 
53800 5790 
53900 5815 
54000 5917 
54100 6058 
54200 6194 
54300 6228 
54400 6215 
54500 6283 
54600 6502 
54700 6476 
54800 6271 
54900 6360 
55000 6314 
55100 6420 
55200 6713 
55300 6863 
55400 6937 
55500 6876 
55600 6643 
55700 6500 
55800 6555 
55900 6378 
56000 6269 
56100 6383 
56200 6307 
56300 5945 
56400 5817 
56500 5686 
56600 5780 
56700 5820 
56800 5812 
56900 5863 
57000 5920 
57100 5989 
57200 6048 
57300 6166 
57400 6168 
57500 6018 
57600 5987 
57700 6018 
57800 6067 
57900 5931 
58000 5923 
58100 5910 
58200 5861 
58300 5841 
58400 5966 
58500 6368 
58600 6189 
58700 5932 
58800 5637 
58900 5691 
59000 5903 
59100 6130 
59200 6414 
59300 6430 
59400 6530 
59500 6674 
59600 6923 
59700 7036 
59800 6972 
59900 7189 
60000 7169 
60100 7185 
60200 7293 
60300 7316 
60400 7206 
60500 6894 
60600 6633 
60700 6600 
60800 6580 
60900 6876 
61000 7105 
61100 7314 
61200 7287 
61300 7385 
61400 7584 
61500 7591 
61600 7602 
61700 7597 
61800 7667 
61900 7449 
62000 7324 
62100 7209 
62200 7118 
62300 7151 
62400 6982 
62500 7143 
62600 7191 
62700 7100 
62800 7102 
62900 6984 
63000 6651 
63100 6395 
63200 6379 
63300 6698 
63400 6860 
63500 7055 
63600 7017 
63700 7001 
63800 6900 
63900 6708 
64000 6583 
64100 6491 
64200 6296 
64300 6338 
64400 6596 
64500 6734 
64600 6546 
64700 6504 
64800 6337 
64900 6367 
65000 6684 
65100 6870 
65200 6767 
65300 6325 
65400 6055 
65500 6231 
65600 6568 
65700 6764 
65800 7007 
65900 7317 
66000 7341 
66100 7465 
66200 7275 
66300 7087 
66400 6947 
66500 6836 
66600 6633 
66700 6518 
66800 6432 
66900 6683 
67000 6759 
67100 6894 
67200 6944 
67300 7011 
67400 6985 
67500 6737 
67600 6564 
67700 6511 
67800 6743 
67900 6969 
68000 7077 
68100 7129 
68200 7251 
68300 7218 
68400 6997 
68500 6727 
68600 6740 
68700 6831 
68800 6876 
68900 6797 
69000 6985 
69100 7348 
69200 7724 
69300 7972 
69400 7898 
69500 7626 
69600 7580 
69700 7444 
69800 7415 
69900 7593 
70000 7717 
70100 7662 
70200 7523 
70300 7527 
70400 7581 
70500 7789 
70600 7860 
70700 7780 
70800 7668 
70900 7625 
71000 7737 
71100 7795 
71200 7851 
71300 7755 
71400 7634 
71500 7688 
71600 7757 
71700 8018 
71800 8051 
71900 8024 
72000 7849 
72100 7670 
72200 7557 
72300 7598 
72400 7804 
72500 8092 
72600 8093 
72700 8029 
72800 7802 
72900 8066 
73000 8177 
73100 8076 
73200 8153 
73300 7950 
73400 7815 
73500 7707 
73600 7651 
73700 7656 
73800 7617 
73900 7721 
74000 7791 
74100 7941 
74200 8073 
74300 8018 
74400 8044 
74500 8083 
74600 8081 
74700 8139 
74800 8083 
74900 7894 
75000 7791 
