# Sat Sep 12 18:25:56 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0670047 2 0 0.00796883 
3200 3 0.108728 3 0 0.0143427 
3300 4 0.147633 4 3.53707e-05 0.0210102 
3400 4 0.202952 5 3.53419e-05 0.0315957 
3500 3 0.271768 6 0 0.0463489 
3600 4 0.32601 6 0 0.0589472 
3700 3 0.347466 7 0 0.0644348 
3800 3 0.394732 8 0 0.0768924 
3900 4 0.436997 7 0 0.0894526 
4000 4 0.49053 12 0 0.106231 
4100 4 0.531988 10 0 0.120046 
4200 5 0.566082 11 0 0.131546 
4300 4 0.601877 6 0 0.145215 
4400 4 0.623125 6 0 0.153965 
4500 4 0.643771 11 0 0.162336 
4600 4 0.676861 8 0 0.177427 
4700 5 0.74102 12 0 0.206469 
4800 6 0.799934 12 4.25387e-05 0.238132 
4900 5 0.845281 12 0 0.267571 
5000 5 0.883839 9 0 0.295534 
5100 5 0.928583 18 0 0.335056 
5200 5 0.949954 13 0 0.357791 
5300 4 0.958943 13 0 0.364275 
5400 5 0.944851 15 0 0.347982 
5500 5 0.930452 12 0 0.335575 
5600 6 0.932193 13 5.10882e-05 0.338102 
5700 6 0.946844 16 0.000101235 0.356803 
5800 6 0.978843 17 0.000100497 0.392593 
5900 6 0.989091 18 0.000200431 0.410733 
6000 6 0.992903 19 5.03297e-05 0.423524 
6100 6 0.997884 17 0.000250654 0.427064 
6200 6 1.00044 18 0.000451719 0.428506 
6300 6 0.988065 17 0.000251762 0.412135 
6400 5 0.9774 10 0.000151423 0.394155 
6500 7 0.970675 17 0.0003513 0.376543 
6600 6 0.968904 18 0.000145988 0.372236 
6700 6 0.95788 12 0.000145929 0.355986 
6800 6 0.94232 16 9.56708e-05 0.34108 
6900 6 0.915514 13 0.000148031 0.313481 
7000 6 0.896946 13 0.000196136 0.295283 
7100 6 0.862936 12 0.000342499 0.270623 
7200 6 0.830577 13 0.000387409 0.247651 
7300 6 0.797445 13 0.000386941 0.229359 
7400 6 0.762668 14 0.000137263 0.2109 
7500 5 0.752207 12 8.87318e-05 0.20333 
7600 5 0.715132 13 0 0.185527 
7700 5 0.685318 15 0 0.170979 
7800 5 0.653582 9 0 0.157411 
7900 5 0.61723 12 0 0.141976 
8000 3 0.596538 10 0 0.133354 
8100 4 0.571149 9 0 0.122934 
8200 4 0.549991 12 0 0.113712 
8300 4 0.532417 11 0 0.107223 
8400 4 0.534772 9 8.7512e-05 0.106152 
8500 5 0.514485 11 8.67566e-05 0.100421 
8600 6 0.505522 8 0.000258409 0.0975064 
8700 5 0.483333 10 0.000127981 0.0916343 
8800 5 0.476924 10 4.23872e-05 0.0907087 
8900 4 0.484269 8 0 0.0926772 
9000 5 0.477278 9 0 0.0897056 
9100 5 0.501456 10 0 0.0937553 
9200 3 0.530069 6 0 0.0979606 
9300 3 0.563496 6 0 0.103118 
9400 4 0.605021 9 0 0.110739 
9500 7 0.659422 13 0.000162754 0.122343 
9600 5 0.70608 9 0 0.134671 
9700 5 0.728043 10 0 0.140431 
9800 6 0.71564 9 3.48069e-05 0.137034 
9900 6 0.679248 8 4.29221e-05 0.12705 
10000 7 0.671767 9 0.000125373 0.124844 
10100 5 0.619582 8 0 0.112511 
10200 6 0.574163 10 0.000128254 0.102903 
10300 5 0.533095 8 0 0.0944245 
10400 5 0.514303 11 0 0.0910725 
10500 6 0.497058 9 4.25786e-05 0.0876692 
10600 4 0.473835 8 0 0.0824523 
10700 3 0.470357 7 0 0.082345 
10800 3 0.464505 7 0 0.0801483 
10900 3 0.460867 6 0 0.0784726 
11000 4 0.467801 7 0 0.0788942 
11100 5 0.461494 7 0 0.0764602 
11200 4 0.475679 7 0 0.0794271 
11300 4 0.465517 6 0 0.0764931 
11400 4 0.478203 9 0 0.0785248 
11500 5 0.502087 8 0 0.0826157 
11600 5 0.551997 9 0 0.0922533 
11700 5 0.641807 9 0 0.112767 
11800 7 0.724685 11 0.000125967 0.132333 
11900 6 0.814246 10 0.000168634 0.152614 
12000 7 0.88311 11 0.000255189 0.164937 
12100 8 0.924137 15 0.000336725 0.17226 
12200 8 0.972089 18 0.000729552 0.183075 
12300 7 0.990592 14 0.00104882 0.188599 
12400 8 0.954291 12 0.00114805 0.180024 
12500 8 0.909942 12 0.00146569 0.169398 
12600 7 0.878342 12 0.00198965 0.163315 
12700 9 0.882874 16 0.00177955 0.166704 
12800 10 0.923957 18 0.00221102 0.178606 
12900 10 0.934526 18 0.00292346 0.183203 
13000 12 0.915432 21 0.0046175 0.175731 
13100 9 0.901674 18 0.00736599 0.170128 
13200 9 0.912983 16 0.0125672 0.171189 
13300 9 0.930419 14 0.0196304 0.175391 
13400 10 0.987341 15 0.0262706 0.191299 
13500 11 1.03686 15 0.0314668 0.205836 
13600 12 1.06385 18 0.0348979 0.213889 
13700 12 1.0541 17 0.0308633 0.207426 
13800 11 1.06344 17 0.0274415 0.205683 
13900 12 1.08725 19 0.0239543 0.208322 
14000 12 1.09683 20 0.0229276 0.208678 
14100 12 1.1154 17 0.0210809 0.213176 
14200 11 1.11594 18 0.0193609 0.214928 
14300 12 1.11045 16 0.0199039 0.214938 
14400 12 1.08995 17 0.0215689 0.210735 
14500 11 1.08882 17 0.0233691 0.21345 
14600 11 1.09046 17 0.0230983 0.214792 
14700 11 1.09666 15 0.0239107 0.219807 
