# Fri Sep 25 14:58:03 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0731512 2 0 0.00886206 
3200 2 0.11277 2 0 0.0150678 
3300 3 0.141657 3 0 0.0199182 
3400 3 0.166238 4 0 0.0243585 
3500 3 0.201835 4 0 0.0313492 
3600 3 0.240369 4 0 0.0394186 
3700 2 0.289678 4 0 0.0507744 
3800 3 0.355306 7 0 0.0670627 
3900 4 0.435138 6 0 0.0892115 
4000 5 0.505114 6 0.000109581 0.110713 
4100 4 0.593198 8 0.000222502 0.141957 
4200 4 0.6824 8 0.000341504 0.178303 
4300 6 0.777367 8 0.000582411 0.223219 
4400 5 0.861781 15 0.000754339 0.274839 
4500 6 0.936266 16 0.00128345 0.329971 
4600 5 0.977231 18 0.000986582 0.377271 
4700 4 1.00897 15 0.000721566 0.442816 
4800 5 1.01835 10 0.000703169 0.485983 
4900 5 1.0183 15 0.000585337 0.498805 
5000 5 1.01865 17 0.000454064 0.488623 
5100 6 1.01496 17 0.000256292 0.463427 
5200 6 1.0051 15 0.000154448 0.446973 
5300 6 1.00516 16 0.000256937 0.435766 
5400 6 1.00841 17 0.000405556 0.431816 
5500 6 1.01094 18 0.000556427 0.431737 
5600 6 1.01908 15 0.00060344 0.424117 
5700 7 1.01434 16 0.000700105 0.418813 
5800 8 1.0151 15 0.000997158 0.407539 
5900 7 1.00571 16 0.000988582 0.394988 
6000 6 0.985496 14 0.000491666 0.372241 
6100 6 0.963591 13 9.81691e-05 0.347273 
6200 6 0.957181 17 9.69603e-05 0.338585 
6300 6 0.948123 18 4.83372e-05 0.323763 
6400 6 0.934216 13 0.000132727 0.304635 
6500 5 0.918434 14 0.000459384 0.283538 
6600 5 0.891093 16 0.000887382 0.260086 
6700 6 0.858407 11 0.000797897 0.234394 
6800 6 0.839471 14 0.0013469 0.216061 
6900 6 0.811455 12 0.00224205 0.196385 
7000 5 0.805843 14 0.00347111 0.185896 
7100 6 0.799582 13 0.00467769 0.175658 
7200 6 0.818181 11 0.00726009 0.175122 
7300 5 0.859675 10 0.0114802 0.183683 
7400 6 0.915077 12 0.0175712 0.19839 
7500 6 0.932663 9 0.0230397 0.203467 
7600 5 0.965248 12 0.0317502 0.216584 
7700 5 0.985558 9 0.0401139 0.228045 
7800 7 0.990603 12 0.045598 0.233008 
7900 6 1.00697 12 0.0514332 0.242661 
8000 6 1.06455 16 0.0581748 0.265162 
8100 7 1.10446 17 0.0606861 0.27912 
8200 7 1.17472 19 0.0692839 0.308174 
8300 7 1.22478 19 0.0808592 0.333939 
8400 7 1.26571 17 0.0953109 0.361654 
8500 7 1.30121 17 0.109466 0.389223 
8600 7 1.34383 18 0.12635 0.422317 
8700 9 1.37043 22 0.143146 0.451011 
8800 8 1.38976 23 0.157077 0.474938 
8900 8 1.3987 24 0.167049 0.490914 
9000 7 1.38561 18 0.170634 0.492143 
9100 8 1.36206 20 0.170059 0.482308 
9200 7 1.3315 17 0.172639 0.47646 
9300 7 1.28606 20 0.169169 0.45866 
9400 8 1.25175 21 0.16589 0.442146 
9500 8 1.24072 18 0.158047 0.424913 
9600 9 1.20918 17 0.144276 0.393585 
9700 10 1.18585 20 0.135476 0.370754 
9800 10 1.19151 19 0.133592 0.364595 
9900 9 1.19185 22 0.124893 0.348058 
10000 10 1.22463 21 0.122037 0.345996 
10100 10 1.25605 22 0.122611 0.348878 
10200 10 1.29344 22 0.127609 0.358627 
10300 10 1.33779 24 0.13435 0.373938 
10400 11 1.30605 23 0.128277 0.359347 
10500 10 1.28136 25 0.12753 0.352852 
10600 11 1.26434 21 0.121931 0.342883 
10700 11 1.26914 27 0.121253 0.343227 
10800 10 1.24456 23 0.116586 0.331354 
10900 10 1.23482 25 0.113098 0.32281 
11000 12 1.2366 26 0.115237 0.324068 
11100 14 1.23694 30 0.12077 0.328319 
11200 15 1.2378 31 0.129069 0.336876 
11300 16 1.23701 31 0.130627 0.337774 
11400 16 1.24544 33 0.138017 0.347414 
11500 15 1.2326 29 0.137093 0.344562 
11600 14 1.20844 28 0.139199 0.342808 
11700 13 1.18682 26 0.134684 0.333981 
11800 12 1.20244 27 0.137556 0.341206 
11900 12 1.21068 23 0.138522 0.345329 
12000 11 1.20486 26 0.136782 0.342131 
12100 11 1.18994 23 0.134927 0.336475 
12200 12 1.19242 29 0.135879 0.337146 
12300 12 1.17752 24 0.130828 0.327412 
12400 12 1.12919 25 0.119689 0.305198 
12500 12 1.07715 28 0.10678 0.279411 
12600 13 1.07074 29 0.102906 0.272855 
12700 13 1.05826 27 0.0975303 0.264554 
12800 12 1.04911 23 0.0981264 0.262433 
12900 11 1.00554 21 0.0945826 0.25161 
13000 10 0.969564 24 0.0926775 0.242769 
13100 11 0.925758 22 0.0859218 0.226823 
13200 11 0.900068 21 0.080674 0.216634 
13300 14 0.857883 29 0.0718254 0.19949 
13400 13 0.832408 29 0.0690288 0.192124 
13500 12 0.80264 26 0.0663224 0.184609 
13600 12 0.776902 24 0.0625299 0.176321 
13700 12 0.757075 20 0.0577421 0.169043 
13800 11 0.726026 23 0.050161 0.156162 
13900 10 0.711147 22 0.0462972 0.150317 
14000 10 0.702358 24 0.0432592 0.144965 
14100 10 0.691795 24 0.0413772 0.140147 
14200 10 0.662509 20 0.0403858 0.133859 
14300 10 0.643526 18 0.0405153 0.130571 
