# Tue Aug 25 19:36:33 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0897135 2 0 0.0113652 
3200 2 0.182769 2 0 0.027709 
3300 2 0.284877 2 0 0.0496427 
3400 2 0.391215 2 0 0.076915 
3500 2 0.490757 2 0 0.106986 
3600 2 0.553716 2 0 0.128647 
3700 2 0.615422 2 0 0.152242 
3800 2 0.680739 2 0 0.180303 
3900 2 0.757628 2 0 0.218614 
4000 2 0.844973 2 0 0.27246 
4100 2 0.913197 2 0 0.328316 
4200 2 0.952411 2 0 0.372285 
4300 2 0.975799 2 0 0.408675 
4400 2 0.994133 2 0 0.454937 
4500 2 0.999794 2 0 0.508445 
4600 2 0.994037 2 0 0.54543 
4700 2 0.992236 2 0 0.551826 
4800 2 0.993891 2 0 0.545981 
4900 2 0.988756 2 0 0.562343 
5000 2 0.959864 2 0 0.61739 
5100 2 0.910528 2 0 0.674247 
5200 2 0.869669 2 0 0.709264 
5300 2 0.869938 2 0 0.709055 
5400 2 0.868548 2 0 0.710134 
5500 2 0.866325 2 0 0.711845 
5600 2 0.84552 2 0 0.727153 
5700 2 0.818142 2 0 0.745623 
5800 2 0.807622 2 0 0.752294 
5900 2 0.804542 2 0 0.754207 
6000 2 0.828099 2 0 0.739102 
6100 2 0.835586 2 0 0.734055 
6200 2 0.834618 2 0 0.734714 
6300 2 0.824244 2 0 0.741652 
6400 2 0.821263 2 0 0.743601 
6500 2 0.817048 2 0 0.746327 
6600 2 0.817616 2 0 0.745962 
6700 2 0.820111 2 0 0.74435 
6800 2 0.83367 2 0 0.735358 
6900 2 0.859012 2 0 0.717368 
7000 2 0.86617 2 0 0.711964 
7100 2 0.882848 2 0 0.698722 
7200 2 0.880938 2 0 0.700289 
7300 2 0.884293 2 0 0.697527 
7400 2 0.869232 2 0 0.709605 
7500 2 0.867217 2 0 0.711161 
7600 2 0.854512 2 0 0.720688 
7700 2 0.860408 2 0 0.716327 
7800 2 0.865992 2 0 0.712101 
7900 2 0.886555 2 0 0.69564 
8000 2 0.886356 2 0 0.695807 
8100 2 0.889888 2 0 0.692823 
8200 2 0.903066 2 0 0.681206 
8300 2 0.915105 2 0 0.669825 
8400 2 0.929818 2 0 0.654681 
8500 2 0.931067 2 0 0.653321 
8600 2 0.926553 2 0 0.658176 
8700 2 0.905759 2 0 0.678728 
8800 2 0.893271 2 0 0.689916 
8900 2 0.881374 2 0 0.699932 
9000 2 0.879022 2 0 0.701847 
9100 2 0.880192 2 0 0.700897 
9200 2 0.898536 2 0 0.68529 
9300 2 0.906792 2 0 0.677768 
9400 2 0.913321 2 0 0.671564 
9500 2 0.937261 2 0 0.646379 
9600 2 0.941154 2 0 0.641829 
9700 2 0.946307 2 0 0.63556 
9800 2 0.936038 2 0 0.647777 
9900 2 0.919607 2 0 0.66535 
10000 2 0.913859 2 0 0.671041 
10100 2 0.901702 2 0 0.682446 
10200 2 0.906874 2 0 0.677692 
10300 2 0.900855 2 0 0.683211 
10400 2 0.908414 2 0 0.676249 
10500 2 0.915796 2 0 0.669147 
10600 2 0.934974 2 0 0.648982 
10700 2 0.941846 2 0 0.641004 
10800 2 0.941653 2 0 0.641235 
10900 2 0.925755 2 0 0.659018 
11000 2 0.916121 2 0 0.668826 
11100 2 0.914627 2 0 0.670292 
11200 2 0.91265 2 0 0.672212 
11300 2 0.914339 2 0 0.670574 
11400 2 0.913861 2 0 0.67104 
11500 2 0.91797 2 0 0.666992 
11600 2 0.924404 2 0 0.660433 
11700 2 0.922353 2 0 0.662555 
11800 2 0.9222 2 0 0.662712 
11900 2 0.913077 2 0 0.6718 
12000 2 0.909882 2 0 0.674861 
12100 2 0.898598 2 0 0.685234 
12200 2 0.898319 2 0 0.685483 
12300 2 0.91051 2 0 0.674265 
12400 2 0.91502 2 0 0.669908 
12500 2 0.93877 2 0 0.644633 
12600 2 0.93843 2 0 0.645028 
12700 2 0.95144 2 0 0.628996 
12800 2 0.944785 2 0 0.637443 
12900 2 0.947195 2 0 0.634449 
13000 2 0.932085 2 0 0.652203 
13100 2 0.923613 2 0 0.661255 
13200 2 0.913863 2 0 0.671038 
13300 2 0.908861 2 0 0.675828 
13400 2 0.917382 2 0 0.667578 
13500 2 0.920363 2 0 0.664585 
13600 2 0.926946 2 0 0.65776 
13700 2 0.936729 2 0 0.646988 
13800 2 0.929471 2 0 0.655056 
13900 2 0.933449 2 0 0.650691 
14000 2 0.926981 2 0 0.657723 
14100 2 0.937844 2 0 0.645706 
14200 2 0.932962 2 0 0.651233 
14300 2 0.935151 2 0 0.648782 
14400 2 0.92504 2 0 0.659768 
14500 2 0.926624 2 0 0.658101 
14600 2 0.934312 2 0 0.649726 
14700 2 0.935068 2 0 0.648876 
14800 2 0.924202 2 0 0.660643 
14900 2 0.920502 2 0 0.664444 
15000 2 0.91609 2 0 0.668857 
15100 2 0.924136 2 0 0.660712 
15200 2 0.921948 2 0 0.66297 
15300 2 0.930583 2 0 0.653849 
15400 2 0.934206 2 0 0.649846 
15500 2 0.931136 2 0 0.653246 
15600 2 0.929774 2 0 0.654729 
15700 2 0.919754 2 0 0.665201 
15800 2 0.924154 2 0 0.660693 
15900 2 0.93069 2 0 0.653733 
16000 2 0.931112 2 0 0.653271 
16100 2 0.949798 2 0 0.631133 
16200 2 0.957003 2 0 0.621462 
