# Sat Aug 29 12:07:23 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0923844 2 0 0.0117815 
3200 2 0.190879 2 0 0.0293019 
3300 2 0.317982 2 0 0.0576345 
3400 2 0.432729 2 0 0.0888827 
3500 2 0.575572 2 0 0.136715 
3600 2 0.663088 2 0 0.172365 
3700 2 0.765114 2 0 0.222726 
3800 2 0.857257 2 0 0.28133 
3900 2 0.921426 2 0 0.336496 
4000 2 0.972083 2 0 0.401955 
4100 2 0.998683 2 0 0.478635 
4200 2 0.995082 2 0 0.541263 
4300 2 0.961789 2 0 0.614566 
4400 2 0.913827 2 0 0.671072 
4500 2 0.905018 2 0 0.679413 
4600 2 0.948376 2 0 0.632955 
4700 2 0.968161 2 0 0.604658 
4800 2 0.95375 2 0 0.625925 
4900 2 0.909901 2 0 0.674844 
5000 2 0.843411 2 0 0.728639 
5100 2 0.824994 2 0 0.741158 
5200 2 0.829944 2 0 0.73787 
5300 2 0.844553 2 0 0.727835 
5400 2 0.838621 2 0 0.731971 
5500 2 0.836133 2 0 0.733681 
5600 2 0.834356 2 0 0.734892 
5700 2 0.820012 2 0 0.744414 
5800 2 0.821086 2 0 0.743717 
5900 2 0.812166 2 0 0.749439 
6000 2 0.822751 2 0 0.74263 
6100 2 0.842668 2 0 0.729159 
6200 2 0.844548 2 0 0.727839 
6300 2 0.849234 2 0 0.724509 
6400 2 0.837005 2 0 0.733084 
6500 2 0.846344 2 0 0.726569 
6600 2 0.841193 2 0 0.730189 
6700 2 0.836828 2 0 0.733205 
6800 2 0.854949 2 0 0.720368 
6900 2 0.855282 2 0 0.720124 
7000 2 0.868144 2 0 0.710447 
7100 2 0.881453 2 0 0.699867 
7200 2 0.888358 2 0 0.694122 
7300 2 0.897747 2 0 0.685991 
7400 2 0.892482 2 0 0.690598 
7500 2 0.888699 2 0 0.693833 
7600 2 0.887467 2 0 0.694874 
7700 2 0.903675 2 0 0.680648 
7800 2 0.898362 2 0 0.685445 
7900 2 0.888838 2 0 0.693715 
8000 2 0.899373 2 0 0.684542 
8100 2 0.903928 2 0 0.680417 
8200 2 0.925311 2 0 0.659485 
8300 2 0.928985 2 0 0.655581 
8400 2 0.927994 2 0 0.656645 
8500 2 0.925462 2 0 0.659326 
8600 2 0.923091 2 0 0.661795 
8700 2 0.911958 2 0 0.672879 
8800 2 0.906807 2 0 0.677754 
8900 2 0.913526 2 0 0.671365 
9000 2 0.906325 2 0 0.678203 
9100 2 0.903684 2 0 0.68064 
9200 2 0.891852 2 0 0.691141 
9300 2 0.906664 2 0 0.677888 
9400 2 0.913187 2 0 0.671693 
9500 2 0.91764 2 0 0.667321 
9600 2 0.929456 2 0 0.655072 
9700 2 0.939935 2 0 0.64327 
9800 2 0.941959 2 0 0.64087 
9900 2 0.942765 2 0 0.639902 
10000 2 0.950006 2 0 0.630865 
10100 2 0.939731 2 0 0.64351 
10200 2 0.927058 2 0 0.657641 
10300 2 0.913913 2 0 0.670989 
10400 2 0.912192 2 0 0.672654 
10500 2 0.911019 2 0 0.673779 
10600 2 0.909997 2 0 0.674752 
10700 2 0.917982 2 0 0.666981 
10800 2 0.941774 2 0 0.64109 
10900 2 0.94712 2 0 0.634543 
11000 2 0.939992 2 0 0.643203 
11100 2 0.948587 2 0 0.632687 
11200 2 0.936212 2 0 0.647578 
11300 2 0.931095 2 0 0.653291 
11400 2 0.921582 2 0 0.663345 
11500 2 0.90938 2 0 0.675337 
11600 2 0.917542 2 0 0.667418 
11700 2 0.92815 2 0 0.656477 
11800 2 0.933696 2 0 0.650416 
11900 2 0.926889 2 0 0.657821 
12000 2 0.91693 2 0 0.668026 
12100 2 0.914185 2 0 0.670724 
12200 2 0.912698 2 0 0.672167 
12300 2 0.928114 2 0 0.656515 
12400 2 0.936291 2 0 0.647488 
12500 2 0.934065 2 0 0.650004 
12600 2 0.92782 2 0 0.65683 
12700 2 0.932169 2 0 0.652111 
12800 2 0.922952 2 0 0.661939 
12900 2 0.925694 2 0 0.659082 
13000 2 0.918118 2 0 0.666844 
13100 2 0.916161 2 0 0.668787 
13200 2 0.920946 2 0 0.663994 
13300 2 0.922962 2 0 0.661927 
13400 2 0.933907 2 0 0.65018 
13500 2 0.934689 2 0 0.649303 
13600 2 0.946767 2 0 0.634985 
13700 2 0.947357 2 0 0.634245 
13800 2 0.938078 2 0 0.645436 
13900 2 0.930874 2 0 0.653532 
14000 2 0.921915 2 0 0.663005 
14100 2 0.931617 2 0 0.652718 
14200 2 0.931144 2 0 0.653237 
14300 2 0.922811 2 0 0.662083 
14400 2 0.925973 2 0 0.658789 
14500 2 0.921261 2 0 0.663673 
14600 2 0.937406 2 0 0.646212 
14700 2 0.934497 2 0 0.649518 
14800 2 0.932123 2 0 0.652161 
14900 2 0.917747 2 0 0.667214 
15000 2 0.915023 2 0 0.669906 
15100 2 0.915189 2 0 0.669742 
15200 2 0.916834 2 0 0.668122 
15300 2 0.933886 2 0 0.650204 
15400 2 0.937557 2 0 0.646038 
15500 2 0.944341 2 0 0.637987 
15600 2 0.9346 2 0 0.649403 
15700 2 0.931257 2 0 0.653114 
15800 2 0.919997 2 0 0.664956 
15900 2 0.921961 2 0 0.662957 
16000 2 0.914802 2 0 0.670122 
16100 2 0.919071 2 0 0.66589 
16200 2 0.921007 2 0 0.663931 
