# Avida Dominant Parasite Data
# Sat Aug 29 12:07:46 2020
#  1: Update
#  2: Number of Extant Parasites

0 0 
100 0 
200 0 
300 0 
400 0 
500 0 
600 0 
700 0 
800 0 
900 0 
1000 0 
1100 0 
1200 0 
1300 0 
1400 0 
1500 0 
1600 0 
1700 0 
1800 0 
1900 0 
2000 0 
2100 0 
2200 0 
2300 0 
2400 0 
2500 0 
2600 0 
2700 0 
2800 0 
2900 0 
3000 0 
3100 262 
3200 606 
3300 1070 
3400 1654 
3500 2673 
3600 3812 
3700 4906 
3800 6931 
3900 8775 
4000 10457 
4100 12114 
4200 12776 
4300 12502 
4400 11496 
4500 10665 
4600 10523 
4700 11000 
4800 11935 
4900 12989 
5000 13340 
5100 13300 
5200 12926 
5300 12767 
5400 12751 
5500 13005 
5600 13095 
5700 12999 
5800 12904 
5900 13067 
6000 12970 
6100 12840 
6200 12592 
6300 12485 
6400 12439 
6500 12416 
6600 12403 
6700 12190 
6800 12065 
6900 12048 
7000 11995 
7100 11787 
7200 11689 
7300 11835 
7400 11884 
7500 11777 
7600 11711 
7700 11471 
7800 11524 
7900 11554 
8000 11405 
8100 11329 
8200 11329 
8300 11255 
8400 11062 
8500 10948 
8600 10908 
8700 10925 
8800 11001 
8900 10880 
9000 10637 
9100 10559 
9200 10492 
9300 10335 
9400 10020 
9500 10087 
9600 10126 
9700 10181 
9800 10129 
9900 10017 
10000 9982 
10100 9923 
10200 10119 
10300 10069 
10400 10046 
10500 9761 
10600 9687 
10700 9700 
10800 9895 
10900 10088 
11000 10047 
11100 9979 
11200 9901 
11300 9696 
11400 9465 
11500 9380 
11600 9490 
11700 9648 
11800 9760 
11900 9717 
12000 9617 
12100 9577 
12200 9470 
12300 9471 
12400 9521 
12500 9681 
12600 9705 
12700 9749 
12800 9562 
12900 9466 
13000 9490 
13100 9580 
13200 9696 
13300 9703 
13400 9868 
13500 9688 
13600 9651 
13700 9555 
13800 9470 
13900 9224 
14000 9074 
14100 8981 
14200 8902 
14300 9066 
14400 9276 
14500 9340 
14600 9384 
14700 9310 
14800 9202 
14900 9091 
15000 8909 
15100 8817 
15200 8670 
15300 8633 
15400 8949 
15500 9203 
15600 9535 
15700 9652 
15800 9610 
15900 9352 
16000 9179 
16100 9232 
16200 9303 
16300 9374 
16400 9351 
16500 9388 
16600 9168 
16700 9071 
16800 9126 
16900 9252 
17000 9508 
17100 9435 
17200 9390 
17300 9231 
17400 9010 
17500 9110 
17600 9236 
17700 9305 
17800 9354 
17900 9267 
18000 9151 
18100 9110 
18200 9220 
18300 9401 
18400 9750 
18500 9872 
18600 9652 
18700 9542 
18800 9234 
18900 9205 
19000 8974 
19100 9040 
19200 9034 
19300 9016 
19400 8976 
19500 8949 
19600 9026 
19700 9373 
19800 9341 
19900 9452 
20000 9422 
20100 9630 
20200 9580 
20300 9553 
20400 9463 
20500 9470 
20600 9606 
20700 9350 
20800 9134 
20900 9040 
21000 9120 
21100 9379 
21200 9608 
21300 9621 
21400 9651 
21500 9523 
21600 9436 
21700 9511 
21800 9515 
21900 9485 
22000 9363 
22100 9262 
22200 9502 
22300 9536 
22400 9800 
22500 9580 
22600 9480 
22700 9431 
22800 9415 
22900 9324 
23000 9309 
23100 9157 
23200 9107 
23300 9363 
23400 9658 
23500 9649 
23600 9617 
23700 9557 
23800 9344 
23900 9523 
24000 9614 
24100 9560 
24200 9552 
24300 9251 
24400 9307 
24500 9402 
24600 9704 
24700 9808 
24800 9864 
24900 9824 
25000 9721 
25100 9408 
25200 9376 
25300 9212 
25400 9144 
25500 9274 
25600 9326 
25700 9371 
25800 9402 
25900 9453 
26000 9403 
26100 9451 
26200 9395 
26300 9496 
26400 9444 
26500 9556 
26600 9745 
26700 9735 
26800 9758 
26900 9588 
27000 9613 
27100 9469 
27200 9230 
27300 8983 
27400 9068 
27500 9202 
27600 9307 
27700 9343 
27800 9705 
27900 9582 
28000 9524 
28100 9358 
28200 9291 
28300 9307 
28400 9545 
28500 9553 
28600 9562 
28700 9343 
28800 9189 
28900 9246 
29000 9455 
29100 9444 
29200 9353 
29300 9097 
29400 9372 
29500 9116 
29600 9231 
29700 9027 
29800 9101 
29900 9126 
30000 9177 
30100 9017 
30200 8813 
30300 8673 
30400 8551 
30500 8717 
30600 8761 
30700 9001 
30800 9114 
30900 9292 
31000 9438 
31100 9671 
31200 9807 
31300 9648 
31400 9444 
31500 9171 
31600 9096 
31700 8987 
31800 8834 
31900 8847 
32000 8912 
32100 8946 
32200 8949 
32300 8891 
32400 8937 
32500 9209 
32600 9264 
32700 9497 
32800 9591 
32900 9529 
33000 9377 
33100 8979 
33200 8738 
33300 8909 
33400 9028 
33500 9153 
33600 9225 
33700 9274 
33800 9552 
33900 9638 
34000 9808 
34100 9891 
34200 9779 
34300 9605 
34400 9359 
34500 9086 
34600 8918 
34700 8835 
34800 9022 
34900 9280 
35000 9605 
35100 9812 
35200 9673 
35300 9391 
35400 9162 
35500 9127 
35600 9212 
35700 9460 
35800 9587 
35900 9789 
36000 10011 
36100 10265 
36200 10278 
36300 10086 
36400 9778 
36500 9352 
36600 9245 
36700 9187 
36800 9120 
36900 9085 
37000 9009 
37100 9127 
37200 9470 
37300 9724 
37400 9691 
37500 9661 
37600 9680 
37700 9618 
37800 9743 
37900 9935 
38000 9951 
38100 9836 
38200 9590 
38300 9527 
38400 9547 
38500 9303 
38600 9354 
38700 9192 
38800 9279 
38900 9405 
39000 9391 
39100 9561 
39200 9799 
39300 10057 
39400 9757 
39500 9626 
39600 9329 
39700 9187 
39800 9259 
39900 9426 
40000 9551 
40100 9631 
40200 9666 
40300 9509 
40400 9361 
40500 9183 
40600 9105 
40700 9045 
40800 9132 
40900 9417 
41000 9699 
41100 9526 
41200 9436 
41300 9169 
41400 8948 
41500 8634 
41600 8617 
41700 8541 
41800 8472 
41900 8360 
42000 8178 
42100 8160 
42200 8516 
42300 9044 
42400 9366 
42500 9606 
42600 9498 
42700 9610 
42800 9613 
42900 9551 
43000 9300 
43100 9040 
43200 8827 
43300 8681 
43400 8824 
43500 8933 
43600 9355 
43700 9667 
43800 9684 
43900 9581 
44000 9405 
44100 9219 
44200 9014 
44300 8713 
44400 8571 
44500 8352 
44600 8503 
44700 8770 
44800 8914 
44900 8959 
45000 8803 
45100 8836 
45200 8764 
45300 8750 
45400 8840 
45500 8995 
45600 9104 
45700 9069 
45800 8965 
45900 9010 
46000 9044 
46100 9089 
46200 9007 
46300 9013 
46400 9355 
46500 9387 
46600 9604 
46700 9626 
46800 9627 
46900 9233 
47000 8974 
47100 8773 
47200 8737 
47300 8755 
47400 8800 
47500 8784 
47600 8857 
47700 9003 
47800 9243 
47900 9358 
48000 9264 
48100 9144 
48200 9003 
48300 9026 
48400 9231 
48500 9300 
48600 9346 
48700 9410 
48800 9639 
48900 9656 
49000 9393 
49100 8985 
49200 8917 
49300 8985 
49400 8974 
49500 8763 
49600 8679 
49700 8877 
49800 9062 
49900 9059 
50000 9109 
50100 9348 
50200 9487 
50300 9493 
50400 9357 
50500 9398 
50600 9210 
50700 9058 
50800 8955 
50900 8779 
51000 8744 
51100 9057 
51200 9425 
51300 9596 
51400 9723 
51500 9527 
51600 9109 
51700 8965 
51800 8753 
51900 8746 
52000 8881 
52100 9005 
52200 9003 
52300 9093 
52400 9263 
52500 9396 
52600 9653 
52700 9750 
52800 9699 
52900 9699 
53000 9515 
53100 9417 
53200 9379 
53300 9428 
53400 9156 
53500 9022 
53600 8959 
53700 9135 
53800 9111 
53900 9269 
54000 9226 
54100 9357 
54200 9338 
54300 9175 
54400 9335 
54500 9192 
54600 9152 
54700 8860 
54800 9060 
54900 9061 
55000 9013 
55100 8879 
55200 8828 
55300 8783 
55400 8669 
55500 8569 
55600 8857 
55700 9304 
55800 9447 
55900 9388 
56000 9386 
56100 9310 
56200 9246 
56300 8971 
56400 8890 
56500 8968 
56600 9081 
56700 9149 
56800 9085 
56900 8783 
57000 8539 
57100 8508 
57200 8654 
57300 8926 
57400 8915 
57500 8904 
57600 9010 
57700 8991 
57800 9022 
57900 8924 
58000 9102 
58100 9234 
58200 9303 
58300 9401 
58400 9157 
58500 8991 
58600 8830 
58700 8483 
58800 8507 
58900 8394 
59000 8527 
59100 8816 
59200 9016 
59300 9099 
59400 9253 
59500 9257 
59600 9265 
59700 9189 
59800 9199 
59900 9189 
60000 9140 
60100 8959 
60200 8798 
60300 8519 
60400 8411 
60500 8449 
60600 8717 
60700 8948 
60800 9098 
60900 9317 
61000 9367 
61100 9719 
61200 9615 
61300 9612 
61400 9527 
61500 9333 
61600 9086 
61700 8851 
61800 8798 
61900 8910 
62000 8955 
62100 9306 
62200 9567 
62300 9894 
62400 9998 
62500 10026 
62600 9787 
62700 9500 
62800 9200 
62900 8772 
63000 8743 
63100 8717 
63200 8897 
63300 9242 
63400 9428 
63500 9508 
63600 9575 
63700 9322 
63800 9199 
63900 9108 
64000 9174 
64100 9300 
64200 9504 
64300 9585 
64400 9522 
64500 9336 
64600 9122 
64700 9010 
64800 9002 
64900 9103 
65000 9227 
65100 9359 
65200 9340 
65300 9215 
65400 9209 
65500 8907 
65600 9017 
65700 9125 
65800 9353 
65900 9444 
66000 9506 
66100 9342 
66200 9145 
66300 8757 
66400 8675 
66500 8653 
66600 8815 
66700 8833 
66800 8848 
66900 8823 
67000 8893 
67100 8929 
67200 9063 
67300 9215 
67400 9343 
67500 9454 
67600 9439 
67700 9334 
67800 9175 
67900 9010 
68000 8774 
68100 8786 
68200 8978 
68300 9340 
68400 9633 
68500 9487 
68600 9367 
68700 9078 
68800 9081 
68900 8935 
69000 9143 
69100 9256 
69200 9414 
69300 9497 
69400 9392 
69500 9153 
69600 8852 
69700 8691 
69800 8480 
69900 8337 
70000 8411 
70100 8624 
70200 8976 
70300 9074 
70400 9234 
70500 9341 
70600 9443 
70700 9476 
70800 9391 
70900 9215 
71000 9018 
71100 8934 
71200 8905 
71300 8988 
71400 9107 
71500 9249 
71600 9278 
71700 9170 
71800 9211 
71900 9160 
72000 9324 
72100 9442 
72200 9393 
72300 9341 
72400 9197 
72500 9128 
72600 9134 
72700 8987 
72800 8848 
72900 8665 
73000 8854 
73100 8962 
73200 9218 
73300 9467 
73400 9562 
73500 9509 
73600 9655 
73700 9436 
73800 9478 
73900 9468 
74000 9456 
74100 9226 
74200 8940 
74300 8887 
74400 8986 
74500 9142 
74600 9270 
74700 9416 
74800 9445 
74900 9349 
75000 9171 
