# Sat Sep 12 18:25:44 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 1 0 1 0 1 
500 1 0 1 0 1 
600 1 0 1 0 1 
700 1 0 3 0 1 
800 2 0.00949992 6 0 1 
900 2 0.0101839 9 0 1 
1000 2 0.014393 9 0 1 
1100 2 0.0162319 9 0 1 
1200 2 0.0183101 12 0 1 
1300 4 0.0277689 16 0.000493888 1.00052 
1400 3 0.035657 16 0.00062136 1.00066 
1500 3 0.0417334 15 0.000803571 1.00085 
1600 3 0.0388622 15 0.000888901 1.00096 
1700 4 0.0375085 16 0.000677263 1.00073 
1800 3 0.0351479 17 0.000690776 1.00073 
1900 6 0.0412585 21 0.000936545 1.00101 
2000 6 0.0449135 21 0.00109807 1.00118 
2100 8 0.05157 23 0.00179894 1.00193 
2200 8 0.0616554 24 0.00251978 1.00269 
2300 8 0.0633961 25 0.00268405 1.00285 
2400 9 0.0633921 29 0.00256157 1.00274 
2500 9 0.0627369 29 0.00262523 1.00279 
2600 9 0.0640746 33 0.00277188 1.00297 
2700 6 0.0684159 32 0.00309484 1.00329 
2800 7 0.0719702 30 0.00318821 1.00341 
2900 8 0.0803549 33 0.00391475 1.00412 
3000 8 0.0918738 34 0.00490402 1.00517 
3100 8 0.0921908 35 0.0050167 1.0053 
3200 8 0.0953228 37 0.00517403 1.00543 
3300 8 0.0977448 40 0.00541625 1.00571 
3400 8 0.103989 36 0.00646491 1.00679 
3500 8 0.112396 40 0.00764177 1.00801 
3600 8 0.113907 39 0.00785011 1.00826 
3700 8 0.120717 40 0.00824462 1.00865 
3800 8 0.117673 39 0.00819647 1.0086 
3900 8 0.130767 42 0.00968165 1.01019 
4000 8 0.132155 42 0.0102969 1.01082 
4100 8 0.140142 43 0.0107596 1.01127 
4200 8 0.144419 51 0.0117062 1.0122 
4300 8 0.156823 51 0.0128388 1.01339 
4400 8 0.158059 49 0.0125608 1.01308 
4500 8 0.18496 51 0.0150426 1.01571 
4600 8 0.192648 47 0.0155071 1.01619 
4700 8 0.201912 48 0.0154954 1.01615 
4800 8 0.201875 52 0.0150101 1.0156 
4900 8 0.220362 53 0.0171809 1.01792 
5000 8 0.217756 55 0.016235 1.01693 
5100 8 0.229293 56 0.0180498 1.0188 
5200 8 0.24505 57 0.0196535 1.02048 
5300 8 0.253989 59 0.020307 1.02115 
5400 8 0.269885 62 0.0213143 1.02219 
5500 8 0.275272 60 0.0207791 1.0217 
5600 8 0.286656 60 0.0207692 1.02166 
5700 8 0.295257 57 0.0201907 1.02106 
5800 8 0.301028 55 0.019383 1.02019 
5900 8 0.304526 52 0.0186264 1.01936 
6000 9 0.317883 47 0.0193831 1.0201 
6100 9 0.340554 53 0.0211377 1.02187 
6200 9 0.353934 56 0.0205869 1.02124 
6300 8 0.380496 53 0.0199776 1.02053 
6400 8 0.39908 55 0.0202492 1.02074 
6500 8 0.443489 53 0.0225145 1.02309 
6600 8 0.484024 56 0.0249225 1.02553 
6700 8 0.525415 61 0.0275391 1.02829 
6800 8 0.570593 60 0.0301235 1.03087 
6900 10 0.601529 68 0.0312261 1.03186 
7000 10 0.650401 65 0.0339536 1.03469 
7100 10 0.704012 62 0.0358195 1.0366 
7200 9 0.747153 65 0.037934 1.03878 
7300 10 0.781306 65 0.0373887 1.03811 
7400 10 0.82702 69 0.0382171 1.039 
7500 9 0.871796 72 0.0384009 1.0392 
7600 10 0.936882 64 0.0392189 1.04014 
7700 10 0.988558 64 0.0413502 1.04228 
7800 10 1.0494 62 0.0423583 1.04336 
7900 10 1.10219 66 0.0412022 1.04207 
8000 9 1.16664 61 0.0434767 1.04439 
8100 10 1.23933 65 0.0449943 1.0459 
8200 10 1.3133 67 0.0469279 1.04781 
8300 10 1.37622 69 0.0490133 1.05002 
8400 11 1.42256 67 0.0493794 1.05033 
8500 11 1.47585 67 0.0529057 1.05394 
8600 12 1.54647 66 0.0543763 1.05547 
8700 12 1.58765 74 0.0575031 1.05867 
8800 13 1.63371 76 0.0595069 1.06071 
8900 13 1.67212 80 0.0603445 1.06152 
9000 13 1.71004 85 0.0633136 1.06473 
9100 11 1.71944 84 0.0612462 1.06256 
9200 12 1.73996 79 0.0616877 1.06323 
9300 12 1.75313 87 0.0604836 1.06195 
9400 12 1.7705 89 0.0597326 1.06131 
9500 12 1.78365 93 0.0578064 1.05923 
9600 12 1.81003 101 0.0591839 1.06061 
9700 12 1.82754 96 0.0607101 1.06222 
9800 12 1.8491 91 0.0615323 1.06298 
9900 12 1.86757 95 0.0634248 1.06495 
10000 11 1.86532 95 0.0612993 1.06267 
10100 11 1.87731 93 0.0632237 1.06465 
10200 12 1.8887 91 0.0662572 1.06774 
10300 12 1.89953 96 0.0682986 1.06985 
10400 12 1.92092 100 0.0709253 1.07245 
10500 12 1.91131 104 0.0691544 1.07054 
10600 12 1.93046 103 0.0697495 1.07129 
10700 12 1.91449 101 0.0667547 1.06828 
10800 11 1.92287 103 0.0670683 1.06867 
10900 12 1.92716 105 0.0658168 1.06742 
11000 12 1.91853 103 0.0646739 1.06627 
11100 12 1.92963 99 0.0642231 1.06588 
11200 13 1.92818 98 0.062531 1.06415 
11300 13 1.92927 106 0.0610059 1.0626 
11400 12 1.938 106 0.0586642 1.06037 
11500 12 1.9376 107 0.0570611 1.05872 
11600 12 1.95597 108 0.0561238 1.05792 
11700 12 1.98088 111 0.0576328 1.05951 
11800 12 1.99976 115 0.0580306 1.0599 
11900 13 2.01989 117 0.0585494 1.06037 
12000 13 2.03725 117 0.0588811 1.06092 
12100 13 2.06076 116 0.0607237 1.0627 
12200 13 2.08453 116 0.0621304 1.06424 
12300 13 2.08849 115 0.0616406 1.06372 
12400 13 2.10383 123 0.0638114 1.06598 
12500 15 2.11986 123 0.0642741 1.0666 
