# Avida Dominant Parasite Data
# Sat Sep 12 18:25:50 2020
#  1: Update
#  2: Number of Extant Parasites

0 0 
100 0 
200 0 
300 0 
400 0 
500 0 
600 0 
700 0 
800 0 
900 0 
1000 0 
1100 0 
1200 0 
1300 0 
1400 0 
1500 0 
1600 0 
1700 0 
1800 0 
1900 0 
2000 0 
2100 0 
2200 0 
2300 0 
2400 0 
2500 0 
2600 0 
2700 0 
2800 0 
2900 0 
3000 0 
3100 256 
3200 453 
3300 615 
3400 723 
3500 794 
3600 927 
3700 1142 
3800 1416 
3900 1699 
4000 1948 
4100 2182 
4200 2426 
4300 2617 
4400 2927 
4500 3406 
4600 3837 
4700 4035 
4800 4118 
4900 4114 
5000 4351 
5100 4696 
5200 5019 
5300 5384 
5400 5875 
5500 5975 
5600 6061 
5700 6426 
5800 6831 
5900 7024 
6000 7063 
6100 7141 
6200 7273 
6300 7336 
6400 7611 
6500 7958 
6600 8268 
6700 8206 
6800 7877 
6900 7505 
7000 7269 
7100 7279 
7200 7214 
7300 7156 
7400 7112 
7500 7011 
7600 6653 
7700 6240 
7800 5813 
7900 5568 
8000 5225 
8100 5036 
8200 4910 
8300 4728 
8400 4411 
8500 4136 
8600 3854 
8700 3677 
8800 3599 
8900 3482 
9000 3577 
9100 3579 
9200 3621 
9300 3587 
9400 3520 
9500 3480 
9600 3433 
9700 3509 
9800 3612 
9900 3632 
10000 3477 
10100 3408 
10200 3286 
10300 3137 
10400 2923 
10500 2947 
10600 3057 
10700 2979 
10800 2897 
10900 2719 
11000 2689 
11100 2525 
11200 2424 
11300 2471 
11400 2475 
11500 2435 
11600 2428 
11700 2486 
11800 2514 
11900 2348 
12000 2285 
12100 2254 
12200 2264 
12300 2299 
12400 2420 
12500 2507 
12600 2626 
12700 2661 
12800 2677 
12900 2643 
13000 2599 
13100 2523 
13200 2455 
13300 2614 
13400 2581 
13500 2477 
13600 2204 
13700 2033 
13800 1947 
13900 1955 
14000 1967 
14100 1927 
14200 1933 
14300 2130 
14400 2208 
14500 2143 
14600 2063 
14700 2086 
14800 2072 
14900 2189 
15000 2268 
15100 2462 
15200 2753 
15300 3089 
15400 3104 
15500 2993 
15600 2608 
15700 2355 
15800 2209 
15900 2141 
16000 2136 
16100 2237 
16200 2465 
16300 2766 
16400 3087 
16500 3413 
16600 3583 
16700 3498 
16800 3332 
16900 3055 
17000 2885 
17100 2776 
17200 2828 
17300 2895 
17400 2830 
17500 2767 
17600 2833 
17700 2926 
17800 3078 
17900 2951 
18000 2848 
18100 2821 
18200 2906 
18300 2940 
18400 3032 
18500 2864 
18600 2997 
18700 3013 
18800 3073 
18900 3112 
19000 3037 
19100 2945 
19200 2951 
19300 3067 
19400 2980 
19500 2895 
19600 2786 
19700 2720 
19800 2753 
19900 2750 
20000 2732 
20100 2531 
20200 2370 
20300 2318 
20400 2393 
20500 2425 
20600 2386 
20700 2450 
20800 2477 
20900 2570 
21000 2546 
21100 2569 
21200 2509 
21300 2637 
21400 2824 
21500 3007 
21600 3107 
21700 3141 
21800 3145 
21900 2907 
22000 2810 
22100 2715 
22200 2662 
22300 2563 
22400 2529 
22500 2415 
22600 2365 
22700 2423 
22800 2711 
22900 2778 
23000 2787 
23100 2664 
23200 2617 
23300 2473 
23400 2338 
23500 2312 
23600 2238 
23700 2321 
23800 2449 
23900 2552 
24000 2530 
24100 2539 
24200 2405 
24300 2340 
24400 2226 
24500 2208 
24600 2133 
24700 2105 
24800 2066 
24900 2138 
25000 2153 
25100 2218 
25200 2261 
25300 2223 
25400 2266 
25500 2363 
25600 2433 
25700 2608 
25800 2796 
25900 2876 
26000 2949 
26100 3070 
26200 3011 
26300 2968 
26400 2923 
26500 2848 
26600 2832 
26700 2907 
26800 2887 
26900 2885 
27000 2837 
27100 2715 
27200 2703 
27300 2665 
27400 2751 
27500 2788 
27600 2928 
27700 2986 
27800 3071 
27900 3079 
28000 3182 
28100 3034 
28200 2831 
28300 2740 
28400 2653 
28500 2538 
28600 2587 
28700 2612 
28800 2728 
28900 2963 
29000 3224 
29100 3298 
29200 3309 
29300 3281 
29400 3426 
29500 3484 
29600 3510 
29700 3483 
29800 3445 
29900 3494 
30000 3397 
30100 3217 
30200 3111 
30300 3175 
30400 3159 
30500 3161 
30600 3320 
30700 3575 
30800 3717 
30900 3777 
31000 3928 
31100 4074 
31200 4241 
31300 4317 
31400 4259 
31500 4114 
31600 4027 
31700 3978 
31800 4085 
31900 4027 
32000 3949 
32100 3674 
32200 3539 
32300 3515 
32400 3376 
32500 3327 
32600 3274 
32700 3148 
32800 3019 
32900 2976 
33000 3028 
33100 3093 
33200 3178 
33300 3071 
33400 3271 
33500 3295 
33600 3353 
33700 3363 
33800 3411 
33900 3678 
34000 3843 
34100 3985 
34200 4064 
34300 4080 
34400 4167 
34500 4340 
34600 4473 
34700 4593 
34800 4544 
34900 4573 
35000 4534 
35100 4718 
35200 4958 
35300 5240 
35400 5400 
35500 5524 
35600 5388 
35700 5600 
35800 5631 
35900 5757 
36000 5803 
36100 5799 
36200 5616 
36300 5432 
36400 5346 
36500 5277 
36600 5082 
36700 4932 
36800 4958 
36900 5118 
37000 5232 
37100 5361 
37200 5338 
37300 5309 
37400 5300 
37500 5212 
37600 4941 
37700 4792 
37800 4724 
37900 4585 
38000 4371 
38100 4188 
38200 4299 
38300 4242 
38400 4254 
38500 4194 
38600 4202 
38700 4299 
38800 4275 
38900 4296 
39000 4106 
39100 3995 
39200 3934 
39300 3993 
39400 4061 
39500 4214 
39600 4267 
39700 4021 
39800 3861 
39900 3731 
40000 3584 
40100 3736 
40200 3830 
40300 3741 
40400 3650 
40500 3752 
40600 3896 
40700 3864 
40800 3776 
40900 3629 
41000 3558 
41100 3422 
41200 3235 
41300 3169 
41400 3025 
41500 2935 
41600 2928 
41700 2902 
41800 2966 
41900 3002 
42000 2977 
42100 3085 
42200 3169 
42300 3310 
42400 3335 
42500 3159 
42600 3110 
42700 2946 
42800 2807 
42900 2699 
43000 2671 
43100 2713 
43200 2756 
43300 2807 
43400 2923 
43500 2819 
43600 2738 
43700 2818 
43800 2853 
43900 2757 
44000 2600 
44100 2545 
44200 2535 
44300 2546 
44400 2489 
44500 2475 
44600 2522 
44700 2546 
44800 2633 
44900 2668 
45000 2702 
45100 2653 
45200 2615 
45300 2691 
45400 2680 
45500 2685 
45600 2732 
45700 2729 
45800 2829 
45900 2856 
46000 2891 
46100 2713 
46200 2546 
46300 2352 
46400 2210 
46500 2116 
46600 2135 
46700 2246 
46800 2162 
46900 2041 
47000 1900 
47100 1664 
47200 1500 
47300 1283 
47400 1191 
47500 1202 
47600 1270 
47700 1319 
47800 1340 
47900 1400 
48000 1511 
48100 1517 
48200 1604 
48300 1602 
48400 1659 
48500 1665 
48600 1716 
48700 1836 
48800 1809 
48900 1603 
49000 1414 
49100 1244 
49200 1197 
49300 1090 
49400 977 
49500 937 
49600 934 
49700 966 
49800 1020 
49900 963 
50000 944 
50100 842 
50200 788 
50300 789 
50400 813 
50500 831 
50600 886 
50700 933 
50800 957 
50900 912 
51000 825 
51100 756 
51200 727 
51300 712 
51400 656 
51500 576 
51600 601 
51700 600 
51800 646 
51900 689 
52000 689 
52100 640 
52200 623 
52300 671 
52400 739 
52500 829 
52600 826 
52700 830 
52800 786 
52900 792 
53000 757 
53100 781 
53200 747 
53300 699 
53400 745 
53500 809 
53600 733 
53700 697 
53800 609 
53900 523 
54000 501 
54100 456 
54200 481 
54300 511 
54400 532 
54500 511 
54600 522 
54700 527 
54800 582 
54900 598 
55000 586 
55100 571 
55200 576 
55300 571 
55400 592 
55500 578 
55600 629 
55700 742 
55800 882 
55900 923 
56000 877 
56100 732 
56200 573 
56300 488 
56400 532 
56500 578 
56600 557 
56700 536 
56800 507 
56900 514 
57000 577 
57100 668 
57200 837 
57300 957 
57400 944 
57500 881 
57600 830 
57700 834 
57800 756 
57900 619 
58000 569 
58100 572 
58200 543 
58300 566 
58400 644 
58500 725 
58600 850 
58700 930 
58800 916 
58900 860 
59000 860 
59100 943 
59200 1041 
59300 1058 
59400 953 
59500 792 
59600 683 
59700 621 
59800 602 
59900 574 
60000 593 
60100 648 
60200 649 
60300 567 
60400 558 
60500 618 
60600 642 
60700 694 
60800 673 
60900 589 
61000 515 
61100 558 
61200 627 
61300 701 
61400 696 
61500 638 
61600 612 
61700 597 
61800 601 
61900 585 
62000 575 
62100 474 
62200 441 
62300 428 
62400 405 
62500 385 
62600 431 
62700 468 
62800 526 
62900 672 
63000 798 
63100 859 
63200 863 
63300 851 
63400 814 
63500 778 
63600 702 
63700 616 
63800 511 
63900 422 
64000 416 
64100 433 
64200 482 
64300 528 
64400 512 
64500 492 
64600 493 
64700 430 
64800 334 
64900 259 
65000 223 
65100 199 
65200 195 
65300 185 
65400 195 
65500 192 
65600 215 
65700 225 
65800 199 
65900 183 
66000 147 
66100 139 
66200 115 
66300 108 
66400 114 
66500 117 
66600 130 
66700 128 
66800 129 
66900 128 
67000 122 
67100 88 
67200 69 
67300 47 
67400 37 
67500 40 
67600 41 
67700 42 
67800 28 
67900 10 
68000 3 
68100 1 
68200 1 
68300 0 
68400 0 
68500 0 
68600 0 
68700 0 
68800 0 
68900 0 
69000 0 
69100 0 
69200 0 
69300 0 
69400 0 
69500 0 
69600 0 
69700 0 
69800 0 
69900 0 
70000 0 
70100 0 
70200 0 
70300 0 
70400 0 
70500 0 
70600 0 
70700 0 
70800 0 
70900 0 
71000 0 
71100 0 
71200 0 
71300 0 
71400 0 
71500 0 
71600 0 
71700 0 
71800 0 
71900 0 
72000 0 
72100 0 
72200 0 
72300 0 
72400 0 
72500 0 
72600 0 
72700 0 
72800 0 
72900 0 
73000 0 
73100 0 
73200 0 
73300 0 
73400 0 
73500 0 
73600 0 
73700 0 
73800 0 
73900 0 
74000 0 
74100 0 
74200 0 
74300 0 
74400 0 
74500 0 
74600 0 
74700 0 
74800 0 
74900 0 
75000 0 
