# Fri Sep 25 16:04:12 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 1 0 1 0 1 
500 1 0 1 0 1 
600 2 0.00704059 2 0 1 
700 3 0.0162128 5 0.000184879 1.0002 
800 2 0.0148612 5 0 1 
900 3 0.0205188 8 0.000357453 1.00039 
1000 3 0.0207686 8 0.000203704 1.00022 
1100 3 0.0352272 11 0.00139111 1.00151 
1200 3 0.0327311 13 0.00120981 1.00131 
1300 3 0.0278974 14 0.00131188 1.00141 
1400 3 0.0288715 13 0.00102455 1.00112 
1500 5 0.0337827 17 0.00155223 1.00167 
1600 5 0.0344811 19 0.00159553 1.0017 
1700 5 0.0349359 18 0.00128106 1.00137 
1800 5 0.0392079 18 0.00165577 1.00176 
1900 6 0.0457664 21 0.00202547 1.00216 
2000 6 0.040718 23 0.00160587 1.00172 
2100 5 0.0431617 21 0.00206603 1.0022 
2200 4 0.0442162 21 0.00216911 1.00228 
2300 4 0.0457274 20 0.00242878 1.00257 
2400 4 0.0434168 21 0.00228266 1.00244 
2500 4 0.0468308 19 0.00243708 1.0026 
2600 4 0.0548169 21 0.00295549 1.00312 
2700 5 0.0587652 23 0.0031566 1.00333 
2800 5 0.0556892 23 0.00307338 1.00323 
2900 4 0.0557817 24 0.00307239 1.00325 
3000 6 0.0582825 27 0.00349539 1.00374 
3100 6 0.0669507 29 0.00420314 1.0045 
3200 6 0.0768748 29 0.00458369 1.00483 
3300 7 0.0852811 31 0.0050748 1.00533 
3400 7 0.092573 35 0.00565703 1.00594 
3500 7 0.0975187 36 0.00613093 1.00645 
3600 8 0.104196 39 0.00669565 1.00714 
3700 7 0.113204 39 0.00666343 1.00703 
3800 7 0.1208 38 0.00693045 1.00732 
3900 7 0.126908 36 0.0069107 1.00732 
4000 7 0.142324 37 0.00821914 1.00869 
4100 7 0.158659 35 0.00915561 1.00968 
4200 7 0.173139 38 0.00901746 1.0095 
4300 7 0.19353 34 0.008618 1.00906 
4400 8 0.219041 32 0.00786174 1.00828 
4500 8 0.244651 32 0.00752264 1.00791 
4600 7 0.273306 28 0.00674277 1.00702 
4700 8 0.314963 25 0.00733579 1.00766 
4800 9 0.347345 30 0.00801141 1.00834 
4900 9 0.40392 29 0.00843548 1.00875 
5000 8 0.452799 27 0.00928604 1.00963 
5100 7 0.504734 31 0.0101496 1.01052 
5200 8 0.580164 31 0.0118815 1.01238 
5300 8 0.633384 32 0.0114224 1.0118 
5400 7 0.720747 33 0.0130875 1.01362 
5500 7 0.791435 34 0.0139843 1.01456 
5600 8 0.853892 37 0.0144871 1.01511 
5700 8 0.945123 40 0.0149722 1.01559 
5800 8 1.01917 39 0.0168365 1.01752 
5900 9 1.11171 42 0.01982 1.02071 
6000 9 1.16838 46 0.0203982 1.02134 
6100 10 1.22941 47 0.0214374 1.02244 
6200 10 1.28595 48 0.0223473 1.02339 
6300 10 1.33217 53 0.0235574 1.02462 
6400 11 1.40023 57 0.0280093 1.02937 
6500 11 1.44662 60 0.0298787 1.03133 
6600 11 1.47737 58 0.0306529 1.03209 
6700 11 1.50511 58 0.0298361 1.03115 
6800 11 1.52234 62 0.0295215 1.03079 
6900 12 1.55425 62 0.0316444 1.03299 
7000 12 1.57743 64 0.0309655 1.03219 
7100 11 1.60113 63 0.0309349 1.03209 
7200 12 1.6254 65 0.0297739 1.03083 
7300 12 1.65428 71 0.0309205 1.03208 
7400 12 1.6815 71 0.029848 1.03097 
7500 12 1.71325 78 0.0274096 1.02845 
7600 13 1.74643 74 0.0278238 1.02895 
7700 13 1.78325 73 0.0272014 1.02826 
7800 13 1.82177 70 0.0275859 1.02859 
7900 13 1.86555 76 0.0281493 1.02916 
8000 13 1.91546 80 0.0300958 1.03119 
8100 14 1.95277 80 0.0303772 1.03149 
8200 13 2.00175 80 0.0331861 1.0345 
8300 15 2.03679 87 0.033964 1.0355 
8400 15 2.05428 89 0.0337344 1.03547 
8500 15 2.08027 85 0.036034 1.03785 
8600 16 2.09575 92 0.0373422 1.03933 
8700 15 2.09818 99 0.0380162 1.03981 
8800 15 2.10835 97 0.0392778 1.04155 
8900 14 2.12046 98 0.0413088 1.04359 
9000 14 2.11293 101 0.0392714 1.04149 
9100 15 2.14213 101 0.044375 1.04709 
9200 16 2.16985 109 0.0480524 1.05098 
9300 16 2.20386 107 0.0522881 1.05556 
9400 15 2.2362 110 0.0555544 1.05899 
9500 15 2.26251 110 0.0557225 1.0592 
9600 14 2.29938 110 0.0590138 1.06299 
9700 16 2.33782 115 0.0616131 1.06613 
9800 16 2.36722 121 0.063254 1.06762 
9900 17 2.38881 116 0.0627776 1.06735 
10000 17 2.42282 117 0.0665239 1.07153 
10100 17 2.4379 128 0.0674441 1.07287 
10200 17 2.46615 128 0.0713399 1.07687 
10300 17 2.47522 124 0.0717554 1.07746 
10400 17 2.49836 122 0.0751982 1.08141 
10500 17 2.5072 130 0.0746812 1.08062 
10600 16 2.51331 129 0.0750888 1.08126 
10700 17 2.53173 134 0.0784868 1.08485 
10800 17 2.55129 144 0.0817715 1.08824 
10900 17 2.56017 133 0.0836493 1.08997 
11000 18 2.56948 148 0.085732 1.09236 
11100 19 2.5871 146 0.0897941 1.09706 
11200 20 2.58329 155 0.0894662 1.09736 
11300 21 2.61233 153 0.0956087 1.10407 
11400 22 2.59292 159 0.0932733 1.10115 
11500 21 2.60651 166 0.0974042 1.10563 
11600 20 2.62262 170 0.0996497 1.10849 
11700 22 2.6272 170 0.100366 1.10911 
11800 21 2.6319 172 0.102281 1.11108 
11900 20 2.64444 166 0.103827 1.11312 
12000 20 2.67679 170 0.108595 1.11907 
12100 19 2.6702 182 0.10578 1.11665 
12200 20 2.6813 182 0.107975 1.11956 
12300 19 2.68227 177 0.109721 1.12172 
12400 19 2.70294 187 0.112431 1.12494 
