# Sat Sep 12 18:25:42 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 3 0.0760064 3 0 0.00923404 
3200 3 0.124676 3 0 0.0169151 
3300 4 0.164406 5 0 0.0239443 
3400 3 0.220925 3 0 0.0351513 
3500 4 0.29277 4 0 0.0510748 
3600 4 0.357391 5 0 0.0671473 
3700 3 0.405101 4 0 0.0804011 
3800 3 0.442094 6 0 0.0915531 
3900 3 0.476919 6 0 0.101899 
4000 4 0.496652 7 0 0.108004 
4100 3 0.509517 5 0 0.112536 
4200 4 0.524641 6 0 0.117741 
4300 5 0.551127 8 3.84482e-05 0.12661 
4400 5 0.579396 8 0.000352388 0.1352 
4500 5 0.614215 6 0.00027843 0.149159 
4600 5 0.63743 8 0.000161884 0.159375 
4700 4 0.671128 9 0 0.173829 
4800 4 0.707892 12 0 0.190568 
4900 4 0.749825 10 0 0.211937 
5000 5 0.805927 13 4.36262e-05 0.243042 
5100 5 0.854653 8 0 0.274665 
5200 4 0.889299 11 0 0.298881 
5300 5 0.914515 9 4.32241e-05 0.31871 
5400 4 0.909013 11 0 0.316095 
5500 5 0.899326 12 0 0.304322 
5600 5 0.899982 12 0.000100929 0.3043 
5700 5 0.90782 13 0.00030667 0.310043 
5800 5 0.929682 15 0.000563277 0.325533 
5900 6 0.953812 17 0.000773236 0.344502 
6000 7 0.97119 16 0.000987986 0.361396 
6100 6 0.977926 13 0.00067832 0.374328 
6200 7 0.983791 17 0.000630716 0.38069 
6300 7 0.987804 18 0.000685546 0.381269 
6400 7 0.986848 16 0.000421874 0.382218 
6500 6 0.988613 14 0.000210029 0.389656 
6600 6 0.977462 12 0.000366684 0.368779 
6700 7 0.966122 17 0.00022287 0.347794 
6800 6 0.947599 12 0.000104411 0.328165 
6900 5 0.940299 8 0 0.314329 
7000 6 0.930211 10 5.13927e-05 0.293966 
7100 6 0.907246 9 5.0888e-05 0.266704 
7200 5 0.9023 10 5.02462e-05 0.246508 
7300 3 0.868748 9 0 0.221351 
7400 3 0.835618 9 0 0.198844 
7500 3 0.795298 8 0 0.178985 
7600 6 0.756267 14 9.40513e-05 0.165154 
7700 6 0.722406 9 9.2477e-05 0.153789 
7800 5 0.697155 11 4.56413e-05 0.145641 
7900 4 0.704846 10 0 0.147056 
8000 5 0.72581 9 0.000178883 0.150619 
8100 5 0.745236 8 0.000177305 0.154122 
8200 5 0.796186 12 0.000176968 0.165819 
8300 6 0.828096 12 0.000132749 0.17222 
8400 6 0.853004 14 0.000132515 0.177835 
8500 5 0.856558 12 0 0.178207 
8600 5 0.851303 14 0 0.176972 
8700 7 0.857237 12 0.000124813 0.178032 
8800 5 0.854996 9 0 0.177791 
8900 4 0.857269 8 0 0.179194 
9000 4 0.844563 9 0 0.175891 
9100 4 0.829142 7 0 0.172327 
9200 5 0.789762 8 0 0.164006 
9300 6 0.76104 12 3.50263e-05 0.159269 
9400 5 0.750088 12 0 0.159755 
9500 4 0.765525 9 0 0.16537 
9600 5 0.81225 11 0 0.176221 
9700 5 0.848374 14 0 0.182811 
9800 4 0.87643 7 0 0.189953 
9900 5 0.882413 8 0 0.19179 
10000 6 0.859896 9 0.000256893 0.184235 
10100 7 0.837576 10 0.00055794 0.178541 
10200 7 0.81733 11 0.000859993 0.170967 
10300 6 0.819314 10 0.000987888 0.170475 
10400 5 0.809081 9 0.0016295 0.166038 
10500 5 0.778546 10 0.00196319 0.156159 
10600 6 0.749735 12 0.00158846 0.147255 
10700 6 0.724968 11 0.00119581 0.140124 
10800 6 0.709559 10 0.00127812 0.135949 
10900 6 0.693311 8 0.00106112 0.131452 
11000 7 0.682046 9 0.00131206 0.127735 
11100 7 0.701891 12 0.00118468 0.133362 
11200 6 0.71177 12 0.00231862 0.135829 
11300 8 0.680914 13 0.0032447 0.127723 
11400 5 0.639646 9 0.00297981 0.118269 
11500 6 0.610055 11 0.00280452 0.111009 
11600 7 0.606015 12 0.0030404 0.110246 
11700 6 0.622563 11 0.00359876 0.114912 
11800 6 0.620687 12 0.003622 0.114793 
11900 6 0.611041 11 0.00424095 0.113229 
12000 6 0.569359 9 0.00462733 0.102545 
12100 7 0.537769 10 0.00454903 0.0949919 
12200 8 0.53299 11 0.00512227 0.0936467 
12300 8 0.533138 12 0.00602009 0.0938287 
12400 6 0.533039 11 0.00796097 0.0947056 
12500 6 0.511058 10 0.00776738 0.0900831 
12600 6 0.514448 11 0.00826292 0.091246 
12700 7 0.503257 9 0.00746176 0.0892526 
12800 7 0.496507 9 0.00602285 0.0877439 
12900 6 0.513075 8 0.00584964 0.0927291 
13000 7 0.522986 12 0.00584558 0.0957122 
13100 5 0.517181 9 0.00519843 0.0954341 
13200 6 0.50564 9 0.00534741 0.0933443 
13300 7 0.500108 12 0.00554769 0.0924501 
13400 7 0.48816 9 0.00541978 0.089675 
13500 7 0.488507 9 0.00559012 0.0900716 
13600 8 0.5082 11 0.00625798 0.0942402 
13700 6 0.496953 9 0.00571098 0.090341 
13800 6 0.489878 10 0.00591349 0.0879993 
13900 6 0.488718 8 0.00654874 0.0870318 
14000 7 0.518012 11 0.0072388 0.0924516 
14100 7 0.53349 10 0.00778323 0.0951789 
14200 6 0.516872 8 0.0080667 0.0915406 
14300 6 0.504174 9 0.00980771 0.0887461 
14400 6 0.510636 9 0.0136416 0.0920895 
