# Fri Sep 25 15:54:32 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0744636 2 0 0.00905535 
3200 3 0.118202 4 0 0.0159144 
3300 3 0.170735 5 0 0.0252609 
3400 3 0.229694 4 0 0.0371265 
3500 4 0.320534 5 0 0.0578845 
3600 4 0.414191 7 0 0.0830722 
3700 4 0.531425 10 0 0.11927 
3800 5 0.670773 9 0 0.173288 
3900 5 0.812309 10 0 0.24527 
4000 5 0.931773 14 0 0.336921 
4100 5 1.00113 15 0 0.435735 
4200 5 1.01455 16 0 0.519118 
4300 6 1.00527 19 9.06865e-05 0.565702 
4400 6 0.999106 13 4.78973e-05 0.575869 
4500 6 1.00387 19 9.05796e-05 0.557654 
4600 5 1.01082 20 0 0.536171 
4700 6 1.0124 17 4.85814e-05 0.517586 
4800 6 1.01831 17 0.000190749 0.512685 
4900 6 1.01523 16 8.70959e-05 0.522123 
5000 5 1.0165 19 0 0.52852 
5100 5 1.01017 18 0 0.528938 
5200 7 1.01581 24 0.000194467 0.516797 
5300 6 1.01532 19 0.000146499 0.503467 
5400 6 1.01996 18 0.000294739 0.493295 
5500 7 1.02062 22 0.000295829 0.476432 
5600 7 1.01054 22 0.000296048 0.449894 
5700 5 0.998573 12 0.000297383 0.427488 
5800 6 0.995285 17 0.000296927 0.411244 
5900 7 0.988408 16 0.000445456 0.390913 
6000 7 0.971903 12 0.000640331 0.365678 
6100 8 0.944364 11 0.000783546 0.336533 
6200 7 0.919989 10 0.000291871 0.310989 
6300 6 0.886161 15 4.82672e-05 0.279467 
6400 6 0.858988 13 4.7879e-05 0.256296 
6500 7 0.813573 11 9.45269e-05 0.225825 
6600 5 0.779465 11 9.35016e-05 0.204208 
6700 6 0.754858 10 4.60214e-05 0.188228 
6800 4 0.721223 7 0 0.171116 
6900 5 0.723374 6 0 0.165598 
7000 5 0.726231 8 8.86358e-06 0.159614 
7100 6 0.741194 7 4.76941e-05 0.157325 
7200 6 0.771884 12 8.26887e-05 0.160093 
7300 8 0.803389 16 0.000132168 0.164698 
7400 8 0.842455 17 0.000300784 0.173989 
7500 8 0.878664 16 0.000657253 0.183395 
7600 7 0.913467 12 0.00132408 0.193959 
7700 7 0.934018 15 0.00224234 0.199822 
7800 8 0.959464 19 0.0029406 0.207501 
7900 8 0.989615 14 0.00417661 0.216033 
8000 9 1.01422 13 0.00532858 0.224049 
8100 9 1.02595 18 0.0066922 0.226984 
8200 8 1.01238 18 0.00776613 0.223287 
8300 8 0.993294 20 0.0104548 0.218343 
8400 8 0.99348 17 0.0126104 0.220605 
8500 9 0.99759 16 0.0173491 0.224397 
8600 9 1.0143 15 0.0209229 0.232564 
8700 9 1.03991 14 0.0278784 0.24338 
8800 9 1.07095 17 0.0368696 0.257503 
8900 9 1.0933 17 0.048313 0.26946 
9000 10 1.10267 19 0.0550543 0.273276 
9100 9 1.08955 18 0.058411 0.266387 
9200 9 1.06563 16 0.0608859 0.258638 
9300 11 1.04717 20 0.0634398 0.255161 
9400 10 1.0385 19 0.0700852 0.259851 
9500 9 1.01234 16 0.0722372 0.255421 
9600 9 1.01448 16 0.0766202 0.261411 
9700 9 1.02525 15 0.0820788 0.269064 
9800 10 0.992935 17 0.0837996 0.262091 
9900 9 0.980674 15 0.0833672 0.256121 
10000 11 0.950804 16 0.0811486 0.243907 
10100 10 0.961154 14 0.0845171 0.248154 
10200 10 0.94048 18 0.0849744 0.242567 
10300 11 0.966158 17 0.0891724 0.250529 
10400 11 0.940062 21 0.086094 0.239512 
10500 13 0.90148 22 0.0784991 0.219785 
10600 14 0.857872 21 0.0686079 0.198527 
10700 16 0.873495 26 0.0678321 0.197707 
10800 15 0.911088 28 0.0719715 0.206476 
10900 12 0.999205 23 0.0771702 0.225762 
11000 15 1.13909 33 0.0897286 0.263539 
11100 15 1.34907 37 0.113355 0.331069 
11200 16 1.53569 32 0.137278 0.396638 
11300 16 1.64975 32 0.151132 0.435875 
11400 16 1.73469 36 0.16271 0.468811 
11500 19 1.75156 37 0.165584 0.47707 
11600 17 1.74819 39 0.167157 0.477604 
11700 18 1.79172 44 0.170234 0.488424 
11800 17 1.80422 36 0.171801 0.491917 
11900 19 1.81902 48 0.170255 0.492584 
12000 19 1.80894 46 0.175415 0.492735 
12100 18 1.83102 46 0.183585 0.504682 
12200 19 1.83857 40 0.190798 0.512222 
12300 19 1.87782 44 0.199495 0.527608 
12400 19 1.90609 45 0.20701 0.541118 
12500 19 1.96226 40 0.219547 0.563554 
12600 19 1.99369 43 0.225677 0.574207 
12700 21 1.95398 47 0.221851 0.559493 
12800 20 1.9803 43 0.231171 0.577028 
12900 18 2.0241 38 0.244457 0.603218 
13000 20 2.08105 43 0.259843 0.63341 
13100 19 2.10937 44 0.271328 0.653279 
13200 18 2.10732 40 0.273679 0.655069 
13300 21 2.08721 44 0.270742 0.646636 
13400 18 2.04781 40 0.265946 0.631403 
13500 18 2.03632 46 0.265465 0.626254 
13600 18 2.02273 44 0.266875 0.624838 
13700 17 2.0051 38 0.263734 0.617127 
13800 19 2.00595 47 0.260484 0.610711 
13900 17 1.99933 49 0.260172 0.607908 
14000 17 1.98577 40 0.254621 0.597147 
14100 20 1.99275 43 0.256409 0.597167 
14200 18 1.97335 45 0.24814 0.58277 
14300 19 1.94677 44 0.24123 0.568564 
