# Wed Aug 26 16:26:45 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0795527 2 0 0.00981327 
3200 3 0.136379 3 0 0.0190389 
3300 3 0.198298 4 0 0.0307027 
3400 4 0.270573 5 0 0.0460552 
3500 3 0.369801 3 0 0.0707325 
3600 3 0.44949 4 0 0.0935729 
3700 4 0.534514 8 0 0.120575 
3800 5 0.64861 8 0 0.164118 
3900 5 0.777037 9 0 0.225553 
4000 5 0.878486 9 0 0.291249 
4100 5 0.949081 13 0 0.358389 
4200 4 0.994663 7 0 0.424401 
4300 6 1.01256 13 8.83939e-05 0.479846 
4400 6 1.01311 18 0.000410925 0.525227 
4500 5 1.0119 24 0.000382263 0.533639 
4600 6 1.02274 17 0.000637912 0.519211 
4700 6 1.02092 17 0.000544608 0.506436 
4800 6 1.02316 21 0.000591833 0.487276 
4900 5 1.01961 19 0.000390835 0.480483 
5000 5 1.02513 15 0.000631988 0.485805 
5100 6 1.02508 18 0.00106126 0.48027 
5200 7 1.02981 15 0.00144984 0.471369 
5300 6 1.03425 20 0.00197125 0.456801 
5400 6 1.02669 17 0.00197991 0.432152 
5500 6 1.02912 15 0.00301015 0.419867 
5600 6 1.02588 16 0.00413424 0.398298 
5700 6 1.02762 23 0.00575101 0.373574 
5800 5 1.0362 15 0.00792355 0.355839 
5900 6 1.05435 14 0.0106197 0.340948 
6000 6 1.04404 14 0.0112435 0.317329 
6100 6 1.04376 15 0.0148442 0.299782 
6200 5 1.02583 13 0.0182644 0.280333 
6300 6 1.00287 15 0.0199022 0.266496 
6400 6 0.984334 13 0.022095 0.251718 
6500 5 0.95779 10 0.020455 0.235278 
6600 6 0.959543 14 0.0206214 0.227835 
6700 6 0.98553 13 0.0214995 0.227256 
6800 6 1.02157 12 0.0206161 0.233302 
6900 6 1.05388 13 0.0232467 0.241358 
7000 6 1.09413 12 0.0253566 0.252985 
7100 8 1.11098 15 0.030188 0.258614 
7200 8 1.13034 18 0.0329183 0.265712 
7300 9 1.11902 20 0.0370495 0.263541 
7400 9 1.11892 16 0.0432049 0.265526 
7500 8 1.12585 17 0.0507376 0.271894 
7600 9 1.142 16 0.0555599 0.276408 
7700 9 1.15746 19 0.0569286 0.277438 
7800 9 1.15806 17 0.0560964 0.274063 
7900 9 1.17526 20 0.060688 0.277731 
8000 9 1.19834 20 0.0647692 0.284977 
8100 9 1.21458 19 0.0671063 0.288318 
8200 9 1.24037 20 0.0722507 0.295081 
8300 9 1.20885 20 0.075176 0.289862 
8400 11 1.19559 23 0.0794351 0.289671 
8500 11 1.17671 24 0.0810492 0.285652 
8600 11 1.15632 23 0.0841893 0.284744 
8700 10 1.16566 19 0.0896347 0.291991 
8800 11 1.17828 21 0.0955779 0.300138 
8900 11 1.19572 23 0.10346 0.310909 
9000 13 1.21153 26 0.105077 0.313132 
9100 13 1.21115 28 0.106252 0.312343 
9200 13 1.21907 28 0.105796 0.312223 
9300 15 1.24721 28 0.105811 0.316446 
9400 14 1.21589 24 0.0958529 0.296725 
9500 13 1.18126 26 0.0904886 0.282817 
9600 13 1.14814 26 0.0891341 0.273923 
9700 13 1.16314 25 0.0953679 0.282641 
9800 13 1.1498 25 0.0995596 0.284488 
9900 14 1.13968 27 0.105458 0.288483 
10000 15 1.16633 32 0.112776 0.30015 
10100 16 1.1765 33 0.11421 0.302543 
10200 17 1.20197 32 0.11741 0.309429 
10300 18 1.26508 36 0.122238 0.32783 
10400 18 1.33779 38 0.127553 0.349454 
10500 17 1.41263 37 0.13187 0.372723 
10600 18 1.47605 40 0.13824 0.393642 
10700 17 1.53309 37 0.149212 0.418045 
10800 16 1.54628 38 0.160345 0.430064 
10900 18 1.55396 39 0.166087 0.435011 
11000 18 1.58084 37 0.177547 0.453621 
11100 18 1.5976 37 0.183338 0.464232 
11200 17 1.64182 37 0.193861 0.484964 
11300 17 1.69103 38 0.211926 0.517231 
11400 16 1.72625 41 0.221673 0.539712 
11500 18 1.74262 40 0.223141 0.546866 
11600 18 1.74354 40 0.223536 0.548076 
11700 19 1.72028 42 0.219258 0.540431 
11800 20 1.69122 43 0.213176 0.527969 
11900 19 1.68605 38 0.219965 0.539169 
12000 19 1.67072 42 0.221181 0.53828 
12100 19 1.63918 43 0.216369 0.525037 
12200 19 1.6144 43 0.206537 0.507139 
12300 19 1.61821 38 0.205847 0.506783 
12400 19 1.59782 40 0.198065 0.489605 
12500 18 1.61208 39 0.196403 0.491045 
12600 17 1.64543 43 0.195201 0.496093 
12700 19 1.68551 42 0.198768 0.509114 
12800 19 1.67601 39 0.194786 0.501744 
12900 18 1.63832 40 0.186599 0.479042 
13000 19 1.61527 43 0.190625 0.477812 
13100 18 1.60108 41 0.193563 0.478552 
13200 19 1.59197 46 0.196373 0.478257 
13300 19 1.56622 45 0.19423 0.468451 
13400 20 1.56258 43 0.195802 0.471243 
13500 20 1.55397 41 0.194693 0.466756 
13600 21 1.56332 48 0.195612 0.467986 
13700 22 1.60896 45 0.203564 0.481724 
13800 23 1.66501 52 0.208151 0.491797 
13900 25 1.67638 62 0.20775 0.490068 
14000 22 1.68695 52 0.214812 0.499276 
14100 21 1.73325 50 0.2267 0.520515 
14200 21 1.74188 50 0.231977 0.526989 
14300 24 1.79209 51 0.242986 0.547815 
14400 22 1.81046 49 0.249663 0.559271 
