# Avida Dominant Parasite Data
# Sat Aug 29 12:07:24 2020
#  1: Update
#  2: Number of Extant Parasites

0 0 
100 0 
200 0 
300 0 
400 0 
500 0 
600 0 
700 0 
800 0 
900 0 
1000 0 
1100 0 
1200 0 
1300 0 
1400 0 
1500 0 
1600 0 
1700 0 
1800 0 
1900 0 
2000 0 
2100 0 
2200 0 
2300 0 
2400 0 
2500 0 
2600 0 
2700 0 
2800 0 
2900 0 
3000 0 
3100 353 
3200 799 
3300 1522 
3400 2615 
3500 4436 
3600 6533 
3700 8730 
3800 11603 
3900 13761 
4000 14306 
4100 13484 
4200 11976 
4300 10966 
4400 11237 
4500 12287 
4600 13347 
4700 13998 
4800 13857 
4900 13303 
5000 12810 
5100 12830 
5200 13196 
5300 13439 
5400 13255 
5500 13061 
5600 12929 
5700 12921 
5800 12818 
5900 12659 
6000 12625 
6100 12510 
6200 12408 
6300 12169 
6400 11864 
6500 11785 
6600 11588 
6700 11217 
6800 10979 
6900 10920 
7000 10865 
7100 10732 
7200 10502 
7300 10167 
7400 9961 
7500 9779 
7600 9703 
7700 9689 
7800 9714 
7900 9750 
8000 9716 
8100 9537 
8200 9256 
8300 9009 
8400 8970 
8500 9147 
8600 9494 
8700 9695 
8800 9791 
8900 9664 
9000 9192 
9100 8688 
9200 8311 
9300 7909 
9400 7867 
9500 8101 
9600 8417 
9700 8599 
9800 8703 
9900 8806 
10000 8903 
10100 8774 
10200 8656 
10300 8557 
10400 8408 
10500 8398 
10600 8358 
10700 8372 
10800 8412 
10900 8450 
11000 8548 
11100 8659 
11200 8733 
11300 8668 
11400 8874 
11500 8597 
11600 8492 
11700 8243 
11800 8194 
11900 8228 
12000 8173 
12100 8136 
12200 8093 
12300 7998 
12400 8116 
12500 8155 
12600 8251 
12700 8279 
12800 8388 
12900 8389 
13000 8447 
13100 8543 
13200 8496 
13300 8388 
13400 8053 
13500 7975 
13600 7904 
13700 7792 
13800 7866 
13900 7762 
14000 7776 
14100 7963 
14200 8101 
14300 8137 
14400 7836 
14500 7871 
14600 7890 
14700 7913 
14800 8103 
14900 8179 
15000 8190 
15100 8076 
15200 8033 
15300 8086 
15400 8341 
15500 8447 
15600 8564 
15700 8296 
15800 8203 
15900 8259 
16000 8389 
16100 8441 
16200 8366 
16300 8174 
16400 7904 
16500 7811 
16600 7830 
16700 7921 
16800 7886 
16900 7636 
17000 7570 
17100 7584 
17200 7892 
17300 8171 
17400 8248 
17500 8079 
17600 7951 
17700 7957 
17800 7798 
17900 7941 
18000 8076 
18100 8245 
18200 8264 
18300 8151 
18400 8075 
18500 8057 
18600 8063 
18700 7770 
18800 7775 
18900 7850 
19000 8072 
19100 8094 
19200 8255 
19300 8291 
19400 8334 
19500 8469 
19600 8535 
19700 8408 
19800 8180 
19900 8066 
20000 7980 
20100 7762 
20200 7647 
20300 7515 
20400 7490 
20500 7525 
20600 7556 
20700 7838 
20800 8164 
20900 8467 
21000 8512 
21100 8331 
21200 8128 
21300 7929 
21400 8027 
21500 8300 
21600 8509 
21700 8421 
21800 8242 
21900 8173 
22000 8201 
22100 8420 
22200 8379 
22300 8428 
22400 8372 
22500 8281 
22600 8346 
22700 8297 
22800 8428 
22900 8395 
23000 8425 
23100 8317 
23200 8259 
23300 8102 
23400 7974 
23500 7843 
23600 7853 
23700 7807 
23800 7972 
23900 7950 
24000 7692 
24100 7733 
24200 7831 
24300 8049 
24400 8040 
24500 8008 
24600 7918 
24700 8036 
24800 8009 
24900 8069 
25000 7950 
25100 8015 
25200 8050 
25300 8143 
25400 8104 
25500 8169 
25600 8111 
25700 8189 
25800 8007 
25900 8019 
26000 8043 
26100 8044 
26200 8092 
26300 8007 
26400 7802 
26500 7578 
26600 7647 
26700 7748 
26800 8018 
26900 8032 
27000 8148 
27100 8050 
27200 8033 
27300 8047 
27400 8042 
27500 8164 
27600 8239 
27700 8286 
27800 8125 
27900 8030 
28000 7981 
28100 7873 
28200 7892 
28300 7975 
28400 8041 
28500 8127 
28600 8340 
28700 8387 
28800 8491 
28900 8462 
29000 8381 
29100 8281 
29200 8256 
29300 8520 
29400 8492 
29500 8240 
29600 8038 
29700 7698 
29800 7824 
29900 7920 
30000 8226 
30100 8264 
30200 8316 
30300 8378 
30400 8538 
30500 8591 
30600 8547 
30700 8379 
30800 8114 
30900 7943 
31000 7553 
31100 7448 
31200 7383 
31300 7614 
31400 7829 
31500 8093 
31600 8497 
31700 8797 
31800 8958 
31900 8867 
32000 8385 
32100 8261 
32200 8014 
32300 7922 
32400 7815 
32500 7820 
32600 7809 
32700 7909 
32800 7958 
32900 8228 
33000 8488 
33100 8604 
33200 8685 
33300 8583 
33400 8370 
33500 8166 
33600 7948 
33700 8024 
33800 8001 
33900 8329 
34000 8656 
34100 8765 
34200 8781 
34300 8652 
34400 8638 
34500 8405 
34600 8217 
34700 7950 
34800 7648 
34900 7659 
35000 7738 
35100 7917 
35200 7926 
35300 8084 
35400 8369 
35500 8659 
35600 8987 
35700 8960 
35800 8833 
35900 8465 
36000 8228 
36100 8132 
36200 7800 
36300 7794 
36400 7892 
36500 8007 
36600 8150 
36700 8280 
36800 8623 
36900 8783 
37000 8813 
37100 8717 
37200 8586 
37300 8367 
37400 7974 
37500 7781 
37600 7799 
37700 7934 
37800 8261 
37900 8214 
38000 8223 
38100 8342 
38200 8331 
38300 8251 
38400 8223 
38500 8094 
38600 7974 
38700 7919 
38800 7969 
38900 8153 
39000 8174 
39100 8130 
39200 8003 
39300 7932 
39400 7913 
39500 7936 
39600 7992 
39700 7982 
39800 8077 
39900 8252 
40000 8411 
40100 8655 
40200 8438 
40300 8430 
40400 8277 
40500 8086 
40600 8219 
40700 8235 
40800 8328 
40900 8436 
41000 8407 
41100 8537 
41200 8545 
41300 8519 
41400 8281 
41500 7886 
41600 7649 
41700 7565 
41800 7755 
41900 7976 
42000 8203 
42100 8424 
42200 8450 
42300 8414 
42400 8313 
42500 8082 
42600 8035 
42700 7950 
42800 8046 
42900 8327 
43000 8396 
43100 8571 
43200 8533 
43300 8461 
43400 8116 
43500 8094 
43600 8248 
43700 8403 
43800 8397 
43900 8258 
44000 8170 
44100 8081 
44200 8035 
44300 8179 
44400 8164 
44500 8251 
44600 8053 
44700 7971 
44800 7981 
44900 7943 
45000 8156 
45100 8069 
45200 8003 
45300 7935 
45400 7946 
45500 7984 
45600 8271 
45700 8434 
45800 8567 
45900 8496 
46000 8578 
46100 8446 
46200 8261 
46300 7996 
46400 7875 
46500 7807 
46600 7704 
46700 7838 
46800 7881 
46900 8262 
47000 8659 
47100 8983 
47200 8906 
47300 8530 
47400 8182 
47500 7868 
47600 7712 
47700 7661 
47800 7671 
47900 7614 
48000 7710 
48100 7920 
48200 8230 
48300 8512 
48400 8623 
48500 8506 
48600 8380 
48700 8143 
48800 7910 
48900 7532 
49000 7456 
49100 7403 
49200 7615 
49300 8153 
49400 8604 
49500 9095 
49600 9280 
49700 9384 
49800 8920 
49900 8332 
50000 7743 
50100 7447 
50200 7373 
50300 7528 
50400 7670 
50500 7996 
50600 8430 
50700 8846 
50800 9089 
50900 9284 
51000 9202 
51100 8888 
51200 8610 
51300 8266 
51400 8008 
51500 7882 
51600 7640 
51700 7637 
51800 7745 
51900 8050 
52000 8274 
52100 8299 
52200 8213 
52300 8259 
52400 8353 
52500 8472 
52600 8328 
52700 8058 
52800 7902 
52900 7935 
53000 8211 
53100 8273 
53200 8137 
53300 8249 
53400 8253 
53500 8357 
53600 8450 
53700 8302 
53800 8180 
53900 7800 
54000 7543 
54100 7166 
54200 7258 
54300 7454 
54400 7937 
54500 8463 
54600 9031 
54700 9243 
54800 9200 
54900 8846 
55000 8308 
55100 7750 
55200 7290 
55300 7236 
55400 7106 
55500 7405 
55600 7586 
55700 7791 
55800 7993 
55900 8166 
56000 8227 
56100 8454 
56200 8587 
56300 8689 
56400 8631 
56500 8473 
56600 8238 
56700 7880 
56800 7631 
56900 7523 
57000 7668 
57100 7770 
57200 7789 
57300 7952 
57400 7915 
57500 7821 
57600 7994 
57700 8001 
57800 8341 
57900 8468 
58000 8349 
58100 8220 
58200 7903 
58300 7973 
58400 7786 
58500 7637 
58600 7368 
58700 7246 
58800 7599 
58900 7639 
59000 7915 
59100 8144 
59200 8288 
59300 8481 
59400 8794 
59500 8761 
59600 8672 
59700 8211 
59800 7753 
59900 7357 
60000 7241 
60100 7558 
60200 7737 
60300 7878 
60400 8006 
60500 8278 
60600 8411 
60700 8387 
60800 8244 
60900 8012 
61000 7999 
61100 7926 
61200 7765 
61300 7841 
61400 7892 
61500 7988 
61600 8015 
61700 8214 
61800 8371 
61900 8325 
62000 8437 
62100 8481 
62200 8512 
62300 8571 
62400 8623 
62500 8595 
62600 8471 
62700 8390 
62800 8241 
62900 7923 
63000 7750 
63100 7851 
63200 8176 
63300 8281 
63400 8460 
63500 8462 
63600 8300 
63700 8020 
63800 7889 
63900 7769 
64000 7623 
64100 7598 
64200 7816 
64300 7957 
64400 8176 
64500 8282 
64600 8185 
64700 8222 
64800 8459 
64900 8556 
65000 8627 
65100 8520 
65200 8455 
65300 8372 
65400 8322 
65500 8264 
65600 8275 
65700 8258 
65800 8380 
65900 8438 
66000 8392 
66100 8319 
66200 8088 
66300 7943 
66400 7587 
66500 7547 
66600 7764 
66700 7896 
66800 8093 
66900 8100 
67000 8289 
67100 8056 
67200 8032 
67300 7977 
67400 8011 
67500 8116 
67600 8133 
67700 8289 
67800 8391 
67900 8408 
68000 8471 
68100 8313 
68200 8347 
68300 8242 
68400 8306 
68500 8136 
68600 8112 
68700 7858 
68800 7872 
68900 7891 
69000 7985 
69100 8135 
69200 8286 
69300 8342 
69400 8324 
69500 8441 
69600 8664 
69700 8779 
69800 8800 
69900 8633 
70000 8366 
70100 8237 
70200 8164 
70300 8081 
70400 7896 
70500 7882 
70600 8091 
70700 8110 
70800 8048 
70900 7929 
71000 7984 
71100 8151 
71200 8470 
71300 8618 
71400 8551 
71500 8299 
71600 7897 
71700 7831 
71800 7939 
71900 8109 
72000 8175 
72100 8178 
72200 8098 
72300 7963 
72400 7943 
72500 8208 
72600 8325 
72700 8365 
72800 8234 
72900 8178 
73000 8140 
73100 8185 
73200 8172 
73300 8166 
73400 8222 
73500 8327 
73600 8112 
73700 7850 
73800 7475 
73900 7321 
74000 7250 
74100 7314 
74200 7555 
74300 7743 
74400 8113 
74500 8473 
74600 8649 
74700 8785 
74800 8492 
74900 8351 
75000 7857 
