# Wed Aug 26 16:21:26 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0819891 2 0 0.0101808 
3200 2 0.146166 2 0 0.0208463 
3300 2 0.212875 2 0 0.0337525 
3400 2 0.292867 2 0 0.0515314 
3500 2 0.374074 2 0 0.0721983 
3600 2 0.425551 2 0 0.0867569 
3700 2 0.444202 2 0 0.0923307 
3800 2 0.481341 2 0 0.103933 
3900 2 0.50779 2 0 0.112627 
4000 2 0.543932 2 0 0.125131 
4100 2 0.569859 2 0 0.134577 
4200 2 0.598655 2 0 0.145575 
4300 2 0.614116 2 0 0.151715 
4400 2 0.631272 2 0 0.158734 
4500 2 0.668929 2 0 0.174961 
4600 2 0.699863 2 0 0.189233 
4700 2 0.729997 2 0 0.204072 
4800 2 0.765272 2 0 0.222814 
4900 2 0.798071 2 0 0.24183 
5000 2 0.83932 2 0 0.268511 
5100 2 0.856315 2 0 0.280635 
5200 2 0.861637 2 0 0.284595 
5300 2 0.859798 2 0 0.283218 
5400 2 0.843002 2 0 0.271075 
5500 2 0.852798 2 0 0.278063 
5600 2 0.878759 2 0 0.297941 
5700 2 0.919412 2 0 0.334454 
5800 2 0.951581 2 0 0.371189 
5900 2 0.977709 2 0 0.412333 
6000 2 0.990625 2 0 0.443062 
6100 2 0.992661 2 0 0.44961 
6200 2 0.994724 2 0 0.457267 
6300 2 0.997398 2 0 0.469978 
6400 2 0.999589 2 0 0.48807 
6500 2 0.998677 2 0 0.521412 
6600 2 0.991295 2 0 0.55487 
6700 2 0.973611 2 0 0.595341 
6800 2 0.951606 2 0 0.628778 
6900 2 0.934573 2 0 0.649433 
7000 2 0.938825 2 0 0.644569 
7100 2 0.934327 2 0 0.64971 
7200 2 0.906881 2 0 0.677685 
7300 2 0.89006 2 0 0.692676 
7400 2 0.872613 2 0 0.706962 
7500 2 0.868457 2 0 0.710204 
7600 2 0.867151 2 0 0.711211 
7700 2 0.872449 2 0 0.707092 
7800 2 0.861075 2 0 0.715827 
7900 2 0.857948 2 0 0.718158 
8000 2 0.856716 2 0 0.719069 
8100 2 0.877764 2 0 0.702862 
8200 2 0.890723 2 0 0.69211 
8300 2 0.886364 2 0 0.695801 
8400 2 0.886934 2 0 0.695322 
8500 2 0.876318 2 0 0.704023 
8600 2 0.859495 2 0 0.717009 
8700 2 0.851071 2 0 0.723187 
8800 2 0.857221 2 0 0.718696 
8900 2 0.860692 2 0 0.716114 
9000 2 0.88195 2 0 0.69946 
9100 2 0.882567 2 0 0.698953 
9200 2 0.895515 2 0 0.687959 
9300 2 0.904996 2 0 0.679434 
9400 2 0.897907 2 0 0.685849 
9500 2 0.899907 2 0 0.684064 
9600 2 0.895541 2 0 0.687936 
9700 2 0.89829 2 0 0.685508 
9800 2 0.895947 2 0 0.68758 
9900 2 0.885448 2 0 0.696567 
10000 2 0.880222 2 0 0.700872 
10100 2 0.886013 2 0 0.696094 
10200 2 0.886531 2 0 0.69566 
10300 2 0.89551 2 0 0.687963 
10400 2 0.904895 2 0 0.679527 
10500 2 0.921384 2 0 0.663547 
10600 2 0.929397 2 0 0.655136 
10700 2 0.927364 2 0 0.657316 
10800 2 0.926959 2 0 0.657747 
10900 2 0.922291 2 0 0.662619 
11000 2 0.913045 2 0 0.671831 
11100 2 0.905752 2 0 0.678735 
11200 2 0.899513 2 0 0.684417 
11300 2 0.903551 2 0 0.680762 
11400 2 0.910948 2 0 0.673846 
11500 2 0.921669 2 0 0.663256 
11600 2 0.918252 2 0 0.666711 
11700 2 0.910076 2 0 0.674677 
11800 2 0.911358 2 0 0.673455 
11900 2 0.92211 2 0 0.662804 
12000 2 0.91948 2 0 0.665478 
12100 2 0.914343 2 0 0.67057 
12200 2 0.908415 2 0 0.676248 
12300 2 0.917855 2 0 0.667107 
12400 2 0.917694 2 0 0.667267 
12500 2 0.925723 2 0 0.659052 
12600 2 0.926739 2 0 0.65798 
12700 2 0.92855 2 0 0.656048 
12800 2 0.925678 2 0 0.6591 
12900 2 0.921384 2 0 0.663547 
13000 2 0.911303 2 0 0.673507 
13100 2 0.891765 2 0 0.691216 
13200 2 0.891749 2 0 0.69123 
13300 2 0.905229 2 0 0.679219 
13400 2 0.907681 2 0 0.676937 
13500 2 0.924421 2 0 0.660415 
13600 2 0.935976 2 0 0.647847 
13700 2 0.937459 2 0 0.646151 
13800 2 0.942744 2 0 0.639927 
13900 2 0.944719 2 0 0.637524 
14000 2 0.94365 2 0 0.63883 
14100 2 0.946553 2 0 0.635253 
14200 2 0.94347 2 0 0.639048 
14300 2 0.936768 2 0 0.646944 
14400 2 0.926289 2 0 0.658456 
14500 2 0.916852 2 0 0.668103 
14600 2 0.915535 2 0 0.669404 
14700 2 0.907323 2 0 0.677273 
14800 2 0.906987 2 0 0.677586 
14900 2 0.901267 2 0 0.682839 
15000 2 0.909796 2 0 0.674943 
15100 2 0.922545 2 0 0.662357 
15200 2 0.926093 2 0 0.658663 
15300 2 0.925077 2 0 0.65973 
15400 2 0.931846 2 0 0.652467 
15500 2 0.943355 2 0 0.639188 
15600 2 0.942214 2 0 0.640564 
15700 2 0.945791 2 0 0.636201 
15800 2 0.935622 2 0 0.64825 
15900 2 0.930543 2 0 0.653893 
16000 2 0.927629 2 0 0.657034 
16100 2 0.918478 2 0 0.666484 
16200 2 0.918644 2 0 0.666318 
