0.894788 0.894788 -1 -1 0.852002 -1 0.894788 -1 -1 -1 -1 -1 -1 -1 -1 0.844999 0.869428 -1 0.85787 -1 
0.894788 0.894788 -1 -1 0.898169 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.844999 0.869428 0.869428 -1 0.894788 
0.894788 -1 0.894788 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.869428 0.869428 0.869428 -1 -1 
-1 -1 0.894788 0.890911 0.894788 -1 -1 -1 0.85 -1 -1 0.834697 0.825947 -1 0.869428 0.869428 0.869428 -1 -1 -1 
-1 0.894788 0.926283 0.894788 -1 -1 -1 -1 -1 0.85 0.85 0.825947 -1 0.869428 -1 -1 -1 -1 -1 -1 
-1 0.926283 0.926283 0.926283 -1 -1 -1 -1 0.85 0.85 -1 -1 0.85 -1 -1 -1 -1 -1 -1 -1 
-1 -1 0.926283 0.926283 -1 -1 -1 -1 -1 0.850901 0.85 0.85 0.85 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 0.85 0.850901 -1 0.85 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 0.85 0.85 0.772853 0.772853 0.85 0.85 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 0.85 -1 0.85 0.85 0.85 0.85 -1 -1 -1 -1 -1 -1 -1 -1 
-1 0.858023 0.858023 0.858023 -1 -1 -1 0.85 0.898169 0.890911 0.801966 0.85 0.85 0.85 -1 0.87763 -1 -1 1 -1 
-1 0.858023 0.858023 -1 -1 -1 1 1 0.890911 0.898169 -1 0.85787 0.85 -1 0.85 0.87763 -1 -1 -1 -1 
0.87763 0.858023 0.8447 0.858023 1 1 1 -1 1 0.898169 0.85787 0.85787 0.929328 -1 0.87763 0.87763 0.87763 -1 0.87763 0.87763 
0.87763 0.85 0.858023 1 0.894788 0.894788 1 1 1 0.926283 0.85787 0.85787 -1 0.85 0.85 -1 -1 -1 0.87763 -1 
0.87763 0.87763 0.795482 0.955131 -1 -1 -1 0.894788 -1 -1 0.85787 0.85787 -1 -1 -1 -1 -1 0.85787 0.87763 -1 
0.87763 0.87763 0.880426 0.880426 0.894788 0.909756 0.894788 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.85 -1 -1 0.87763 
0.998385 -1 0.894788 0.894788 0.894788 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.843539 
-1 0.898169 -1 0.894788 -1 0.894788 0.894788 -1 0.80363 0.80363 0.890911 -1 -1 -1 -1 0.85787 -1 0.85787 0.843539 -1 
-1 -1 -1 0.894788 0.894788 0.894788 -1 0.80363 0.80363 -1 -1 -1 -1 -1 -1 0.85787 0.85787 -1 0.85787 -1 
0.898169 0.898169 0.981213 -1 0.894788 0.894788 0.894788 -1 -1 -1 -1 -1 -1 -1 -1 0.85787 -1 0.85787 -1 -1 
0.838946 0.948444 0.800677 -1 -1 -1 0.813592 0.813592 0.813592 0.890911 -1 0.85 -1 -1 -1 -1 -1 -1 -1 -1 
0.87763 0.87763 -1 -1 0.890911 -1 -1 0.941823 -1 -1 0.890911 -1 0.85 -1 -1 -1 -1 -1 -1 0.87763 
-1 0.87763 -1 -1 -1 -1 -1 -1 0.84714 -1 -1 0.85 -1 0.85 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 0.894788 -1 -1 -1 -1 -1 0.85 -1 0.854912 -1 -1 -1 -1 -1 
-1 0.842986 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.85 0.85 -1 -1 -1 -1 -1 -1 
-1 0.842986 0.898479 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.94313 -1 -1 -1 -1 -1 -1 
-1 0.929328 0.929328 0.929328 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 0.929328 0.929328 0.884678 0.884678 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.85 
-1 0.884678 0.884678 -1 0.790212 -1 0.85 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 0.884678 -1 0.884678 0.884678 0.85 0.85 0.85 -1 -1 -1 -1 -1 0.917348 -1 -1 -1 -1 -1 -1 
0.884678 -1 -1 -1 -1 0.87763 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 0.992337 -1 -1 -1 -1 -1 -1 0.941823 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.85 -1 0.85 0.85 -1 0.85 -1 
-1 -1 -1 -1 -1 -1 -1 0.869428 0.941823 -1 -1 -1 -1 -1 0.869428 0.869428 -1 -1 -1 0.85 
0.85 -1 -1 0.992337 -1 -1 0.869428 0.869428 0.869428 -1 -1 -1 -1 0.869428 -1 -1 0.869428 -1 0.85 -1 
-1 -1 0.85 -1 0.992337 -1 0.898479 -1 0.869428 -1 -1 -1 -1 -1 0.869428 0.869428 -1 0.869428 -1 0.941823 
-1 -1 0.927081 -1 -1 -1 -1 0.85787 -1 0.85787 -1 -1 0.869428 0.869428 0.869428 -1 0.906301 -1 -1 -1 
-1 -1 -1 -1 -1 0.860472 -1 -1 0.85787 -1 -1 0.869428 -1 0.845289 -1 0.906301 0.926283 -1 -1 -1 
-1 0.838946 -1 -1 -1 0.813592 -1 -1 0.890911 -1 -1 -1 -1 -1 0.950782 0.927081 -1 -1 0.811874 -1 
0.838946 0.838946 -1 -1 0.813592 -1 0.813592 -1 0.890911 0.890911 -1 0.890911 -1 0.890911 -1 -1 -1 -1 0.838946 0.838946 
0.966067 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.970107 -1 -1 0.941823 -1 1 1 0.966067 0.990051 
0.966067 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.941823 -1 0.941823 1 0.941823 1 0.966067 
-1 -1 -1 -1 -1 -1 -1 -1 0.950162 -1 -1 -1 -1 0.941823 0.941823 0.897565 -1 -1 0.941823 0.966067 
0.966067 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.941823 0.941823 -1 0.950162 0.941823 -1 0.966067 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.992337 0.992337 -1 -1 -1 -1 0.950162 0.950162 0.941823 0.966067 
0.8447 0.8447 -1 -1 -1 -1 -1 -1 -1 0.94313 0.94313 -1 0.992337 -1 -1 -1 -1 -1 0.8447 0.8447 
0.8447 0.8447 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.992337 0.992337 0.950162 -1 -1 -1 -1 0.898479 0.8447 
-1 0.8447 0.898479 -1 0.8447 -1 -1 -1 0.833694 -1 -1 -1 -1 0.793928 -1 0.869428 -1 0.898479 0.898479 0.898479 
-1 -1 0.8447 0.8447 -1 -1 -1 -1 -1 -1 -1 0.793928 -1 0.793928 0.869428 -1 -1 0.898479 0.898479 0.898479 
0.898479 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.793928 -1 0.941823 0.793928 0.869428 -1 -1 0.898479 0.898479 
0.898479 -1 0.898479 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.941823 -1 -1 -1 -1 -1 0.850901 0.898479 
0.828918 0.813592 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.941823 0.941823 0.941823 -1 -1 -1 -1 0.898479 
0.85 0.863753 -1 -1 -1 -1 -1 0.85 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.863753 
-1 0.85 0.891194 0.81845 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.898479 0.898479 0.898479 
0.85 0.890911 0.85 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.970107 -1 -1 -1 0.898479 0.85 0.85 
0.85 0.85 0.85 0.8108 -1 -1 -1 0.941823 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.806688 0.898479 0.85 
0.85 0.85 0.8108 0.8108 -1 -1 -1 0.841876 -1 -1 0.898479 -1 -1 -1 -1 -1 -1 0.828918 0.85 0.85 
0.8108 0.915913 -1 -1 -1 -1 -1 -1 -1 -1 0.898479 -1 1 -1 -1 -1 -1 -1 -1 0.85 
-1 0.8108 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 0.941823 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.966067 1 -1 
0.941823 0.926841 -1 -1 -1 -1 0.950162 0.950162 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 0.957142 
-1 -1 -1 -1 -1 0.966067 0.950162 0.950162 -1 -1 -1 0.885987 0.885987 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 0.8108 0.950162 -1 -1 0.948517 0.8108 0.885987 -1 -1 -1 -1 -1 -1 -1 
0.856929 -1 -1 -1 -1 0.8108 0.8108 -1 0.8108 -1 0.8108 -1 -1 -1 -1 -1 -1 -1 0.856929 0.856929 
0.856929 -1 -1 -1 -1 -1 0.8108 0.8108 -1 -1 -1 0.8108 -1 -1 -1 -1 -1 -1 0.856929 0.856929 
-1 -1 -1 -1 -1 -1 -1 -1 0.941823 -1 -1 0.8108 -1 -1 -1 0.869428 0.869428 0.869428 0.869428 0.869428 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.8108 0.869428 0.869428 -1 0.869428 0.869428 -1 0.869428 
-1 -1 -1 -1 -1 -1 -1 -1 -1 0.829106 -1 0.898479 0.898479 -1 0.869428 0.869428 0.869428 0.869428 0.869428 0.869428 
0.855175 -1 -1 -1 -1 -1 -1 -1 0.902323 -1 0.898479 -1 0.8108 -1 -1 0.869428 -1 -1 0.869428 -1 
-1 0.855175 -1 -1 -1 0.828918 0.828918 0.828918 -1 0.829106 0.8108 0.8108 -1 -1 -1 -1 -1 0.869428 -1 -1 
-1 -1 -1 -1 0.828918 -1 -1 -1 0.829106 -1 0.850165 0.8108 -1 -1 -1 -1 -1 -1 -1 0.85 
0.85 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.970107 0.85 0.798465 
-1 -1 -1 -1 -1 0.828918 -1 -1 -1 -1 -1 -1 -1 -1 0.780345 0.878832 -1 0.85 0.85 0.85 
-1 -1 -1 -1 -1 0.970107 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.85 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.833694 0.833694 -1 -1 -1 -1 0.898479 
-1 -1 -1 0.998346 -1 -1 -1 -1 -1 -1 0.970107 -1 -1 0.833694 0.833694 -1 0.898479 0.898479 0.822995 0.822995 
-1 0.998346 0.941823 -1 -1 -1 0.86502 0.86502 -1 0.970107 0.970107 0.833694 -1 -1 -1 -1 -1 0.879424 -1 0.941823 
0.998346 -1 0.941823 -1 -1 0.970107 -1 -1 -1 -1 0.970107 -1 -1 -1 -1 0.833694 -1 -1 -1 -1 
0.957142 0.941823 0.941823 0.941823 -1 0.970107 0.970107 0.970107 0.970107 1 0.989062 0.970107 -1 -1 -1 -1 -1 -1 -1 -1 
