# Fri Sep 25 15:34:12 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 1 0 1 0 1 
500 2 0.0107352 2 0 1 
600 2 0.013182 2 0 1 
700 3 0.0357153 5 0 1 
800 3 0.0371196 6 0 1 
900 4 0.0533962 11 0 1 
1000 4 0.0531433 12 0 1 
1100 5 0.0612506 15 0.000618976 1.00067 
1200 5 0.0610226 17 0.000230728 1.00025 
1300 4 0.0598392 16 0.000349534 1.00038 
1400 4 0.0665631 19 0.000898882 1.00095 
1500 4 0.0666351 23 0.000954215 1.00099 
1600 4 0.0593455 21 0.000544666 1.00057 
1700 4 0.0632579 21 0.000840617 1.0009 
1800 4 0.0646858 22 0.000883291 1.00094 
1900 4 0.0740652 21 0.000970116 1.00102 
2000 4 0.0714203 21 0.000704291 1.00075 
2100 5 0.0782066 24 0.000942257 1.00101 
2200 5 0.0770012 24 0.00113795 1.00121 
2300 5 0.0784994 25 0.000986232 1.00105 
2400 5 0.0803838 27 0.000933058 1.00099 
2500 6 0.0821362 28 0.00108073 1.00115 
2600 7 0.0900976 27 0.00151991 1.00161 
2700 6 0.0982849 26 0.00188042 1.00199 
2800 6 0.100745 26 0.00209799 1.00223 
2900 4 0.108761 24 0.00255033 1.00271 
3000 6 0.103831 26 0.00197969 1.00209 
3100 6 0.107274 25 0.00245924 1.00261 
3200 6 0.110441 29 0.00252796 1.00267 
3300 6 0.11524 29 0.00285791 1.00302 
3400 6 0.120713 32 0.00298551 1.00317 
3500 6 0.128059 30 0.00349003 1.00372 
3600 6 0.13345 30 0.00365266 1.00387 
3700 6 0.136875 32 0.00365199 1.00388 
3800 6 0.140077 34 0.00361166 1.00383 
3900 7 0.152411 33 0.00397895 1.00425 
4000 7 0.160424 34 0.0038054 1.00406 
4100 7 0.175611 32 0.00355636 1.00379 
4200 7 0.197065 32 0.00384542 1.0041 
4300 7 0.219712 34 0.00331425 1.00354 
4400 7 0.255806 37 0.00310122 1.00332 
4500 7 0.292979 30 0.002317 1.00248 
4600 7 0.353247 27 0.00264935 1.00285 
4700 8 0.405431 27 0.00260831 1.00277 
4800 9 0.475522 33 0.00362331 1.00385 
4900 9 0.565779 37 0.00486382 1.00518 
5000 9 0.638417 38 0.00523132 1.00559 
5100 8 0.723106 37 0.00690598 1.00738 
5200 9 0.799978 40 0.00725039 1.00772 
5300 9 0.902303 44 0.00897279 1.00952 
5400 9 1.00545 41 0.010251 1.01082 
5500 9 1.09364 42 0.0114324 1.01204 
5600 9 1.19068 43 0.0132146 1.01391 
5700 9 1.27337 46 0.0144 1.01517 
5800 9 1.36154 50 0.0159026 1.01671 
5900 9 1.43852 53 0.0179045 1.01884 
6000 9 1.49175 54 0.0174477 1.01833 
6100 9 1.56504 59 0.0209768 1.02214 
6200 9 1.62878 65 0.0226128 1.02382 
6300 9 1.67311 57 0.0246243 1.0259 
6400 10 1.72182 64 0.0270393 1.02851 
6500 9 1.76458 66 0.0292478 1.03096 
6600 10 1.79445 71 0.0304093 1.03212 
6700 11 1.83094 76 0.032925 1.03473 
6800 10 1.84592 75 0.0317977 1.03342 
6900 11 1.8918 76 0.0352141 1.03692 
7000 11 1.91239 76 0.0343813 1.03604 
7100 12 1.92383 83 0.0326357 1.03419 
7200 12 1.94891 86 0.0329273 1.03451 
7300 12 1.97024 83 0.0318741 1.03343 
7400 12 1.98818 89 0.0304615 1.0319 
7500 12 2.01476 88 0.0307714 1.03226 
7600 11 2.04138 90 0.0315175 1.03302 
7700 12 2.07353 95 0.0329872 1.03452 
7800 12 2.10223 92 0.0341801 1.03577 
7900 12 2.12091 95 0.0342955 1.03586 
8000 13 2.14041 99 0.0348271 1.03634 
8100 12 2.16445 108 0.0369605 1.03853 
8200 13 2.18302 105 0.0363938 1.03797 
8300 13 2.2011 106 0.0364185 1.03788 
8400 13 2.2043 106 0.0354779 1.0369 
8500 13 2.21749 103 0.0348818 1.03625 
8600 13 2.22714 107 0.0351105 1.0363 
8700 13 2.23941 110 0.0359123 1.03724 
8800 13 2.26103 112 0.0377159 1.03928 
8900 14 2.28094 115 0.0399727 1.04161 
9000 13 2.28589 111 0.0408395 1.0422 
9100 13 2.30475 120 0.0437932 1.04514 
9200 12 2.3244 131 0.0476471 1.04911 
9300 12 2.32897 126 0.0486073 1.05001 
9400 12 2.35776 122 0.0526946 1.05426 
9500 13 2.36486 125 0.0527811 1.05426 
9600 14 2.375 129 0.0535659 1.05511 
9700 14 2.37656 141 0.0524353 1.05403 
9800 13 2.36508 132 0.0491801 1.05088 
9900 13 2.37087 139 0.0492341 1.05092 
10000 14 2.3785 135 0.0498661 1.05192 
10100 15 2.37836 141 0.0492686 1.0512 
10200 14 2.36656 145 0.0468459 1.04858 
10300 14 2.37377 140 0.0479032 1.04961 
10400 14 2.37265 151 0.0469871 1.04883 
10500 16 2.38281 150 0.0471781 1.04901 
10600 15 2.38212 153 0.0468483 1.04855 
10700 15 2.39039 144 0.0466781 1.04853 
10800 14 2.41201 144 0.0480568 1.04977 
10900 16 2.42585 146 0.048169 1.04992 
11000 16 2.42599 151 0.0470796 1.0488 
11100 15 2.43372 143 0.0471263 1.04888 
11200 15 2.43582 140 0.0450745 1.04675 
11300 15 2.44051 144 0.0450456 1.04671 
11400 15 2.44599 144 0.0447428 1.04651 
11500 15 2.43932 139 0.0430428 1.04468 
11600 15 2.44626 142 0.0417318 1.04351 
11700 14 2.44851 139 0.0394846 1.04116 
11800 15 2.4413 147 0.0376377 1.03923 
11900 16 2.4474 147 0.0378359 1.03942 
12000 15 2.45537 147 0.0385913 1.04034 
12100 14 2.45818 139 0.0390961 1.04079 
12200 14 2.45813 142 0.0388625 1.04054 
12300 15 2.46916 151 0.0400365 1.04182 
12400 16 2.45927 140 0.0380407 1.03969 
