# Avida Dominant Parasite Data
# Wed Aug 26 16:21:26 2020
#  1: Update
#  2: Number of Extant Parasites

0 0 
100 0 
200 0 
300 0 
400 0 
500 0 
600 0 
700 0 
800 0 
900 0 
1000 0 
1100 0 
1200 0 
1300 0 
1400 0 
1500 0 
1600 0 
1700 0 
1800 0 
1900 0 
2000 0 
2100 0 
2200 0 
2300 0 
2400 0 
2500 0 
2600 0 
2700 0 
2800 0 
2900 0 
3000 0 
3100 248 
3200 519 
3300 806 
3400 1133 
3500 1688 
3600 2266 
3700 2752 
3800 3314 
3900 3633 
4000 3708 
4100 3965 
4200 4385 
4300 4692 
4400 4950 
4500 5459 
4600 6215 
4700 7089 
4800 7645 
4900 7942 
5000 8051 
5100 7706 
5200 7320 
5300 7187 
5400 7695 
5500 8951 
5600 10232 
5700 11185 
5800 11489 
5900 11327 
6000 11293 
6100 11237 
6200 11725 
6300 12114 
6400 12066 
6500 11860 
6600 11902 
6700 12128 
6800 11938 
6900 11968 
7000 12055 
7100 12229 
7200 12215 
7300 11916 
7400 11672 
7500 11636 
7600 11747 
7700 11815 
7800 11859 
7900 11787 
8000 11611 
8100 11520 
8200 11288 
8300 11383 
8400 11232 
8500 11277 
8600 11232 
8700 11132 
8800 11168 
8900 11173 
9000 11104 
9100 10929 
9200 10789 
9300 10608 
9400 10547 
9500 10694 
9600 10524 
9700 10283 
9800 9997 
9900 10091 
10000 10203 
10100 10341 
10200 10498 
10300 10412 
10400 10261 
10500 9987 
10600 9861 
10700 9815 
10800 9765 
10900 9641 
11000 9619 
11100 9888 
11200 10136 
11300 10416 
11400 10420 
11500 10369 
11600 10207 
11700 9955 
11800 9766 
11900 9538 
12000 9375 
12100 9275 
12200 9338 
12300 9517 
12400 9477 
12500 9643 
12600 9756 
12700 9766 
12800 9831 
12900 9701 
13000 9740 
13100 9597 
13200 9521 
13300 9320 
13400 9388 
13500 9659 
13600 9827 
13700 9795 
13800 9648 
13900 9474 
14000 9160 
14100 9112 
14200 9363 
14300 9505 
14400 9535 
14500 9418 
14600 9394 
14700 9387 
14800 9312 
14900 9057 
15000 9134 
15100 9153 
15200 9145 
15300 9076 
15400 8801 
15500 8741 
15600 8699 
15700 8989 
15800 9064 
15900 9260 
16000 9297 
16100 9329 
16200 9252 
16300 9175 
16400 8952 
16500 8728 
16600 8535 
16700 8626 
16800 8737 
16900 8957 
17000 9160 
17100 9452 
17200 9405 
17300 9313 
17400 9483 
17500 9515 
17600 9585 
17700 9252 
17800 8897 
17900 8576 
18000 8274 
18100 8148 
18200 8139 
18300 8418 
18400 8934 
18500 9511 
18600 9830 
18700 9855 
18800 9624 
18900 9373 
19000 9151 
19100 9034 
19200 8875 
19300 8985 
19400 8953 
19500 8820 
19600 8573 
19700 8542 
19800 8776 
19900 9077 
20000 9066 
20100 8909 
20200 8920 
20300 9055 
20400 9287 
20500 9504 
20600 9394 
20700 9221 
20800 8987 
20900 8763 
21000 8556 
21100 8620 
21200 8681 
21300 8746 
21400 9023 
21500 9329 
21600 9421 
21700 9529 
21800 9655 
21900 9699 
22000 9614 
22100 9536 
22200 9479 
22300 9375 
22400 9105 
22500 9038 
22600 8966 
22700 8995 
22800 8981 
22900 9046 
23000 9341 
23100 9558 
23200 9494 
23300 9379 
23400 9112 
23500 8892 
23600 8726 
23700 8804 
23800 8741 
23900 8596 
24000 8688 
24100 8814 
24200 9010 
24300 9279 
24400 9391 
24500 9582 
24600 9746 
24700 9614 
24800 9455 
24900 9162 
25000 9075 
25100 9026 
25200 8901 
25300 8759 
25400 8728 
25500 8763 
25600 8881 
25700 8840 
25800 8714 
25900 8807 
26000 8862 
26100 8912 
26200 8875 
26300 9113 
26400 9329 
26500 9410 
26600 9454 
26700 9357 
26800 9301 
26900 9256 
27000 9086 
27100 9043 
27200 9079 
27300 9042 
27400 9050 
27500 9104 
27600 9171 
27700 9236 
27800 9341 
27900 9614 
28000 9691 
28100 9517 
28200 9111 
28300 8832 
28400 8536 
28500 8412 
28600 8591 
28700 8933 
28800 9395 
28900 9750 
29000 9842 
29100 9733 
29200 9440 
29300 9264 
29400 9101 
29500 9078 
29600 9120 
29700 9210 
29800 9098 
29900 8963 
30000 8871 
30100 8973 
30200 8851 
30300 8903 
30400 8964 
30500 9004 
30600 9237 
30700 9503 
30800 9644 
30900 9644 
31000 9512 
31100 9487 
31200 9321 
31300 9343 
31400 9406 
31500 9418 
31600 9245 
31700 9190 
31800 9005 
31900 8831 
32000 8673 
32100 8687 
32200 8820 
32300 9156 
32400 9307 
32500 9555 
32600 9632 
32700 9739 
32800 9467 
32900 9476 
33000 9372 
33100 9433 
33200 9189 
33300 8905 
33400 8827 
33500 8816 
33600 8871 
33700 8947 
33800 8955 
33900 8844 
34000 8813 
34100 8749 
34200 8813 
34300 8850 
34400 8967 
34500 9011 
34600 8874 
34700 8728 
34800 8874 
34900 9054 
35000 9202 
35100 9086 
35200 9131 
35300 9058 
35400 8855 
35500 8688 
35600 8808 
35700 9087 
35800 9344 
35900 9434 
36000 9431 
36100 9428 
36200 9276 
36300 9038 
36400 8742 
36500 8696 
36600 8553 
36700 8617 
36800 8647 
36900 8570 
37000 8699 
37100 8793 
37200 9305 
37300 9565 
37400 9724 
37500 9574 
37600 9199 
37700 8945 
37800 8563 
37900 8519 
38000 8642 
38100 8646 
38200 8699 
38300 8837 
38400 8962 
38500 9262 
38600 9362 
38700 9466 
38800 9199 
38900 8815 
39000 8755 
39100 8806 
39200 8950 
39300 8835 
39400 8865 
39500 8823 
39600 8951 
39700 9095 
39800 9365 
39900 9491 
40000 9433 
40100 9385 
40200 9662 
40300 9545 
40400 9319 
40500 9144 
40600 9094 
40700 9012 
40800 8913 
40900 9026 
41000 8932 
41100 8949 
41200 8814 
41300 8824 
41400 8898 
41500 9015 
41600 9079 
41700 9173 
41800 9090 
41900 9104 
42000 9067 
42100 8990 
42200 8804 
42300 8628 
42400 8396 
42500 8081 
42600 8143 
42700 8289 
42800 8579 
42900 8791 
43000 9125 
43100 9271 
43200 9284 
43300 9349 
43400 9359 
43500 9304 
43600 9221 
43700 8866 
43800 8717 
43900 8499 
44000 8572 
44100 8880 
44200 9227 
44300 9500 
44400 9630 
44500 9760 
44600 9633 
44700 9426 
44800 9169 
44900 8891 
45000 8640 
45100 8542 
45200 8484 
45300 8793 
45400 9206 
45500 9667 
45600 9575 
45700 9504 
45800 9428 
45900 9207 
46000 8992 
46100 8742 
46200 8740 
46300 8809 
46400 9160 
46500 9400 
46600 9668 
46700 9482 
46800 9218 
46900 8930 
47000 8963 
47100 8684 
47200 8621 
47300 8889 
47400 9097 
47500 9425 
47600 9274 
47700 9030 
47800 9130 
47900 9191 
48000 9410 
48100 9445 
48200 9368 
48300 9297 
48400 8946 
48500 8890 
48600 8761 
48700 8698 
48800 8777 
48900 8727 
49000 8684 
49100 8497 
49200 8757 
49300 8994 
49400 9244 
49500 9544 
49600 9554 
49700 9585 
49800 9466 
49900 9240 
50000 9140 
50100 8862 
50200 8665 
50300 8463 
50400 8445 
50500 8621 
50600 8555 
50700 8711 
50800 8662 
50900 8685 
51000 8722 
51100 8892 
51200 9077 
51300 9024 
51400 8990 
51500 9115 
51600 9101 
51700 9081 
51800 8792 
51900 8721 
52000 8780 
52100 8763 
52200 8696 
52300 8653 
52400 8694 
52500 9021 
52600 9458 
52700 9837 
52800 9915 
52900 9866 
53000 9659 
53100 9223 
53200 9099 
53300 8886 
53400 8952 
53500 8909 
53600 8642 
53700 8862 
53800 8969 
53900 9256 
54000 9343 
54100 9569 
54200 9514 
54300 9491 
54400 9154 
54500 8973 
54600 8961 
54700 8969 
54800 9115 
54900 9003 
55000 8968 
55100 8838 
55200 8908 
55300 8973 
55400 9050 
55500 9226 
55600 9485 
55700 9597 
55800 9429 
55900 9137 
56000 8900 
56100 8677 
56200 8788 
56300 8821 
56400 9177 
56500 9250 
56600 9449 
56700 9425 
56800 9217 
56900 9022 
57000 8824 
57100 8562 
57200 8485 
57300 8548 
57400 9076 
57500 9105 
57600 9333 
57700 9537 
57800 9693 
57900 9742 
58000 9643 
58100 9212 
58200 8834 
58300 8504 
58400 8499 
58500 8263 
58600 8255 
58700 8381 
58800 8614 
58900 8962 
59000 9234 
59100 9412 
59200 9398 
59300 9634 
59400 9719 
59500 9781 
59600 9790 
59700 9442 
59800 9263 
59900 8785 
60000 8381 
60100 8115 
60200 8122 
60300 8358 
60400 8612 
60500 9051 
60600 9382 
60700 9563 
60800 9681 
60900 9842 
61000 9692 
61100 9162 
61200 8857 
61300 8488 
61400 8509 
61500 8704 
61600 8730 
61700 8794 
61800 8884 
61900 8921 
62000 8967 
62100 9076 
62200 9226 
62300 9341 
62400 9526 
62500 9434 
62600 9024 
62700 8733 
62800 8712 
62900 8960 
63000 8983 
63100 8963 
63200 9103 
63300 9237 
63400 9411 
63500 9165 
63600 9022 
63700 8854 
63800 8770 
63900 8833 
64000 8979 
64100 9193 
64200 9298 
64300 9445 
64400 9543 
64500 9571 
64600 9648 
64700 9521 
64800 9232 
64900 8917 
65000 8754 
65100 8561 
65200 8555 
65300 8664 
65400 8788 
65500 8947 
65600 9134 
65700 9303 
65800 9419 
65900 9459 
66000 9373 
66100 9244 
66200 8986 
66300 8757 
66400 8662 
66500 8433 
66600 8578 
66700 8896 
66800 9252 
66900 9348 
67000 9234 
67100 9213 
67200 9052 
67300 8972 
67400 9114 
67500 9331 
67600 9304 
67700 9129 
67800 9087 
67900 8988 
68000 8757 
68100 8685 
68200 8596 
68300 8722 
68400 8974 
68500 9344 
68600 9472 
68700 9524 
68800 9534 
68900 9313 
69000 9079 
69100 9094 
69200 9204 
69300 9236 
69400 9128 
69500 8775 
69600 8714 
69700 8767 
69800 9029 
69900 9220 
70000 9322 
70100 9400 
70200 9213 
70300 9057 
70400 9039 
70500 8943 
70600 9019 
70700 9020 
70800 9103 
70900 9226 
71000 9464 
71100 9506 
71200 9397 
71300 9043 
71400 8796 
71500 8559 
71600 8728 
71700 8900 
71800 9156 
71900 9240 
72000 9442 
72100 9613 
72200 9735 
72300 9759 
72400 9657 
72500 9503 
72600 9484 
72700 9273 
72800 9362 
72900 9288 
73000 9272 
73100 9261 
73200 9558 
73300 9814 
73400 9800 
73500 9600 
73600 9402 
73700 9376 
73800 9513 
73900 9783 
74000 9815 
74100 9705 
74200 9544 
74300 9362 
74400 9204 
74500 9122 
74600 8798 
74700 8757 
74800 8678 
74900 8683 
75000 8984 
