# Sat Sep 12 18:25:42 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 1 0 1 0 1 
500 1 0 1 0 1 
600 1 0 1 0 1 
700 1 0 3 0 1 
800 2 0.00949992 6 0 1 
900 2 0.0101839 9 0 1 
1000 2 0.014393 9 0 1 
1100 2 0.0162319 9 0 1 
1200 2 0.0234354 13 0 1 
1300 4 0.0341784 14 0.000628585 1.00067 
1400 4 0.0361241 14 0.000609677 1.00066 
1500 4 0.0376308 13 0.000614768 1.00067 
1600 4 0.0418007 16 0.000685386 1.00073 
1700 4 0.0429371 16 0.000600716 1.00063 
1800 4 0.0449285 17 0.000949322 1.00099 
1900 5 0.047106 18 0.000739496 1.00079 
2000 6 0.0440695 21 0.000700337 1.00075 
2100 6 0.0471952 22 0.000752015 1.0008 
2200 6 0.055186 23 0.00125158 1.00133 
2300 6 0.0560291 23 0.00128624 1.00137 
2400 7 0.0653089 26 0.00182764 1.00194 
2500 7 0.0715512 32 0.00169424 1.00179 
2600 7 0.0806713 36 0.00272058 1.00287 
2700 7 0.0817764 36 0.00290684 1.00308 
2800 7 0.0826216 33 0.00292087 1.00308 
2900 7 0.0892312 35 0.00345517 1.00361 
3000 7 0.0918812 37 0.00361383 1.0038 
3100 7 0.0908783 35 0.00389569 1.0041 
3200 7 0.0959043 39 0.00404291 1.00423 
3300 8 0.102771 41 0.00463205 1.00484 
3400 8 0.112346 43 0.00547361 1.00572 
3500 9 0.115037 42 0.0055523 1.00579 
3600 9 0.120751 47 0.00594529 1.00618 
3700 9 0.126874 45 0.00621124 1.00644 
3800 8 0.131327 47 0.00685022 1.00713 
3900 9 0.139844 48 0.00702544 1.0073 
4000 10 0.147614 50 0.00815987 1.00847 
4100 9 0.157912 47 0.00951841 1.00984 
4200 9 0.165778 48 0.0102242 1.01058 
4300 9 0.171431 48 0.0107191 1.01111 
4400 9 0.181132 50 0.0117592 1.01214 
4500 9 0.189374 51 0.0127811 1.01321 
4600 9 0.200675 49 0.0141914 1.01468 
4700 9 0.213916 44 0.0148898 1.0154 
4800 9 0.213801 46 0.0135178 1.01394 
4900 9 0.219357 45 0.0134222 1.01384 
5000 9 0.233228 49 0.0134448 1.01384 
5100 9 0.249039 54 0.0135082 1.01394 
5200 9 0.272358 50 0.0137121 1.01411 
5300 9 0.288969 47 0.0135329 1.01386 
5400 9 0.326779 50 0.0148537 1.01524 
5500 9 0.374396 51 0.0171099 1.01756 
5600 9 0.407376 50 0.0181787 1.01863 
5700 9 0.45791 48 0.0201102 1.02063 
5800 9 0.500169 50 0.0212324 1.02159 
5900 8 0.550427 54 0.021214 1.02181 
6000 8 0.606081 46 0.0229291 1.02341 
6100 8 0.659854 51 0.0242718 1.02474 
6200 8 0.725004 52 0.0247165 1.02542 
6300 8 0.769566 53 0.0237792 1.02436 
6400 8 0.839611 54 0.024365 1.02507 
6500 8 0.90371 56 0.0255055 1.02641 
6600 9 0.953778 58 0.0248487 1.02582 
6700 8 1.02101 54 0.024043 1.02494 
6800 9 1.08319 54 0.0235462 1.02446 
6900 9 1.17848 57 0.024926 1.02582 
7000 9 1.27369 61 0.0258786 1.02702 
7100 10 1.3404 62 0.025243 1.02634 
7200 11 1.41983 64 0.0249106 1.02624 
7300 11 1.49343 67 0.0267496 1.02825 
7400 12 1.5695 75 0.0276265 1.0292 
7500 12 1.63115 74 0.029167 1.03068 
7600 12 1.67257 74 0.0281523 1.02971 
7700 11 1.71269 75 0.0265322 1.0279 
7800 11 1.74943 79 0.0268813 1.02834 
7900 11 1.78089 86 0.0263477 1.02773 
8000 11 1.8038 83 0.0268944 1.02835 
8100 11 1.83708 85 0.028088 1.02967 
8200 11 1.87 87 0.0293391 1.03092 
8300 11 1.90434 95 0.0325646 1.03421 
8400 11 1.92535 88 0.0320338 1.03359 
8500 11 1.95408 100 0.0346456 1.03637 
8600 12 1.97581 104 0.0353321 1.03705 
8700 11 2.0138 96 0.038784 1.0406 
8800 13 2.04157 108 0.0406797 1.04264 
8900 14 2.07593 110 0.0413316 1.04362 
9000 15 2.09703 106 0.0425591 1.045 
9100 14 2.10988 117 0.0424025 1.04497 
9200 15 2.14143 126 0.0444599 1.0473 
9300 15 2.15571 123 0.0458304 1.04896 
9400 14 2.17398 140 0.0472804 1.05045 
9500 14 2.19343 145 0.0498894 1.0533 
9600 14 2.19484 145 0.050713 1.05406 
9700 15 2.22529 147 0.0549094 1.05851 
9800 15 2.23665 152 0.0576464 1.06173 
9900 15 2.24919 163 0.0598687 1.06414 
10000 15 2.27748 159 0.0659019 1.07082 
10100 15 2.30137 169 0.0703812 1.07569 
10200 13 2.3189 164 0.0755435 1.08105 
10300 14 2.33844 171 0.0775665 1.08331 
10400 14 2.34574 177 0.0783021 1.08381 
10500 14 2.37198 174 0.0819978 1.08778 
10600 14 2.38848 182 0.0844037 1.0903 
10700 14 2.41364 180 0.0884933 1.09478 
10800 15 2.43131 192 0.0904585 1.09685 
10900 15 2.44383 190 0.0912315 1.09839 
11000 15 2.45341 197 0.0919596 1.09906 
11100 14 2.4711 190 0.0940444 1.10105 
11200 14 2.49893 201 0.0995807 1.10726 
11300 14 2.52165 200 0.103225 1.11161 
11400 15 2.5341 212 0.104806 1.11317 
11500 15 2.53436 207 0.103315 1.11176 
11600 15 2.56033 207 0.108593 1.11758 
11700 17 2.58153 218 0.113292 1.12291 
11800 17 2.60428 219 0.117333 1.12738 
11900 17 2.60536 224 0.117377 1.12767 
12000 16 2.60588 230 0.117767 1.12812 
12100 18 2.62293 239 0.120647 1.13116 
12200 17 2.62865 233 0.120776 1.13115 
12300 17 2.64172 236 0.121334 1.13178 
12400 16 2.66065 239 0.123377 1.13396 
12500 16 2.66643 245 0.122776 1.13346 
12600 17 2.68854 241 0.126612 1.13745 
