# Avida Host Tasks data
# Sat Sep 12 18:25:42 2020
# First column gives the current update, next columns give the number
# of Hosts that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 0 0 0 0 0 0 0 0 
100 191 0 0 0 0 0 0 0 0 
200 499 0 0 0 0 0 0 0 0 
300 764 0 0 0 0 0 0 0 0 
400 1576 0 0 0 0 0 0 0 0 
500 2259 0 0 0 0 0 0 0 0 
600 3660 0 0 0 0 0 0 0 0 
700 5221 0 0 0 0 0 0 0 0 
800 6158 5 0 0 0 0 0 0 0 
900 7963 7 0 0 0 0 0 0 0 
1000 9178 12 0 0 0 0 0 0 0 
1100 10652 16 0 0 0 0 0 0 0 
1200 12168 28 0 0 0 0 0 0 0 
1300 13327 41 2 0 0 0 0 0 0 
1400 15020 50 2 0 0 0 0 0 0 
1500 16382 59 1 0 0 0 0 0 0 
1600 17665 71 2 0 0 0 0 0 0 
1700 18948 81 1 0 0 0 0 0 0 
1800 20115 89 1 0 0 0 0 0 0 
1900 21423 93 4 2 0 0 0 0 0 
2000 22725 85 6 4 0 0 0 0 0 
2100 23617 95 9 3 0 0 0 0 0 
2200 24714 114 10 7 0 0 0 0 0 
2300 25450 116 11 9 0 0 0 0 0 
2400 26166 143 10 13 0 0 0 0 0 
2500 26723 160 15 14 0 0 0 0 0 
2600 27035 174 19 21 0 0 0 0 0 
2700 27455 177 19 24 0 0 0 0 0 
2800 27748 179 20 26 0 0 0 0 0 
2900 27859 200 22 25 0 0 0 0 0 
3000 28029 204 22 30 0 0 0 0 0 
3100 28122 202 22 29 0 0 0 0 0 
3200 28239 212 20 38 0 0 0 0 0 
3300 28155 217 21 50 0 2 0 0 0 
3400 28151 243 19 59 0 2 0 0 0 
3500 27971 248 19 58 0 5 0 0 0 
3600 27805 265 23 54 0 6 0 0 0 
3700 27602 290 25 48 0 6 0 0 0 
3800 27436 291 23 63 0 5 0 0 0 
3900 27197 317 28 59 0 6 0 0 0 
4000 26968 337 27 62 0 6 0 0 0 
4100 26618 378 26 59 0 5 0 0 0 
4200 26167 396 28 60 0 5 0 0 0 
4300 25792 422 26 54 0 3 0 0 0 
4400 25399 445 26 60 0 4 0 0 0 
4500 25061 470 23 62 0 5 0 0 0 
4600 24636 507 25 60 0 2 0 0 0 
4700 24159 536 31 59 0 2 0 0 0 
