# Mon Aug 31 10:38:52 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0862578 2 0 0.0108317 
3200 2 0.144379 2 0 0.0205251 
3300 2 0.229665 2 0 0.037277 
3400 2 0.304969 2 0 0.0544407 
3500 2 0.397017 2 0 0.078541 
3600 2 0.467169 2 0 0.0994247 
3700 2 0.534688 2 0 0.121862 
3800 2 0.608464 2 0 0.149451 
3900 2 0.677692 2 0 0.178912 
4000 2 0.7402 2 0 0.20933 
4100 2 0.797299 2 0 0.241363 
4200 2 0.861889 2 0 0.284785 
4300 2 0.915322 2 0 0.330387 
4400 2 0.96 2 0 0.382807 
4500 2 0.989696 2 0 0.440313 
4600 2 0.999581 2 0 0.48795 
4700 2 0.99702 2 0 0.532125 
4800 2 0.989822 2 0 0.559322 
4900 2 0.985535 2 0 0.570685 
5000 2 0.983837 2 0 0.574705 
5100 2 0.977526 2 0 0.588025 
5200 2 0.962499 2 0 0.613506 
5300 2 0.936409 2 0 0.647354 
5400 2 0.895784 2 0 0.687723 
5500 2 0.856004 2 0 0.719594 
5600 2 0.840991 2 0 0.73033 
5700 2 0.850634 2 0 0.723503 
5800 2 0.845199 2 0 0.72738 
5900 2 0.841862 2 0 0.729723 
6000 2 0.826953 2 0 0.739863 
6100 2 0.820836 2 0 0.743879 
6200 2 0.816106 2 0 0.746931 
6300 2 0.812717 2 0 0.74909 
6400 2 0.825333 2 0 0.740934 
6500 2 0.829275 2 0 0.738317 
6600 2 0.836929 2 0 0.733136 
6700 2 0.834655 2 0 0.73469 
6800 2 0.83609 2 0 0.73371 
6900 2 0.832061 2 0 0.736447 
7000 2 0.83181 2 0 0.736616 
7100 2 0.832601 2 0 0.736082 
7200 2 0.837395 2 0 0.732816 
7300 2 0.845037 2 0 0.727494 
7400 2 0.849881 2 0 0.724045 
7500 2 0.852189 2 0 0.722379 
7600 2 0.855568 2 0 0.719914 
7700 2 0.850683 2 0 0.723467 
7800 2 0.859683 2 0 0.716868 
7900 2 0.861595 2 0 0.715436 
8000 2 0.862923 2 0 0.714435 
8100 2 0.868834 2 0 0.709913 
8200 2 0.871425 2 0 0.707895 
8300 2 0.87059 2 0 0.708547 
8400 2 0.862637 2 0 0.714651 
8500 2 0.848666 2 0 0.724916 
8600 2 0.866209 2 0 0.711934 
8700 2 0.883675 2 0 0.698039 
8800 2 0.888753 2 0 0.693787 
8900 2 0.894802 2 0 0.688583 
9000 2 0.895277 2 0 0.688168 
9100 2 0.891292 2 0 0.691623 
9200 2 0.886675 2 0 0.69554 
9300 2 0.876834 2 0 0.703609 
9400 2 0.875969 2 0 0.704302 
9500 2 0.887143 2 0 0.695147 
9600 2 0.894431 2 0 0.688907 
9700 2 0.903228 2 0 0.681058 
9800 2 0.891077 2 0 0.691807 
9900 2 0.891501 2 0 0.691443 
10000 2 0.895805 2 0 0.687705 
10100 2 0.898736 2 0 0.685112 
10200 2 0.897163 2 0 0.686508 
10300 2 0.902896 2 0 0.68136 
10400 2 0.906331 2 0 0.678198 
10500 2 0.910213 2 0 0.674547 
10600 2 0.910073 2 0 0.67468 
10700 2 0.908656 2 0 0.676021 
10800 2 0.91283 2 0 0.672039 
10900 2 0.920782 2 0 0.66416 
11000 2 0.925237 2 0 0.659562 
11100 2 0.913644 2 0 0.671251 
11200 2 0.905828 2 0 0.678664 
11300 2 0.889173 2 0 0.693431 
11400 2 0.893394 2 0 0.689809 
11500 2 0.899772 2 0 0.684186 
11600 2 0.919279 2 0 0.66568 
11700 2 0.92753 2 0 0.657139 
11800 2 0.940348 2 0 0.642784 
11900 2 0.94346 2 0 0.63906 
12000 2 0.945814 2 0 0.636173 
12100 2 0.939175 2 0 0.644161 
12200 2 0.924004 2 0 0.660849 
12300 2 0.901708 2 0 0.68244 
12400 2 0.898593 2 0 0.685239 
12500 2 0.890849 2 0 0.692002 
12600 2 0.905052 2 0 0.679383 
12700 2 0.910745 2 0 0.674041 
12800 2 0.914014 2 0 0.670891 
12900 2 0.922785 2 0 0.66211 
13000 2 0.924127 2 0 0.660721 
13100 2 0.931798 2 0 0.652519 
13200 2 0.936532 2 0 0.647213 
13300 2 0.941829 2 0 0.641026 
13400 2 0.945676 2 0 0.636345 
13500 2 0.945339 2 0 0.636761 
13600 2 0.943261 2 0 0.639302 
13700 2 0.939008 2 0 0.644356 
13800 2 0.930994 2 0 0.6534 
13900 2 0.925017 2 0 0.659793 
14000 2 0.914582 2 0 0.670337 
14100 2 0.918567 2 0 0.666395 
14200 2 0.928263 2 0 0.656356 
14300 2 0.93419 2 0 0.649863 
14400 2 0.938819 2 0 0.644576 
14500 2 0.93549 2 0 0.648398 
14600 2 0.925074 2 0 0.659733 
14700 2 0.923855 2 0 0.661003 
14800 2 0.925639 2 0 0.65914 
14900 2 0.921728 2 0 0.663195 
15000 2 0.922644 2 0 0.662256 
15100 2 0.925093 2 0 0.659714 
15200 2 0.931957 2 0 0.652345 
15300 2 0.928803 2 0 0.655776 
15400 2 0.931626 2 0 0.652708 
15500 2 0.927606 2 0 0.657059 
15600 2 0.925871 2 0 0.658897 
15700 2 0.92775 2 0 0.656904 
15800 2 0.931952 2 0 0.652349 
15900 2 0.930393 2 0 0.654056 
16000 2 0.929146 2 0 0.655407 
16100 2 0.938683 2 0 0.644734 
16200 2 0.939776 2 0 0.643457 
