# Wed Aug 26 16:21:26 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0750971 2 0 0.00914897 
3200 2 0.135051 2 0 0.0188705 
3300 2 0.210921 2 0 0.0333495 
3400 2 0.280831 2 0 0.0486958 
3500 2 0.368409 2 0 0.0706673 
3600 2 0.439306 2 0 0.0908517 
3700 2 0.493187 2 0 0.107781 
3800 2 0.557469 2 0 0.130011 
3900 2 0.617301 2 0 0.153001 
4000 2 0.671411 2 0 0.176073 
4100 2 0.721461 2 0 0.199767 
4200 2 0.767859 2 0 0.224254 
4300 2 0.789092 2 0 0.236453 
4400 2 0.817357 2 0 0.253871 
4500 2 0.853197 2 0 0.278353 
4600 2 0.900405 2 0 0.316383 
4700 2 0.946947 2 0 0.36524 
4800 2 0.969413 2 0 0.397406 
4900 2 0.977733 2 0 0.412378 
5000 2 0.974278 2 0 0.405865 
5100 2 0.96912 2 0 0.39692 
5200 2 0.972342 2 0 0.402408 
5300 2 0.983049 2 0 0.423504 
5400 2 0.998065 2 0 0.474112 
5500 2 0.998985 2 0 0.518757 
5600 2 0.989897 2 0 0.559103 
5700 2 0.971439 2 0 0.599161 
5800 2 0.945602 2 0 0.636436 
5900 2 0.919758 2 0 0.665197 
6000 2 0.914517 2 0 0.670401 
6100 2 0.909077 2 0 0.675623 
6200 2 0.909333 2 0 0.675381 
6300 2 0.895718 2 0 0.687781 
6400 2 0.897607 2 0 0.686115 
6500 2 0.888386 2 0 0.694098 
6600 2 0.883052 2 0 0.698553 
6700 2 0.876669 2 0 0.703741 
6800 2 0.87687 2 0 0.70358 
6900 2 0.883135 2 0 0.698485 
7000 2 0.889048 2 0 0.693537 
7100 2 0.879858 2 0 0.701168 
7200 2 0.869394 2 0 0.709479 
7300 2 0.875611 2 0 0.704587 
7400 2 0.878543 2 0 0.702234 
7500 2 0.883838 2 0 0.697904 
7600 2 0.891934 2 0 0.69107 
7700 2 0.887132 2 0 0.695156 
7800 2 0.879913 2 0 0.701124 
7900 2 0.88626 2 0 0.695887 
8000 2 0.889913 2 0 0.692801 
8100 2 0.890525 2 0 0.692279 
8200 2 0.895344 2 0 0.688109 
8300 2 0.900671 2 0 0.683377 
8400 2 0.90699 2 0 0.677583 
8500 2 0.911282 2 0 0.673527 
8600 2 0.905686 2 0 0.678796 
8700 2 0.898972 2 0 0.684901 
8800 2 0.89657 2 0 0.687032 
8900 2 0.891898 2 0 0.691101 
9000 2 0.902657 2 0 0.681579 
9100 2 0.915086 2 0 0.669844 
9200 2 0.92702 2 0 0.657682 
9300 2 0.929173 2 0 0.655378 
9400 2 0.924403 2 0 0.660434 
9500 2 0.905666 2 0 0.678814 
9600 2 0.892496 2 0 0.690586 
9700 2 0.900133 2 0 0.683861 
9800 2 0.914869 2 0 0.670056 
9900 2 0.918577 2 0 0.666385 
10000 2 0.919509 2 0 0.665449 
10100 2 0.927269 2 0 0.657418 
10200 2 0.923792 2 0 0.661069 
10300 2 0.917907 2 0 0.667055 
10400 2 0.922565 2 0 0.662337 
10500 2 0.919891 2 0 0.665063 
10600 2 0.924262 2 0 0.66058 
10700 2 0.912552 2 0 0.672307 
10800 2 0.907013 2 0 0.677562 
10900 2 0.911503 2 0 0.673315 
11000 2 0.915905 2 0 0.669039 
11100 2 0.925544 2 0 0.659241 
11200 2 0.923204 2 0 0.661678 
11300 2 0.923167 2 0 0.661716 
11400 2 0.92201 2 0 0.662907 
11500 2 0.92496 2 0 0.659852 
11600 2 0.931506 2 0 0.65284 
11700 2 0.922293 2 0 0.662616 
11800 2 0.924838 2 0 0.65998 
11900 2 0.921837 2 0 0.663084 
12000 2 0.920239 2 0 0.664711 
12100 2 0.922358 2 0 0.66255 
12200 2 0.92702 2 0 0.657682 
12300 2 0.925543 2 0 0.659241 
12400 2 0.920855 2 0 0.664086 
12500 2 0.915583 2 0 0.669356 
12600 2 0.915441 2 0 0.669495 
12700 2 0.920377 2 0 0.664572 
12800 2 0.934842 2 0 0.649131 
12900 2 0.939935 2 0 0.643271 
13000 2 0.930058 2 0 0.654421 
13100 2 0.926834 2 0 0.657879 
13200 2 0.929334 2 0 0.655205 
13300 2 0.927266 2 0 0.65742 
13400 2 0.918542 2 0 0.66642 
13500 2 0.921698 2 0 0.663226 
13600 2 0.915214 2 0 0.669718 
13700 2 0.910306 2 0 0.674458 
13800 2 0.906179 2 0 0.678339 
13900 2 0.914186 2 0 0.670723 
14000 2 0.921799 2 0 0.663123 
14100 2 0.931613 2 0 0.652723 
14200 2 0.949518 2 0 0.631494 
14300 2 0.952713 2 0 0.627313 
14400 2 0.953864 2 0 0.625771 
14500 2 0.948385 2 0 0.632944 
14600 2 0.939117 2 0 0.644229 
14700 2 0.937453 2 0 0.646158 
14800 2 0.920547 2 0 0.664399 
14900 2 0.926271 2 0 0.658474 
15000 2 0.929452 2 0 0.655077 
15100 2 0.931597 2 0 0.65274 
15200 2 0.933475 2 0 0.650662 
15300 2 0.929305 2 0 0.655236 
15400 2 0.932339 2 0 0.651923 
15500 2 0.924605 2 0 0.660223 
15600 2 0.918158 2 0 0.666804 
15700 2 0.915237 2 0 0.669695 
15800 2 0.92477 2 0 0.660051 
15900 2 0.92874 2 0 0.655844 
16000 2 0.938814 2 0 0.644582 
16100 2 0.941578 2 0 0.641325 
16200 2 0.937946 2 0 0.645589 
