# Tue Aug 25 20:22:10 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0774344 2 0 0.00949618 
3200 2 0.162059 2 0 0.0237596 
3300 2 0.264153 2 0 0.0448612 
3400 2 0.370211 2 0 0.0711528 
3500 2 0.474107 2 0 0.101619 
3600 2 0.563982 2 0 0.132399 
3700 2 0.635982 2 0 0.1607 
3800 2 0.712707 2 0 0.195437 
3900 2 0.768354 2 0 0.224531 
4000 2 0.820036 2 0 0.255602 
4100 2 0.874058 2 0 0.294179 
4200 2 0.923132 2 0 0.338247 
4300 2 0.962777 2 0 0.38691 
4400 2 0.987613 2 0 0.434573 
4500 2 0.999806 2 0 0.491794 
4600 2 0.998549 2 0 0.522423 
4700 2 0.999999 2 0 0.499347 
4800 2 0.995964 2 0 0.462617 
4900 2 0.996012 2 0 0.46284 
5000 2 0.999981 2 0 0.502538 
5100 2 0.980599 2 0 0.581815 
5200 2 0.921993 2 0 0.662924 
5300 2 0.885604 2 0 0.696436 
5400 2 0.868423 2 0 0.71023 
5500 2 0.864708 2 0 0.713081 
5600 2 0.863151 2 0 0.714262 
5700 2 0.836248 2 0 0.733602 
5800 2 0.822082 2 0 0.743067 
5900 2 0.818402 2 0 0.745456 
6000 2 0.821224 2 0 0.743627 
6100 2 0.830114 2 0 0.737756 
6200 2 0.841022 2 0 0.730309 
6300 2 0.846747 2 0 0.726284 
6400 2 0.829381 2 0 0.738246 
6500 2 0.832692 2 0 0.736021 
6600 2 0.830112 2 0 0.737757 
6700 2 0.836495 2 0 0.733433 
6800 2 0.844034 2 0 0.728201 
6900 2 0.851749 2 0 0.722698 
7000 2 0.860857 2 0 0.71599 
7100 2 0.858268 2 0 0.717921 
7200 2 0.851951 2 0 0.722552 
7300 2 0.865332 2 0 0.712605 
7400 2 0.873439 2 0 0.706311 
7500 2 0.88304 2 0 0.698563 
7600 2 0.894188 2 0 0.689119 
7700 2 0.885359 2 0 0.696641 
7800 2 0.893628 2 0 0.689606 
7900 2 0.88236 2 0 0.699124 
8000 2 0.885998 2 0 0.696107 
8100 2 0.891137 2 0 0.691755 
8200 2 0.896184 2 0 0.687372 
8300 2 0.913059 2 0 0.671817 
8400 2 0.920699 2 0 0.664244 
8500 2 0.922917 2 0 0.661974 
8600 2 0.922187 2 0 0.662725 
8700 2 0.92018 2 0 0.664771 
8800 2 0.912605 2 0 0.672256 
8900 2 0.905234 2 0 0.679214 
9000 2 0.894917 2 0 0.688483 
9100 2 0.891412 2 0 0.691519 
9200 2 0.889514 2 0 0.693141 
9300 2 0.888282 2 0 0.694186 
9400 2 0.901828 2 0 0.682332 
9500 2 0.921184 2 0 0.663751 
9600 2 0.922598 2 0 0.662302 
9700 2 0.933067 2 0 0.651116 
9800 2 0.938726 2 0 0.644685 
9900 2 0.933397 2 0 0.650749 
10000 2 0.929577 2 0 0.654942 
10100 2 0.916283 2 0 0.668666 
10200 2 0.917599 2 0 0.667362 
10300 2 0.906809 2 0 0.677752 
10400 2 0.896652 2 0 0.686959 
10500 2 0.898161 2 0 0.685624 
10600 2 0.909027 2 0 0.675671 
10700 2 0.929217 2 0 0.655331 
10800 2 0.948173 2 0 0.633213 
10900 2 0.955274 2 0 0.623855 
11000 2 0.95867 2 0 0.619107 
11100 2 0.948178 2 0 0.633207 
11200 2 0.93911 2 0 0.644237 
11300 2 0.927431 2 0 0.657244 
11400 2 0.924297 2 0 0.660544 
11500 2 0.919958 2 0 0.664995 
11600 2 0.920058 2 0 0.664894 
11700 2 0.917219 2 0 0.66774 
11800 2 0.908478 2 0 0.676189 
11900 2 0.911905 2 0 0.67293 
12000 2 0.918716 2 0 0.666246 
12100 2 0.932985 2 0 0.651208 
12200 2 0.93783 2 0 0.645722 
12300 2 0.944428 2 0 0.637881 
12400 2 0.947963 2 0 0.633479 
12500 2 0.93501 2 0 0.648941 
12600 2 0.932817 2 0 0.651394 
12700 2 0.921221 2 0 0.663713 
12800 2 0.926256 2 0 0.65849 
12900 2 0.930513 2 0 0.653926 
13000 2 0.923228 2 0 0.661653 
13100 2 0.929433 2 0 0.655098 
13200 2 0.933605 2 0 0.650518 
13300 2 0.935908 2 0 0.647924 
13400 2 0.934819 2 0 0.649157 
13500 2 0.925986 2 0 0.658775 
13600 2 0.942019 2 0 0.640798 
13700 2 0.939083 2 0 0.644268 
13800 2 0.932698 2 0 0.651526 
13900 2 0.92221 2 0 0.662702 
14000 2 0.915863 2 0 0.66908 
14100 2 0.924616 2 0 0.660212 
14200 2 0.915608 2 0 0.669331 
14300 2 0.927338 2 0 0.657343 
14400 2 0.936581 2 0 0.647158 
14500 2 0.941899 2 0 0.640941 
14600 2 0.946114 2 0 0.6358 
14700 2 0.935009 2 0 0.648943 
14800 2 0.938807 2 0 0.64459 
14900 2 0.930583 2 0 0.653849 
15000 2 0.935898 2 0 0.647936 
15100 2 0.930321 2 0 0.654135 
15200 2 0.926712 2 0 0.658008 
15300 2 0.927762 2 0 0.656892 
15400 2 0.929828 2 0 0.654671 
15500 2 0.931934 2 0 0.652369 
15600 2 0.936956 2 0 0.646728 
15700 2 0.94135 2 0 0.641597 
15800 2 0.942513 2 0 0.640205 
15900 2 0.939311 2 0 0.644002 
16000 2 0.933053 2 0 0.651132 
16100 2 0.931792 2 0 0.652526 
16200 2 0.925019 2 0 0.659791 
