# Tue Aug 25 19:34:32 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0775555 2 0 0.00951425 
3200 2 0.165768 2 0 0.0244544 
3300 2 0.275071 2 0 0.0473591 
3400 2 0.3978 2 0 0.0787614 
3500 2 0.488737 2 0 0.106327 
3600 2 0.547151 2 0 0.126281 
3700 2 0.582492 2 0 0.139334 
3800 2 0.621001 2 0 0.154505 
3900 2 0.649125 2 0 0.166281 
4000 2 0.679896 2 0 0.179917 
4100 2 0.745742 2 0 0.21224 
4200 2 0.794884 2 0 0.239906 
4300 2 0.843581 2 0 0.27148 
4400 2 0.875622 2 0 0.295421 
4500 2 0.912039 2 0 0.327199 
4600 2 0.939574 2 0 0.356305 
4700 2 0.939786 2 0 0.356554 
4800 2 0.91781 2 0 0.332848 
4900 2 0.902621 2 0 0.318389 
5000 2 0.921495 2 0 0.336566 
5100 2 0.950158 2 0 0.369332 
5200 2 0.977151 2 0 0.411248 
5300 2 0.993547 2 0 0.452743 
5400 2 0.999342 2 0 0.484905 
5500 2 0.997833 2 0 0.527395 
5600 2 0.992121 2 0 0.55221 
5700 2 0.977009 2 0 0.589026 
5800 2 0.959231 2 0 0.618303 
5900 2 0.92923 2 0 0.655317 
6000 2 0.912058 2 0 0.672783 
6100 2 0.905118 2 0 0.679321 
6200 2 0.884275 2 0 0.697542 
6300 2 0.865948 2 0 0.712135 
6400 2 0.855522 2 0 0.719948 
6500 2 0.859624 2 0 0.716912 
6600 2 0.857651 2 0 0.718378 
6700 2 0.857096 2 0 0.718788 
6800 2 0.859424 2 0 0.717061 
6900 2 0.865756 2 0 0.712281 
7000 2 0.867973 2 0 0.710578 
7100 2 0.867727 2 0 0.710768 
7200 2 0.863318 2 0 0.714136 
7300 2 0.87022 2 0 0.708836 
7400 2 0.888958 2 0 0.693614 
7500 2 0.903001 2 0 0.681265 
7600 2 0.900911 2 0 0.683161 
7700 2 0.898901 2 0 0.684965 
7800 2 0.892586 2 0 0.690508 
7900 2 0.89555 2 0 0.687929 
8000 2 0.892341 2 0 0.69072 
8100 2 0.87364 2 0 0.706152 
8200 2 0.879395 2 0 0.701545 
8300 2 0.888704 2 0 0.693829 
8400 2 0.899592 2 0 0.684347 
8500 2 0.916971 2 0 0.667985 
8600 2 0.918917 2 0 0.666045 
8700 2 0.919225 2 0 0.665734 
8800 2 0.917592 2 0 0.667369 
8900 2 0.918512 2 0 0.66645 
9000 2 0.922749 2 0 0.662148 
9100 2 0.920653 2 0 0.664291 
9200 2 0.919629 2 0 0.665327 
9300 2 0.909538 2 0 0.675187 
9400 2 0.896619 2 0 0.686989 
9500 2 0.884791 2 0 0.697114 
9600 2 0.892451 2 0 0.690625 
9700 2 0.896661 2 0 0.686952 
9800 2 0.913502 2 0 0.671388 
9900 2 0.927272 2 0 0.657414 
10000 2 0.929586 2 0 0.654932 
10100 2 0.930817 2 0 0.653594 
10200 2 0.927291 2 0 0.657394 
10300 2 0.918497 2 0 0.666465 
10400 2 0.909895 2 0 0.674849 
10500 2 0.908292 2 0 0.676364 
10600 2 0.915377 2 0 0.669558 
10700 2 0.926702 2 0 0.658019 
10800 2 0.937314 2 0 0.646317 
10900 2 0.937001 2 0 0.646677 
11000 2 0.932771 2 0 0.651445 
11100 2 0.940757 2 0 0.642301 
11200 2 0.93646 2 0 0.647296 
11300 2 0.929899 2 0 0.654593 
11400 2 0.923929 2 0 0.660927 
11500 2 0.932647 2 0 0.651582 
11600 2 0.943828 2 0 0.638614 
11700 2 0.945239 2 0 0.636884 
11800 2 0.941231 2 0 0.641738 
11900 2 0.939851 2 0 0.64337 
12000 2 0.930799 2 0 0.653614 
12100 2 0.926894 2 0 0.657815 
12200 2 0.925187 2 0 0.659614 
12300 2 0.928205 2 0 0.656418 
12400 2 0.92974 2 0 0.654766 
12500 2 0.936324 2 0 0.647451 
12600 2 0.942545 2 0 0.640166 
12700 2 0.95202 2 0 0.628232 
12800 2 0.949097 2 0 0.632035 
12900 2 0.943884 2 0 0.638545 
13000 2 0.929752 2 0 0.654753 
13100 2 0.926486 2 0 0.658247 
13200 2 0.917448 2 0 0.667512 
13300 2 0.920365 2 0 0.664584 
13400 2 0.925649 2 0 0.65913 
13500 2 0.933045 2 0 0.651141 
13600 2 0.935104 2 0 0.648836 
13700 2 0.929414 2 0 0.655118 
13800 2 0.928496 2 0 0.656106 
13900 2 0.923193 2 0 0.661689 
14000 2 0.924997 2 0 0.659814 
14100 2 0.94247 2 0 0.640256 
14200 2 0.94412 2 0 0.638257 
14300 2 0.947091 2 0 0.634579 
14400 2 0.938995 2 0 0.644371 
14500 2 0.93135 2 0 0.653011 
14600 2 0.927179 2 0 0.657512 
14700 2 0.913023 2 0 0.671852 
14800 2 0.926349 2 0 0.658392 
14900 2 0.927692 2 0 0.656966 
15000 2 0.930913 2 0 0.65349 
15100 2 0.929626 2 0 0.654888 
15200 2 0.926361 2 0 0.658379 
15300 2 0.910121 2 0 0.674634 
15400 2 0.915802 2 0 0.669141 
15500 2 0.922713 2 0 0.662185 
15600 2 0.927848 2 0 0.6568 
15700 2 0.940242 2 0 0.642909 
15800 2 0.946965 2 0 0.634737 
15900 2 0.939588 2 0 0.643678 
16000 2 0.942471 2 0 0.640256 
16100 2 0.933441 2 0 0.650701 
16200 2 0.932742 2 0 0.651477 
