# Avida Dominant Parasite Data
# Tue Aug 25 19:34:32 2020
#  1: Update
#  2: Number of Extant Parasites

0 0 
100 0 
200 0 
300 0 
400 0 
500 0 
600 0 
700 0 
800 0 
900 0 
1000 0 
1100 0 
1200 0 
1300 0 
1400 0 
1500 0 
1600 0 
1700 0 
1800 0 
1900 0 
2000 0 
2100 0 
2200 0 
2300 0 
2400 0 
2500 0 
2600 0 
2700 0 
2800 0 
2900 0 
3000 0 
3100 268 
3200 674 
3300 1288 
3400 2159 
3500 2889 
3600 3348 
3700 3617 
3800 3904 
3900 4061 
4000 4259 
4100 4905 
4200 5429 
4300 5943 
4400 6219 
4500 6563 
4600 6814 
4700 6534 
4800 5802 
4900 5259 
5000 5489 
5100 6017 
5200 6835 
5300 7431 
5400 7804 
5500 8374 
5600 8683 
5700 9253 
5800 9721 
5900 10411 
6000 10759 
6100 10857 
6200 11128 
6300 11312 
6400 11346 
6500 11253 
6600 11069 
6700 11050 
6800 10809 
6900 10617 
7000 10619 
7100 10537 
7200 10409 
7300 10151 
7400 9765 
7500 9524 
7600 9601 
7700 9725 
7800 9804 
7900 9693 
8000 9725 
8100 9782 
8200 9406 
8300 9178 
8400 8873 
8500 8585 
8600 8541 
8700 8684 
8800 8849 
8900 8899 
9000 8851 
9100 8937 
9200 8893 
9300 9104 
9400 9310 
9500 9322 
9600 9040 
9700 8818 
9800 8529 
9900 8298 
10000 8283 
10100 8350 
10200 8410 
10300 8548 
10400 8617 
10500 8490 
10600 8256 
10700 8028 
10800 7913 
10900 7865 
11000 7940 
11100 7877 
11200 7990 
11300 8070 
11400 8163 
11500 8008 
11600 7928 
11700 7910 
11800 8006 
11900 8174 
12000 8242 
12100 8260 
12200 8217 
12300 8074 
12400 8054 
12500 7942 
12600 7780 
12700 7706 
12800 7803 
12900 8026 
13000 8328 
13100 8395 
13200 8481 
13300 8267 
13400 8255 
13500 8063 
13600 8021 
13700 8061 
13800 8055 
13900 8175 
14000 8062 
14100 7893 
14200 7837 
14300 7877 
14400 8160 
14500 8355 
14600 8470 
14700 8578 
14800 8294 
14900 8282 
15000 8160 
15100 8282 
15200 8376 
15300 8471 
15400 8312 
15500 8044 
15600 7893 
15700 7691 
15800 7703 
15900 7868 
16000 7894 
16100 8106 
16200 8091 
16300 8099 
16400 8133 
16500 8026 
16600 8016 
16700 8004 
16800 7770 
16900 7631 
17000 7575 
17100 7808 
17200 8046 
17300 8425 
17400 8760 
17500 9076 
17600 9191 
17700 9199 
17800 8618 
17900 8026 
18000 7495 
18100 7268 
18200 6940 
18300 6816 
18400 6928 
18500 7300 
18600 7980 
18700 8642 
18800 9288 
18900 9338 
19000 9368 
19100 8863 
19200 8435 
19300 7828 
19400 7528 
19500 7487 
19600 7720 
19700 7989 
19800 8412 
19900 8915 
20000 9201 
20100 9191 
20200 9055 
20300 8705 
20400 8257 
20500 7713 
20600 7424 
20700 7419 
20800 7588 
20900 7834 
21000 7965 
21100 8167 
21200 8165 
21300 8381 
21400 8417 
21500 8480 
21600 8489 
21700 8248 
21800 8294 
21900 8098 
22000 8086 
22100 8040 
22200 8020 
22300 7916 
22400 7894 
22500 8060 
22600 8277 
22700 8314 
22800 8087 
22900 7964 
23000 7765 
23100 7497 
23200 7475 
23300 7462 
23400 7742 
23500 7907 
23600 8085 
23700 8418 
23800 8847 
23900 8943 
24000 9085 
24100 8929 
24200 8725 
24300 8643 
24400 8317 
24500 8170 
24600 7867 
24700 7838 
24800 7904 
24900 8054 
25000 8172 
25100 8109 
25200 8042 
25300 8066 
25400 8278 
25500 8423 
25600 8647 
25700 8838 
25800 8995 
25900 9010 
26000 8828 
26100 8504 
26200 8233 
26300 7839 
26400 7773 
26500 7768 
26600 7861 
26700 8280 
26800 8430 
26900 8519 
27000 8516 
27100 8654 
27200 8712 
27300 8779 
27400 9008 
27500 9086 
27600 8979 
27700 8721 
27800 8350 
27900 8102 
28000 7855 
28100 7682 
28200 7814 
28300 8191 
28400 8379 
28500 8617 
28600 8744 
28700 9035 
28800 8980 
28900 8926 
29000 8730 
29100 8603 
29200 8232 
29300 7968 
29400 7668 
29500 7594 
29600 7773 
29700 7996 
29800 8330 
29900 8626 
30000 8860 
30100 8847 
30200 8617 
30300 8269 
30400 7891 
30500 7494 
30600 7343 
30700 7237 
30800 7398 
30900 7689 
31000 7896 
31100 8112 
31200 8147 
31300 8401 
31400 8465 
31500 8404 
31600 8258 
31700 8028 
31800 7970 
31900 8082 
32000 8243 
32100 8416 
32200 8500 
32300 8537 
32400 8535 
32500 8508 
32600 8461 
32700 8286 
32800 8046 
32900 7808 
33000 7746 
33100 7779 
33200 7789 
33300 7756 
33400 7976 
33500 8205 
33600 8601 
33700 8746 
33800 8715 
33900 8555 
34000 8340 
34100 8256 
34200 7944 
34300 7726 
34400 7482 
34500 7541 
34600 7754 
34700 8025 
34800 8513 
34900 8792 
35000 8816 
35100 8865 
35200 8895 
35300 8792 
35400 8574 
35500 8154 
35600 8119 
35700 8189 
35800 8306 
35900 8278 
36000 8082 
36100 8048 
36200 7931 
36300 7927 
36400 7996 
36500 8281 
36600 8421 
36700 8422 
36800 8387 
36900 8231 
37000 8026 
37100 7737 
37200 7555 
37300 7566 
37400 7719 
37500 8137 
37600 8367 
37700 8441 
37800 8406 
37900 8312 
38000 8290 
38100 8238 
38200 8222 
38300 8324 
38400 8009 
38500 7767 
38600 7471 
38700 7672 
38800 8014 
38900 7927 
39000 7749 
39100 7720 
39200 7834 
39300 8111 
39400 8212 
39500 8394 
39600 8551 
39700 8697 
39800 8646 
39900 8194 
40000 7761 
40100 7514 
40200 7452 
40300 7506 
40400 7700 
40500 8064 
40600 8302 
40700 8509 
40800 8723 
40900 8765 
41000 8827 
41100 8605 
41200 8357 
41300 8105 
41400 7827 
41500 7548 
41600 7399 
41700 7475 
41800 7833 
41900 8059 
42000 8403 
42100 8657 
42200 8610 
42300 8497 
42400 8365 
42500 8300 
42600 8187 
42700 7940 
42800 7808 
42900 7860 
43000 7995 
43100 8140 
43200 8180 
43300 8089 
43400 8242 
43500 8184 
43600 8277 
43700 8291 
43800 8326 
43900 8415 
44000 8477 
44100 8520 
44200 8237 
44300 8221 
44400 8144 
44500 8027 
44600 7932 
44700 7892 
44800 7718 
44900 7547 
45000 7333 
45100 7590 
45200 7667 
45300 7825 
45400 7939 
45500 8234 
45600 8442 
45700 8505 
45800 8567 
45900 8441 
46000 8336 
46100 8168 
46200 8032 
46300 8014 
46400 7871 
46500 8029 
46600 8093 
46700 8122 
46800 8165 
46900 8073 
47000 8015 
47100 8009 
47200 8080 
47300 8233 
47400 8434 
47500 8611 
47600 8599 
47700 8686 
47800 8598 
47900 8531 
48000 8424 
48100 8317 
48200 8363 
48300 8194 
48400 7955 
48500 7862 
48600 7780 
48700 7745 
48800 7744 
48900 7733 
49000 7855 
49100 8034 
49200 8126 
49300 8351 
49400 8450 
49500 8413 
49600 8458 
49700 8337 
49800 8261 
49900 8150 
50000 7980 
50100 7897 
50200 7816 
50300 7780 
50400 7899 
50500 8017 
50600 8233 
50700 8480 
50800 8521 
50900 8587 
51000 8468 
51100 8382 
51200 8145 
51300 7903 
51400 7710 
51500 7746 
51600 8175 
51700 8445 
51800 8573 
51900 8523 
52000 8383 
52100 8342 
52200 8291 
52300 8277 
52400 8071 
52500 7967 
52600 7765 
52700 7707 
52800 7652 
52900 7622 
53000 7761 
53100 8059 
53200 8473 
53300 8783 
53400 8882 
53500 8712 
53600 8409 
53700 8277 
53800 8162 
53900 7984 
54000 7642 
54100 7534 
54200 7418 
54300 7539 
54400 7714 
54500 8010 
54600 8183 
54700 8298 
54800 8319 
54900 8248 
55000 7879 
55100 7614 
55200 7483 
55300 7633 
55400 7760 
55500 7851 
55600 7988 
55700 8048 
55800 8005 
55900 7953 
56000 8136 
56100 8382 
56200 8410 
56300 8369 
56400 8150 
56500 7850 
56600 7566 
56700 7483 
56800 7466 
56900 7572 
57000 7792 
57100 8015 
57200 8408 
57300 8515 
57400 8474 
57500 8183 
57600 8026 
57700 7935 
57800 7875 
57900 7910 
58000 7995 
58100 7894 
58200 7813 
58300 7769 
58400 7634 
58500 7519 
58600 7369 
58700 7365 
58800 7486 
58900 7610 
59000 7850 
59100 8178 
59200 8358 
59300 8534 
59400 8384 
59500 8186 
59600 7828 
59700 7697 
59800 7620 
59900 7574 
60000 7783 
60100 8050 
60200 8332 
60300 8455 
60400 8516 
60500 8630 
60600 8677 
60700 8401 
60800 8034 
60900 7708 
61000 7639 
61100 7745 
61200 7916 
61300 7859 
61400 7993 
61500 8035 
61600 8344 
61700 8424 
61800 8522 
61900 8245 
62000 7872 
62100 7704 
62200 7585 
62300 7526 
62400 7574 
62500 7722 
62600 7836 
62700 7862 
62800 7888 
62900 7891 
63000 7911 
63100 7884 
63200 7839 
63300 7795 
63400 7686 
63500 7572 
63600 7605 
63700 7649 
63800 7868 
63900 8150 
64000 8538 
64100 8788 
64200 8676 
64300 8424 
64400 8082 
64500 7759 
64600 7595 
64700 7504 
64800 7783 
64900 7873 
65000 8167 
65100 8346 
65200 8314 
65300 8236 
65400 7846 
65500 7701 
65600 7531 
65700 7600 
65800 7673 
65900 7826 
66000 7866 
66100 7978 
66200 7956 
66300 7977 
66400 7969 
66500 7905 
66600 7809 
66700 7586 
66800 7706 
66900 7563 
67000 7821 
67100 7998 
67200 8192 
67300 8214 
67400 8212 
67500 8251 
67600 8192 
67700 8287 
67800 8214 
67900 8049 
68000 7952 
68100 7707 
68200 7633 
68300 7680 
68400 7873 
68500 8079 
68600 8109 
68700 8136 
68800 8124 
68900 8061 
69000 8109 
69100 8233 
69200 8336 
69300 8413 
69400 8344 
69500 8277 
69600 8025 
69700 7894 
69800 7602 
69900 7672 
70000 7877 
70100 8189 
70200 8234 
70300 8352 
70400 8450 
70500 8616 
70600 8523 
70700 8493 
70800 8626 
70900 8413 
71000 8144 
71100 7826 
71200 7882 
71300 8082 
71400 8195 
71500 8312 
71600 8251 
71700 8342 
71800 8385 
71900 8372 
72000 8177 
72100 8012 
72200 8107 
72300 8239 
72400 8332 
72500 8363 
72600 8087 
72700 7958 
72800 7812 
72900 7883 
73000 8084 
73100 7960 
73200 7889 
73300 7853 
73400 8098 
73500 8284 
73600 8347 
73700 8268 
73800 8368 
73900 8245 
74000 8226 
74100 8230 
74200 8136 
74300 7952 
74400 7762 
74500 8006 
74600 8136 
74700 8282 
74800 8485 
74900 8556 
75000 8655 
