# Wed Aug 26 16:26:45 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 1 0 1 0 1 
500 2 0.0106742 2 0 1 
600 2 0.0071057 2 0 1 
700 2 0.00738073 4 0 1 
800 3 0.0124991 7 0 1 
900 3 0.0285098 8 0 1 
1000 4 0.0339006 10 0 1 
1100 4 0.0286668 13 0 1 
1200 4 0.0238457 13 0.000159251 1.00016 
1300 5 0.0215374 15 0.000143664 1.00015 
1400 5 0.0276547 17 0.000191989 1.0002 
1500 5 0.0293154 16 0.000236439 1.00024 
1600 5 0.0349345 21 0.000310058 1.00033 
1700 5 0.036047 21 0.000378406 1.00041 
1800 5 0.041915 24 0.000388994 1.00043 
1900 5 0.0465723 24 0.000592151 1.00064 
2000 5 0.0518371 25 0.000565079 1.0006 
2100 5 0.058299 25 0.000942274 1.001 
2200 5 0.0625379 28 0.00109855 1.00116 
2300 5 0.0650006 28 0.00140064 1.00148 
2400 6 0.0703901 27 0.00152343 1.00161 
2500 5 0.076922 28 0.00176014 1.00186 
2600 5 0.081515 29 0.00162949 1.00173 
2700 5 0.0878734 33 0.00172294 1.00181 
2800 6 0.0940896 32 0.00180892 1.00191 
2900 6 0.0982534 33 0.00219783 1.00232 
3000 6 0.0985708 34 0.00239538 1.00252 
3100 6 0.10282 35 0.00247141 1.00259 
3200 6 0.107192 36 0.00277618 1.0029 
3300 6 0.112416 37 0.00341306 1.0036 
3400 6 0.122324 38 0.00380143 1.00402 
3500 6 0.124736 34 0.00413463 1.00435 
3600 6 0.130297 38 0.00391658 1.00413 
3700 7 0.138628 47 0.00522295 1.00546 
3800 7 0.146943 45 0.00519549 1.00542 
3900 7 0.154312 43 0.00676064 1.00708 
4000 7 0.160351 45 0.00664532 1.00694 
4100 7 0.17105 41 0.00596814 1.00625 
4200 8 0.196874 40 0.00728608 1.00758 
4300 7 0.213166 40 0.00679811 1.00706 
4400 8 0.246084 41 0.00693834 1.00726 
4500 7 0.293783 40 0.00753293 1.00791 
4600 8 0.34249 38 0.00681485 1.00717 
4700 8 0.41408 37 0.0074169 1.00781 
4800 8 0.477555 35 0.00747258 1.00781 
4900 8 0.539963 31 0.00830699 1.00868 
5000 8 0.610331 39 0.0105193 1.01101 
5100 8 0.674539 36 0.0110843 1.0116 
5200 8 0.75562 37 0.0121891 1.0128 
5300 8 0.825032 39 0.0119251 1.01253 
5400 8 0.912992 42 0.0139756 1.01474 
5500 9 1.01711 41 0.0161483 1.01704 
5600 10 1.10157 43 0.0156437 1.01644 
5700 10 1.19654 47 0.0170895 1.01795 
5800 9 1.28822 47 0.0208176 1.02199 
5900 9 1.35516 49 0.0203014 1.02138 
6000 10 1.44453 49 0.0243858 1.02572 
6100 10 1.50299 54 0.0248525 1.02607 
6200 11 1.56663 59 0.026859 1.02818 
6300 10 1.61036 58 0.0282008 1.02951 
6400 10 1.67138 59 0.0322241 1.03373 
6500 10 1.70372 65 0.0318082 1.03313 
6600 10 1.72708 64 0.0304533 1.03178 
6700 10 1.76778 71 0.0304483 1.03179 
6800 11 1.80265 75 0.0322086 1.03358 
6900 12 1.82855 75 0.0310104 1.03231 
7000 11 1.86124 75 0.0299938 1.03118 
7100 12 1.8824 79 0.0284154 1.0295 
7200 13 1.93396 86 0.030839 1.03208 
7300 14 1.95972 82 0.029419 1.03061 
7400 13 1.99634 80 0.0309567 1.03232 
7500 12 2.03847 84 0.0319887 1.0333 
7600 13 2.05687 90 0.0330764 1.03445 
7700 13 2.0922 93 0.0342958 1.03569 
7800 12 2.12598 93 0.0370953 1.03852 
7900 12 2.16651 93 0.0397988 1.04131 
8000 13 2.20962 92 0.0409674 1.04254 
8100 13 2.23812 92 0.0419258 1.04353 
8200 13 2.269 95 0.0422112 1.04382 
8300 13 2.30067 100 0.0444143 1.04614 
8400 13 2.33009 102 0.0454086 1.04713 
8500 14 2.36537 100 0.0468131 1.04869 
8600 13 2.38627 107 0.0471062 1.0489 
8700 13 2.41175 106 0.047522 1.04933 
8800 12 2.41933 107 0.0469564 1.04864 
8900 12 2.43558 105 0.0481007 1.04982 
9000 14 2.44426 110 0.0487372 1.05059 
9100 14 2.4476 114 0.0493035 1.05121 
9200 14 2.44507 111 0.0480523 1.04983 
9300 14 2.44504 113 0.0474072 1.04921 
9400 14 2.44503 116 0.0469421 1.04864 
9500 15 2.45356 121 0.0479904 1.04987 
9600 15 2.46232 114 0.0487545 1.0505 
9700 14 2.47062 116 0.0502315 1.05199 
9800 14 2.47355 125 0.0498451 1.05164 
9900 15 2.48386 123 0.0505549 1.05223 
10000 14 2.49419 119 0.0526983 1.0544 
10100 14 2.50784 121 0.0543354 1.05615 
10200 14 2.50036 121 0.0516913 1.05333 
10300 14 2.50673 126 0.0516952 1.05341 
10400 14 2.5009 124 0.0504722 1.05221 
10500 14 2.51067 117 0.0530144 1.05495 
10600 15 2.50691 127 0.0513604 1.05333 
10700 15 2.50719 125 0.0510671 1.05307 
10800 15 2.52218 131 0.053282 1.05552 
10900 16 2.51647 136 0.0509328 1.05311 
11000 16 2.52083 129 0.0516535 1.05383 
11100 16 2.5259 133 0.0518061 1.05395 
11200 17 2.54753 140 0.0537525 1.05609 
11300 16 2.54906 141 0.0531494 1.0554 
11400 16 2.55687 143 0.0536712 1.05596 
11500 18 2.55799 149 0.0532926 1.05555 
11600 18 2.55567 147 0.0523951 1.05452 
11700 18 2.57045 153 0.0528144 1.05507 
11800 18 2.57565 154 0.0526093 1.0548 
11900 18 2.58616 158 0.0531579 1.05524 
12000 18 2.60922 157 0.0566376 1.05877 
12100 17 2.616 157 0.0571676 1.05919 
12200 18 2.62972 154 0.0591738 1.0614 
12300 20 2.6403 165 0.0594088 1.06172 
12400 19 2.63809 159 0.0581157 1.06046 
12500 19 2.63692 173 0.0579132 1.06016 
