# Wed Aug 26 17:16:46 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 3 0.0724496 3 0 0.00871043 
3200 3 0.110554 3 0 0.0146426 
3300 3 0.167559 3 0 0.02466 
3400 3 0.22472 4 0 0.0360717 
3500 4 0.312566 5 0 0.0559989 
3600 4 0.420541 6 0 0.0845301 
3700 3 0.542072 6 0 0.123 
3800 4 0.682101 6 0 0.178344 
3900 4 0.818225 9 0 0.250084 
4000 5 0.926128 9 0 0.332612 
4100 5 0.988882 16 0 0.419587 
4200 6 1.01164 14 4.22048e-05 0.492741 
4300 6 1.0075 20 4.42087e-05 0.544783 
4400 5 1.00025 16 0 0.567236 
4500 6 1.00324 26 9.59141e-05 0.56292 
4600 4 1.00822 20 0 0.543786 
4700 5 1.01437 22 0 0.528426 
4800 5 1.00741 23 0 0.530582 
4900 5 1.01192 20 0.00014113 0.526838 
5000 6 1.0121 21 0.000283112 0.528665 
5100 6 1.01846 21 0.000660377 0.534198 
5200 7 1.0219 22 0.000525762 0.521843 
5300 7 1.0283 25 0.00110753 0.511581 
5400 7 1.02819 18 0.00106636 0.49193 
5500 6 1.02936 16 0.00116127 0.480137 
5600 8 1.03925 21 0.00260798 0.464758 
5700 7 1.04733 22 0.00383793 0.445297 
5800 7 1.06005 23 0.00543584 0.428849 
5900 7 1.06765 18 0.00691201 0.411323 
6000 7 1.0801 15 0.00867219 0.389911 
6100 8 1.09216 17 0.0103033 0.378093 
6200 7 1.09456 22 0.0118092 0.361209 
6300 6 1.10178 17 0.0132143 0.346297 
6400 5 1.13061 14 0.017852 0.33876 
6500 7 1.1633 21 0.0251715 0.333144 
6600 8 1.18085 21 0.0345887 0.329893 
6700 8 1.22656 18 0.0444859 0.339069 
6800 8 1.27525 21 0.0561309 0.353088 
6900 9 1.31344 20 0.0651393 0.368016 
7000 9 1.35516 22 0.0758225 0.386223 
7100 9 1.39903 15 0.0856338 0.40524 
7200 9 1.45698 20 0.101779 0.436363 
7300 10 1.50523 23 0.115998 0.464085 
7400 10 1.54966 19 0.133379 0.496577 
7500 11 1.55704 27 0.146758 0.514155 
7600 10 1.57405 24 0.16034 0.534689 
7700 11 1.57472 26 0.167369 0.543563 
7800 11 1.56077 21 0.175246 0.546207 
7900 10 1.55282 21 0.18894 0.560497 
8000 10 1.52652 21 0.199846 0.566756 
8100 10 1.49194 28 0.197007 0.550268 
8200 11 1.44 21 0.192798 0.526916 
8300 11 1.39859 24 0.181887 0.495321 
8400 11 1.3962 26 0.176914 0.480831 
8500 12 1.36888 31 0.167127 0.454483 
8600 11 1.3454 23 0.156463 0.426748 
8700 10 1.32002 20 0.149443 0.406236 
8800 11 1.32911 26 0.146175 0.396443 
8900 11 1.35188 27 0.145529 0.393374 
9000 11 1.35965 25 0.142731 0.387414 
9100 13 1.39321 23 0.141933 0.388948 
9200 13 1.43146 21 0.142914 0.395788 
9300 13 1.50674 23 0.15319 0.424152 
9400 13 1.53381 26 0.154723 0.431534 
9500 16 1.53462 29 0.155031 0.429682 
9600 15 1.53764 28 0.159004 0.43524 
9700 14 1.57861 25 0.167639 0.453167 
9800 13 1.5989 23 0.174039 0.463913 
9900 15 1.64434 25 0.183092 0.479866 
10000 15 1.67768 25 0.185632 0.48367 
10100 15 1.69893 25 0.18642 0.483749 
10200 15 1.74278 31 0.194012 0.496901 
10300 15 1.77486 28 0.201221 0.510032 
10400 15 1.78448 30 0.203745 0.513497 
10500 14 1.79849 32 0.206577 0.518764 
10600 14 1.78574 28 0.200008 0.506566 
10700 14 1.7492 25 0.194397 0.49084 
10800 15 1.72935 24 0.193922 0.484429 
10900 15 1.71684 30 0.194345 0.481365 
11000 17 1.69111 27 0.188909 0.469613 
11100 17 1.68686 31 0.187441 0.466886 
11200 17 1.70696 32 0.18954 0.473332 
11300 16 1.73717 28 0.196084 0.486689 
11400 16 1.72655 30 0.196682 0.486083 
11500 18 1.74201 37 0.204635 0.497529 
11600 18 1.75567 35 0.210164 0.50742 
11700 18 1.7464 39 0.213562 0.509189 
11800 17 1.71773 30 0.214152 0.503952 
11900 16 1.69676 34 0.211681 0.496888 
12000 17 1.65487 33 0.204399 0.480015 
12100 17 1.61667 31 0.192774 0.459477 
12200 16 1.58846 28 0.18816 0.448551 
12300 18 1.59102 31 0.183432 0.443144 
12400 18 1.58429 33 0.182959 0.441789 
12500 18 1.55296 33 0.180171 0.43312 
12600 17 1.54137 29 0.182356 0.43358 
12700 17 1.54338 28 0.18811 0.441461 
12800 16 1.576 30 0.197086 0.458965 
12900 16 1.61031 29 0.204903 0.473701 
13000 19 1.64242 34 0.215942 0.492979 
13100 19 1.62349 34 0.213212 0.485388 
13200 19 1.621 35 0.209954 0.480072 
13300 18 1.64137 39 0.215533 0.489642 
13400 19 1.67195 36 0.219423 0.496419 
13500 19 1.70946 35 0.229267 0.514109 
13600 21 1.73804 37 0.230265 0.519433 
13700 23 1.76847 44 0.228647 0.522598 
13800 24 1.79664 47 0.234069 0.533812 
13900 22 1.85306 46 0.248357 0.562606 
14000 22 1.8846 41 0.256539 0.579146 
14100 22 1.89844 42 0.258844 0.58222 
14200 21 1.94374 40 0.268275 0.600808 
14300 19 1.964 46 0.278693 0.617263 
14400 21 1.94894 47 0.27829 0.614628 
14500 19 1.9687 40 0.282064 0.62387 
14600 22 1.9812 47 0.281451 0.625159 
