# Wed Aug 26 16:37:12 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 1 0 1 0 1 
500 2 0.0104294 2 0 1 
600 2 0.0126411 2 0 1 
700 3 0.0183817 5 0.000540492 1.00059 
800 3 0.0136361 6 0.000151734 1.00017 
900 3 0.0195003 8 0.000116861 1.00013 
1000 3 0.0258375 8 0.000204361 1.00022 
1100 4 0.0449263 11 0.000882915 1.00095 
1200 4 0.04832 15 0.00091903 1.00099 
1300 4 0.0478544 16 0.000692844 1.00075 
1400 4 0.0562018 15 0.000979825 1.00106 
1500 4 0.0584704 18 0.000686217 1.00073 
1600 4 0.0596839 19 0.000736814 1.00079 
1700 4 0.0636721 18 0.000649689 1.00068 
1800 4 0.0670308 20 0.000995332 1.00103 
1900 6 0.0723362 24 0.00132147 1.00139 
2000 7 0.0777992 26 0.00156542 1.00167 
2100 6 0.0821477 26 0.00176678 1.00189 
2200 7 0.0828573 26 0.00162785 1.00173 
2300 7 0.0837117 25 0.00146481 1.00157 
2400 7 0.0843092 27 0.00197111 1.0021 
2500 7 0.0870025 26 0.00207912 1.00221 
2600 7 0.0871595 31 0.00225333 1.0024 
2700 7 0.0932706 27 0.00253163 1.0027 
2800 7 0.0879795 29 0.0022703 1.00242 
2900 7 0.0943298 34 0.00293552 1.00311 
3000 7 0.0899439 34 0.00270662 1.00287 
3100 7 0.098541 34 0.00333015 1.00353 
3200 7 0.0969077 33 0.0031753 1.00338 
3300 7 0.0981103 33 0.00286767 1.00304 
3400 6 0.0995609 32 0.00315564 1.00336 
3500 8 0.108683 33 0.00378876 1.00402 
3600 8 0.112552 33 0.00411283 1.00434 
3700 8 0.117154 34 0.00442733 1.00467 
3800 8 0.124532 34 0.00466015 1.00493 
3900 8 0.136444 35 0.00565955 1.006 
4000 8 0.156621 39 0.00635396 1.00671 
4100 8 0.174121 38 0.00706831 1.00746 
4200 8 0.191691 39 0.0071902 1.00756 
4300 8 0.219247 39 0.00701657 1.00733 
4400 8 0.248451 33 0.00608791 1.00638 
4500 8 0.290957 31 0.00557453 1.00585 
4600 8 0.330703 33 0.00538973 1.00565 
4700 8 0.37193 30 0.00483352 1.00508 
4800 7 0.414295 28 0.00453591 1.00476 
4900 7 0.465603 27 0.00471291 1.00493 
5000 8 0.531942 31 0.00475727 1.00495 
5100 8 0.598939 34 0.00493266 1.00513 
5200 8 0.678736 37 0.00631164 1.00658 
5300 7 0.769389 32 0.0074464 1.00772 
5400 8 0.859368 31 0.00889234 1.00922 
5500 8 0.965496 34 0.0112555 1.01171 
5600 8 1.03822 34 0.0103277 1.01071 
5700 8 1.13107 40 0.0102512 1.01061 
5800 7 1.19852 39 0.0104019 1.01087 
5900 8 1.27161 42 0.011637 1.01218 
6000 7 1.33548 45 0.012582 1.0132 
6100 7 1.39692 43 0.0146573 1.01539 
6200 7 1.43631 49 0.0156088 1.01652 
6300 9 1.4756 51 0.0155271 1.01633 
6400 9 1.49891 51 0.015848 1.01666 
6500 10 1.54256 59 0.0195444 1.02062 
6600 10 1.5617 61 0.0193153 1.02042 
6700 10 1.57092 64 0.0205508 1.02163 
6800 10 1.58248 68 0.0213242 1.02258 
6900 10 1.58131 71 0.0215307 1.02284 
7000 10 1.57814 68 0.0204896 1.02169 
7100 10 1.58455 68 0.0213641 1.02278 
7200 10 1.59021 72 0.0217438 1.02318 
7300 10 1.59192 76 0.0215208 1.02295 
7400 10 1.60525 82 0.0221554 1.02374 
7500 10 1.60967 74 0.022046 1.02366 
7600 11 1.62195 78 0.02274 1.02447 
7700 10 1.64639 78 0.0220071 1.02371 
7800 10 1.68116 84 0.02337 1.02516 
7900 10 1.71241 82 0.0239488 1.02568 
8000 11 1.738 87 0.022352 1.02408 
8100 11 1.75959 85 0.021584 1.02321 
8200 11 1.78643 81 0.0207864 1.02223 
8300 11 1.80312 79 0.0201281 1.02144 
8400 11 1.81497 84 0.0201646 1.02136 
8500 11 1.82667 91 0.0204792 1.02167 
8600 11 1.83763 89 0.0213616 1.02244 
8700 11 1.85818 87 0.0230873 1.02446 
8800 11 1.88394 88 0.0233376 1.02481 
8900 11 1.91228 95 0.0218676 1.02309 
9000 11 1.9515 86 0.0224465 1.02395 
9100 11 1.98217 85 0.0216568 1.02304 
9200 12 2.0277 90 0.0220898 1.02346 
9300 13 2.06991 96 0.0236255 1.02537 
9400 12 2.0969 101 0.0243986 1.02594 
9500 12 2.12853 108 0.0253996 1.02723 
9600 12 2.14486 100 0.0256402 1.02771 
9700 12 2.15834 113 0.0258768 1.02773 
9800 12 2.17895 115 0.028207 1.03022 
9900 12 2.19078 118 0.0291599 1.0314 
10000 14 2.20655 123 0.0297237 1.03208 
10100 14 2.24622 129 0.0342281 1.03696 
10200 14 2.26512 125 0.0359913 1.03881 
10300 13 2.28654 132 0.0376799 1.04068 
10400 13 2.29107 132 0.0379943 1.04071 
10500 14 2.30606 128 0.03952 1.04221 
10600 14 2.31748 131 0.0408487 1.0436 
10700 14 2.33589 142 0.0440492 1.04727 
10800 14 2.33689 148 0.0446116 1.04802 
10900 13 2.345 142 0.0455002 1.04892 
11000 14 2.34473 140 0.0443589 1.04768 
11100 13 2.35011 144 0.0443638 1.04784 
11200 13 2.34837 153 0.0432138 1.04688 
11300 13 2.34776 152 0.0429451 1.04657 
11400 13 2.34533 145 0.0430196 1.04662 
11500 14 2.33331 149 0.0414156 1.04517 
11600 13 2.32666 145 0.0419714 1.04589 
11700 13 2.31381 150 0.0419135 1.04575 
11800 13 2.29806 138 0.0407643 1.04445 
11900 13 2.28176 132 0.0390972 1.04269 
12000 14 2.28524 135 0.040137 1.04396 
12100 14 2.29881 139 0.0417375 1.0457 
12200 14 2.3144 142 0.0420158 1.04631 
12300 16 2.32704 147 0.0424769 1.04688 
