# Fri Sep 25 14:32:51 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 1 0 1 0 1 
500 2 0.0107352 2 0 1 
600 2 0.013182 2 0 1 
700 3 0.0357153 5 0 1 
800 3 0.0371196 6 0 1 
900 4 0.0533962 11 0 1 
1000 4 0.0531433 12 0 1 
1100 5 0.0612506 15 0.000618976 1.00067 
1200 5 0.0610226 17 0.000230728 1.00025 
1300 4 0.0598392 16 0.000349534 1.00038 
1400 4 0.0665631 19 0.000898882 1.00095 
1500 4 0.0666351 23 0.000954215 1.00099 
1600 4 0.0567512 20 0.000487486 1.00051 
1700 4 0.0562978 19 0.000796509 1.00084 
1800 4 0.0611145 20 0.00111867 1.00119 
1900 4 0.0692047 22 0.00131298 1.0014 
2000 4 0.0652612 22 0.00146228 1.00154 
2100 4 0.076147 23 0.00225656 1.00241 
2200 6 0.076097 27 0.00187658 1.00198 
2300 6 0.0894506 27 0.00270353 1.00286 
2400 6 0.0890948 29 0.00243014 1.00253 
2500 6 0.0868719 29 0.00197873 1.00206 
2600 5 0.0946904 27 0.00246073 1.00262 
2700 6 0.0954987 30 0.00267846 1.00283 
2800 6 0.0950481 26 0.00263746 1.00276 
2900 7 0.0994719 31 0.00301836 1.00317 
3000 7 0.103198 34 0.00335164 1.00352 
3100 7 0.109119 32 0.00372728 1.00391 
3200 6 0.110928 32 0.00413863 1.00435 
3300 6 0.119275 34 0.00495191 1.0052 
3400 7 0.120361 35 0.00496353 1.00521 
3500 8 0.120046 38 0.00517594 1.0054 
3600 8 0.129721 38 0.00616265 1.00642 
3700 8 0.138159 38 0.00654508 1.00683 
3800 7 0.14527 38 0.00721305 1.00754 
3900 7 0.151947 39 0.00749344 1.00779 
4000 7 0.162461 41 0.00833746 1.0087 
4100 7 0.159943 40 0.00799367 1.00833 
4200 7 0.159243 42 0.00806316 1.0084 
4300 7 0.160852 44 0.00829888 1.00866 
4400 7 0.166761 41 0.00858273 1.00892 
4500 8 0.186443 42 0.00923282 1.00957 
4600 8 0.197697 42 0.00916846 1.00949 
4700 7 0.207986 42 0.00873896 1.00904 
4800 7 0.231999 39 0.00878221 1.00908 
4900 7 0.256484 38 0.0080945 1.0084 
5000 7 0.293236 36 0.00776791 1.00803 
5100 7 0.342151 34 0.00860902 1.00892 
5200 7 0.391612 34 0.00910469 1.00943 
5300 7 0.447528 34 0.00971181 1.01007 
5400 7 0.50031 37 0.00997851 1.0104 
5500 7 0.568539 39 0.0113524 1.01181 
5600 7 0.636696 35 0.012487 1.01298 
5700 7 0.701264 41 0.0141059 1.01463 
5800 7 0.772796 39 0.0160377 1.01666 
5900 7 0.853147 42 0.0171392 1.01788 
6000 8 0.929054 42 0.0178665 1.01871 
6100 8 1.01505 42 0.0188883 1.01983 
6200 8 1.07847 41 0.0177769 1.01859 
6300 8 1.1474 42 0.0183558 1.01943 
6400 8 1.21946 52 0.0182251 1.01938 
6500 8 1.29127 51 0.0200301 1.02136 
6600 9 1.35206 53 0.0212142 1.02265 
6700 8 1.41132 54 0.0225091 1.02393 
6800 9 1.47362 57 0.0269077 1.02863 
6900 10 1.51754 61 0.0292458 1.03089 
7000 10 1.54917 60 0.0304558 1.0324 
7100 10 1.56624 62 0.0302006 1.0321 
7200 11 1.59402 74 0.0330899 1.03534 
7300 10 1.61141 74 0.0356064 1.0381 
7400 10 1.6227 74 0.0366085 1.03916 
7500 10 1.63038 74 0.0377475 1.04042 
7600 10 1.64658 81 0.0396389 1.0423 
7700 11 1.68326 83 0.0450818 1.04827 
7800 11 1.69597 85 0.0459856 1.04942 
7900 10 1.71688 85 0.0477712 1.05133 
8000 10 1.71215 89 0.047104 1.05067 
8100 10 1.73095 95 0.0485485 1.05239 
8200 11 1.75286 97 0.0501566 1.05414 
8300 11 1.76566 100 0.0489944 1.05309 
8400 11 1.78783 104 0.0514963 1.05569 
8500 11 1.78799 101 0.0499947 1.05408 
8600 11 1.79566 100 0.0505495 1.05445 
8700 11 1.79928 103 0.0502628 1.05427 
8800 11 1.81037 111 0.050559 1.05449 
8900 11 1.81424 106 0.0503425 1.05428 
9000 11 1.82472 109 0.0497916 1.05351 
9100 12 1.82009 110 0.0482813 1.05187 
9200 13 1.83044 110 0.0477706 1.05108 
9300 12 1.83284 107 0.0466538 1.04978 
9400 13 1.84176 110 0.0475748 1.05061 
9500 12 1.86285 110 0.0491272 1.05232 
9600 12 1.86037 114 0.0476341 1.05075 
9700 13 1.87173 124 0.0475637 1.05065 
9800 13 1.8842 121 0.0481596 1.05153 
9900 14 1.89612 128 0.0494729 1.05279 
10000 14 1.92026 133 0.051498 1.05502 
10100 14 1.93638 133 0.0514888 1.05507 
10200 13 1.95264 130 0.0506632 1.05408 
10300 13 1.98572 131 0.0519628 1.05568 
10400 14 2.01018 129 0.0523799 1.05628 
10500 14 2.02891 127 0.0533514 1.05718 
10600 13 2.04987 131 0.0559187 1.05965 
10700 14 2.07573 133 0.0567703 1.06049 
10800 14 2.09628 136 0.0587289 1.06247 
10900 14 2.10946 141 0.0598354 1.06345 
11000 14 2.1216 146 0.0600476 1.06385 
11100 14 2.1441 147 0.0629318 1.06682 
11200 14 2.17599 143 0.0659158 1.07025 
11300 14 2.20306 150 0.0686846 1.0734 
11400 14 2.21779 156 0.0709506 1.07604 
11500 14 2.23856 163 0.0718968 1.07703 
11600 14 2.25295 162 0.0735664 1.07912 
11700 16 2.28719 172 0.0772047 1.08307 
11800 14 2.32399 175 0.0804531 1.0872 
11900 14 2.3475 181 0.0809745 1.08764 
12000 14 2.35751 178 0.0782214 1.08461 
12100 15 2.37618 177 0.0796266 1.08639 
12200 14 2.39506 179 0.0788899 1.08575 
12300 15 2.41434 178 0.0785245 1.08585 
12400 15 2.43993 175 0.0802019 1.08846 
