# Sat Sep 12 18:25:53 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 2 0.0145305 2 0 1 
500 2 0.0104583 2 0 1 
600 2 0.00374446 2 0 1 
700 2 0.00503759 4 0 1 
800 2 0.0114277 6 0 1 
900 4 0.0330618 10 0.000240852 1.00025 
1000 4 0.0399211 12 0.000200742 1.00022 
1100 5 0.0478421 15 0.000429793 1.00047 
1200 5 0.0502353 15 0.000224047 1.00024 
1300 5 0.0527472 17 0.000206711 1.00022 
1400 6 0.0608322 21 0.000609893 1.00065 
1500 6 0.0601908 22 0.000603129 1.00065 
1600 6 0.058759 20 0.000560184 1.0006 
1700 5 0.0640124 21 0.000611244 1.00065 
1800 5 0.0716111 22 0.000844554 1.0009 
1900 5 0.073928 25 0.00110014 1.00116 
2000 5 0.0799193 23 0.000952554 1.00102 
2100 5 0.0798645 24 0.000846388 1.0009 
2200 5 0.0819342 27 0.000980111 1.00103 
2300 5 0.0796594 30 0.00122472 1.00131 
2400 6 0.0847202 32 0.00183395 1.00193 
2500 6 0.0894268 31 0.00180025 1.00189 
2600 6 0.0939403 29 0.00243425 1.00256 
2700 6 0.0945392 31 0.00211666 1.00224 
2800 7 0.0994705 34 0.00262794 1.00276 
2900 7 0.0971666 36 0.00264091 1.00278 
3000 7 0.0962294 37 0.00253254 1.00266 
3100 5 0.0999056 35 0.00268576 1.00283 
3200 6 0.105505 40 0.00282367 1.00297 
3300 6 0.111231 39 0.00314487 1.00333 
3400 6 0.118637 41 0.00331503 1.00351 
3500 6 0.121322 38 0.00344729 1.00363 
3600 6 0.134282 37 0.00410138 1.00431 
3700 6 0.135422 39 0.00427783 1.0045 
3800 7 0.143749 40 0.00439838 1.00463 
3900 7 0.148824 42 0.00477335 1.00502 
4000 8 0.159762 42 0.00540593 1.00567 
4100 9 0.164698 46 0.00458298 1.00481 
4200 10 0.173407 45 0.00526942 1.00553 
4300 10 0.178036 46 0.00493828 1.00513 
4400 9 0.19131 46 0.00573367 1.00597 
4500 8 0.209055 43 0.00590809 1.00616 
4600 9 0.223027 38 0.00581046 1.00605 
4700 7 0.245001 36 0.00620498 1.00645 
4800 7 0.271352 37 0.0060586 1.00631 
4900 7 0.31039 38 0.0064824 1.00676 
5000 8 0.369126 40 0.00778368 1.00811 
5100 8 0.420691 41 0.00762566 1.00793 
5200 8 0.477497 38 0.00845777 1.00878 
5300 8 0.542597 40 0.00982779 1.01021 
5400 8 0.615574 38 0.0102663 1.01072 
5500 8 0.684633 40 0.0108337 1.01129 
5600 7 0.760107 35 0.0109064 1.01137 
5700 8 0.837261 36 0.0115269 1.0121 
5800 8 0.929136 40 0.0131233 1.01376 
5900 8 1.03087 37 0.0143194 1.01505 
6000 9 1.12779 41 0.015534 1.01628 
6100 10 1.22499 46 0.018423 1.0193 
6200 10 1.30194 45 0.0194965 1.02044 
6300 11 1.37617 47 0.0211941 1.0223 
6400 11 1.44908 49 0.0206131 1.0216 
6500 11 1.5266 53 0.0250423 1.02629 
6600 12 1.58012 52 0.0259602 1.02724 
6700 11 1.60579 54 0.0250244 1.02619 
6800 11 1.65886 59 0.0289135 1.03023 
6900 12 1.69995 62 0.0327458 1.03424 
7000 12 1.72974 67 0.0347124 1.03626 
7100 13 1.774 69 0.037962 1.03962 
7200 14 1.79141 73 0.037623 1.03923 
7300 15 1.81567 69 0.0381166 1.0397 
7400 14 1.84124 73 0.0390305 1.04055 
7500 13 1.85649 77 0.0388052 1.04032 
7600 13 1.87626 75 0.0397656 1.04131 
7700 15 1.89973 85 0.0422165 1.04387 
7800 16 1.92692 88 0.0451566 1.04688 
7900 14 1.95573 83 0.0488319 1.05059 
8000 15 1.97892 89 0.0494892 1.05129 
8100 14 1.99209 92 0.0500421 1.05173 
8200 15 2.00573 92 0.0499821 1.05164 
8300 14 2.02379 93 0.0515968 1.05316 
8400 14 2.03982 92 0.0527242 1.0543 
8500 14 2.06336 92 0.054445 1.05615 
8600 14 2.08144 94 0.0545209 1.05618 
8700 14 2.09318 97 0.0557343 1.05745 
8800 14 2.10512 96 0.0550644 1.05672 
8900 14 2.1315 102 0.0568872 1.05863 
9000 14 2.14926 102 0.0572426 1.05889 
9100 14 2.1644 101 0.0569727 1.05863 
9200 15 2.19396 103 0.0607676 1.06245 
9300 14 2.21432 108 0.0624002 1.06409 
9400 15 2.24875 112 0.0671397 1.06894 
9500 15 2.27473 119 0.0706383 1.07258 
9600 15 2.29104 117 0.0721971 1.07406 
9700 15 2.30365 118 0.0732927 1.07512 
9800 15 2.31315 115 0.0728787 1.07461 
9900 15 2.32922 114 0.0747753 1.07659 
10000 16 2.35118 118 0.0779125 1.07984 
10100 16 2.36846 125 0.0800811 1.08218 
10200 16 2.36583 118 0.0779484 1.0799 
10300 16 2.388 120 0.0813936 1.08331 
10400 16 2.40367 127 0.0831085 1.08527 
10500 16 2.41655 123 0.0853054 1.08749 
10600 17 2.4198 126 0.0844107 1.08667 
10700 18 2.44431 130 0.0878764 1.09018 
10800 19 2.45966 134 0.0910911 1.09354 
10900 19 2.47968 136 0.0945722 1.097 
11000 19 2.49376 136 0.0976945 1.10017 
11100 19 2.51691 142 0.100039 1.10264 
11200 18 2.53578 139 0.102597 1.10521 
11300 20 2.54359 160 0.102921 1.1055 
11400 19 2.5502 158 0.103018 1.10565 
11500 18 2.55681 150 0.104604 1.10724 
11600 18 2.56563 155 0.106796 1.10943 
11700 17 2.58005 156 0.109044 1.11184 
11800 17 2.58138 158 0.108563 1.11116 
11900 18 2.59149 153 0.109524 1.11208 
12000 17 2.60619 159 0.1116 1.1142 
12100 17 2.617 158 0.113453 1.11618 
12200 17 2.63155 171 0.116663 1.11953 
12300 17 2.62966 166 0.115647 1.11837 
12400 17 2.62848 161 0.115566 1.11822 
