-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.810945 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 0.848775 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0.903447 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0.903447 0.903447 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.903447 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.903447 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 0.903447 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 0.903447 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.810945 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.810945 0.810945 -1 0.810945 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.810945 0.810945 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.810945 0.810945 0.810945 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.810945 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 0.834764 0.859758 -1 -1 -1 0.903447 0.903447 0.903447 0.903447 0.906141 -1 -1 -1 -1 
-1 -1 -1 -1 -1 0.834764 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 0.834764 0.834764 -1 -1 -1 -1 -1 0.843282 0.843282 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 0.903447 -1 -1 -1 -1 0.843282 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 0.903447 -1 -1 -1 0.903447 -1 -1 -1 0.843282 0.843282 -1 -1 -1 -1 -1 
-1 -1 -1 -1 0.903447 -1 0.903447 -1 0.903447 0.903447 -1 0.903447 -1 0.903447 0.843282 -1 -1 -1 -1 -1 
-1 -1 -1 -1 0.903447 0.903447 -1 -1 0.903447 0.903447 -1 0.903447 0.903447 0.903447 0.903447 -1 -1 -1 -1 -1 
-1 0.903447 -1 -1 -1 0.903447 0.903447 0.903447 -1 -1 -1 -1 -1 0.903447 0.903447 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 0.903447 0.903447 -1 -1 -1 -1 0.903447 0.903447 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.810945 -1 -1 -1 -1 -1 -1 
-1 -1 -1 0.918743 0.810945 -1 -1 -1 -1 -1 -1 -1 -1 0.907801 0.845227 -1 -1 -1 -1 -1 
-1 -1 0.810945 -1 0.754869 0.810945 -1 -1 -1 -1 -1 -1 0.848636 0.845227 0.907801 -1 -1 -1 -1 0.848775 
0.848775 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.935229 -1 -1 -1 -1 0.848775 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.848775 0.903447 0.895185 0.848775 
-1 -1 -1 -1 -1 0.903447 0.903447 -1 -1 -1 -1 0.935229 -1 -1 -1 -1 0.974899 0.848775 0.848775 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.903447 0.891656 0.903447 0.903447 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.903447 -1 0.903447 -1 
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.903447 0.903447 -1 -1 
-1 -1 -1 -1 -1 0.834764 -1 -1 -1 -1 -1 -1 -1 0.903447 0.903447 0.903447 0.903447 -1 -1 -1 
