# Avida Host Tasks data
# Fri Sep 25 14:58:03 2020
# First column gives the current update, next columns give the number
# of Hosts that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 0 0 0 0 0 0 0 0 
100 187 0 0 0 0 0 0 0 0 
200 508 0 0 0 0 0 0 0 0 
300 777 0 0 0 0 0 0 0 0 
400 1567 0 0 0 0 0 0 0 0 
500 2202 0 0 0 0 0 0 0 0 
600 3456 4 0 0 0 0 0 0 0 
700 4929 10 0 0 0 0 0 0 0 
800 5869 19 0 0 0 0 0 0 0 
900 7592 16 0 0 0 0 0 0 0 
1000 8747 18 0 0 0 0 0 0 0 
1100 10282 27 0 0 0 0 0 0 0 
1200 11844 42 0 3 0 0 0 0 0 
1300 13076 40 0 3 0 0 0 0 0 
1400 14709 48 0 6 0 0 0 0 0 
1500 16034 55 0 6 0 0 0 0 0 
1600 17373 66 0 5 0 0 0 0 0 
1700 18730 91 2 6 0 0 0 0 0 
1800 19935 92 6 5 0 0 0 0 0 
1900 21244 108 5 4 0 0 0 0 0 
2000 22509 127 4 5 0 0 0 0 0 
2100 23536 153 4 11 0 0 0 0 0 
2200 24607 176 4 13 0 0 0 0 0 
2300 25359 189 7 17 0 0 0 0 0 
2400 26019 193 5 14 0 0 0 0 0 
2500 26677 208 3 13 0 0 0 0 0 
2600 27028 220 4 11 0 0 0 0 0 
2700 27491 237 5 8 0 0 0 0 0 
2800 27749 255 8 18 0 0 0 0 0 
2900 28046 281 11 14 0 0 0 0 0 
3000 28139 299 14 15 0 0 0 0 0 
3100 28183 298 14 15 0 0 0 0 0 
3200 28254 350 16 12 0 0 0 0 0 
3300 28214 353 16 19 0 0 0 0 0 
3400 28288 368 23 15 0 0 0 0 0 
3500 28192 387 24 8 0 0 0 0 0 
3600 28037 410 30 13 0 1 0 0 0 
3700 27900 427 30 12 0 0 0 0 0 
3800 27752 461 29 21 0 0 0 0 0 
3900 27485 513 29 19 0 0 0 0 0 
4000 27156 514 39 19 0 0 0 0 0 
4100 26720 545 41 20 0 0 0 0 0 
4200 26088 579 38 15 0 0 0 0 0 
4300 25452 649 45 20 0 0 0 0 0 
4400 24652 664 40 19 0 0 0 0 0 
4500 23727 693 50 15 0 0 0 0 0 
4600 22817 715 50 21 0 0 0 0 0 
4700 21671 801 56 23 0 0 0 0 0 
4800 20751 834 72 19 0 0 0 0 0 
4900 19771 970 66 14 0 0 0 0 0 
5000 18879 1168 64 4 0 0 0 0 0 
5100 18400 1313 65 4 0 0 0 0 0 
5200 18071 1563 81 5 0 0 0 0 0 
5300 17891 1806 89 6 0 0 0 0 0 
5400 17897 2089 96 7 0 0 0 0 0 
5500 17615 2432 124 12 0 0 0 0 0 
5600 17437 2730 125 14 0 0 0 0 0 
5700 17154 3100 135 19 0 0 0 0 0 
5800 16765 3557 137 20 0 0 0 0 0 
5900 16430 4079 142 24 0 0 0 0 0 
6000 15934 4631 173 25 0 0 0 0 0 
6100 15442 5163 198 45 0 0 0 0 0 
6200 14949 5886 236 54 0 0 0 0 0 
6300 14370 6542 278 60 0 0 0 0 0 
6400 13773 7161 313 78 0 0 0 0 0 
6500 13016 7970 369 86 0 0 0 0 0 
6600 12464 8702 417 95 0 2 0 0 0 
6700 11878 9517 478 103 0 2 0 0 0 
6800 11407 10200 526 117 0 2 0 0 0 
6900 10984 10847 596 176 0 7 0 0 0 
7000 10647 11433 672 188 0 6 0 0 0 
7100 10477 11889 741 240 0 5 0 0 0 
7200 10214 12366 802 251 0 9 0 0 0 
7300 10048 12648 878 287 0 10 0 0 0 
7400 9910 12919 936 306 0 10 0 0 0 
7500 9723 13031 1034 332 0 13 0 0 0 
7600 9718 12976 1045 376 0 11 0 0 0 
7700 9812 12878 1183 385 0 12 0 0 0 
7800 9799 12710 1313 392 0 9 0 0 0 
7900 10010 12325 1393 421 0 8 0 0 0 
8000 10243 11944 1566 435 0 5 0 0 0 
8100 10507 11515 1653 470 0 4 0 0 0 
8200 10482 11118 1821 547 0 7 0 0 0 
8300 10469 10599 1949 635 0 6 0 0 0 
8400 10532 10071 2061 712 0 3 0 0 0 
8500 10446 9601 2262 813 0 9 0 0 0 
8600 10557 9034 2439 927 0 5 0 0 0 
8700 10364 8506 2729 1044 0 7 0 0 0 
8800 10105 8059 2952 1226 0 18 0 0 0 
8900 9891 7621 3119 1339 0 21 0 0 0 
9000 9570 7123 3505 1537 0 27 0 0 0 
9100 9199 6706 3799 1732 0 25 0 0 0 
9200 8941 6416 4079 1908 0 31 0 0 0 
9300 8612 5933 4451 2128 0 40 0 0 0 
9400 8383 5632 4740 2440 0 52 0 0 0 
9500 7976 5384 5159 2680 0 66 0 0 0 
9600 7692 5070 5482 2948 0 75 0 0 0 
9700 7447 4835 5753 3238 0 80 0 0 0 
9800 7248 4547 6047 3495 0 94 0 0 0 
9900 7085 4289 6231 3764 0 103 0 0 0 
10000 7011 4081 6425 3982 0 139 0 0 0 
10100 6893 3903 6586 4207 0 181 0 0 0 
10200 6931 3806 6635 4389 0 210 0 0 0 
10300 6953 3784 6622 4525 0 264 0 0 0 
10400 7052 3700 6577 4625 0 300 0 0 0 
10500 7084 3723 6553 4708 0 351 0 0 0 
10600 6971 3729 6561 4769 0 416 0 0 0 
10700 7053 3733 6592 4839 0 461 0 0 0 
10800 6976 3764 6508 4903 0 549 0 0 0 
10900 6958 3749 6358 5026 0 625 0 0 0 
11000 7091 3794 6245 5065 0 677 0 0 0 
11100 7107 3810 6213 5078 0 778 0 0 0 
11200 7311 3799 6133 5091 0 806 0 0 0 
11300 7345 3858 6191 5006 0 906 0 0 0 
11400 7384 3858 6255 4951 0 949 0 0 0 
11500 7468 3813 6367 4823 0 1020 0 0 0 
11600 7446 3818 6481 4731 0 1124 0 0 0 
11700 7472 3763 6575 4538 1 1253 0 0 0 
11800 7443 3666 6723 4424 1 1356 0 0 0 
11900 7423 3539 6911 4362 1 1446 0 0 0 
12000 7272 3363 7189 4354 3 1564 0 0 0 
12100 7034 3241 7451 4329 2 1688 0 0 0 
12200 6873 3045 7765 4367 2 1842 0 0 0 
12300 6760 2935 7996 4363 4 2021 0 0 0 
12400 6549 2808 8269 4338 4 2154 0 0 0 
12500 6409 2734 8414 4331 3 2321 0 0 0 
12600 6344 2658 8653 4338 4 2448 0 0 0 
12700 6149 2636 8835 4369 5 2595 0 0 0 
12800 6089 2636 8864 4319 5 2773 0 0 0 
12900 6040 2615 9018 4283 3 2906 0 0 0 
13000 5926 2616 9026 4254 4 3124 0 0 0 
13100 5765 2664 9146 4170 4 3249 0 0 0 
13200 5800 2666 9209 4120 8 3408 0 0 0 
13300 5815 2690 9166 4085 10 3575 0 0 0 
13400 5822 2662 9251 4132 11 3731 0 0 0 
13500 5865 2684 9250 4105 10 3858 0 0 0 
13600 5909 2721 9220 4086 12 3988 0 0 0 
13700 5864 2735 9198 4155 9 4019 0 0 0 
13800 5821 2752 9185 4202 10 4186 0 0 0 
13900 5881 2808 9044 4213 9 4372 0 0 0 
14000 5931 2954 8975 4290 11 4431 0 0 0 
14100 5862 3060 8830 4384 13 4498 0 0 0 
14200 5776 3095 8821 4363 15 4584 0 0 0 
14300 5834 3131 8706 4508 17 4654 0 0 0 
14400 5745 3206 8530 4566 22 4805 0 0 0 
14500 5711 3304 8485 4789 23 4918 0 0 0 
14600 5727 3318 8279 4962 24 4964 0 0 0 
14700 5736 3329 8337 5049 23 5105 0 0 0 
14800 5805 3218 8374 5106 21 5146 0 0 0 
14900 5918 3229 8376 5100 23 5221 0 0 0 
15000 6065 3290 8314 5078 17 5300 0 0 0 
15100 6115 3337 8224 5152 17 5357 0 0 0 
15200 6171 3340 8132 5128 14 5518 0 0 0 
15300 6146 3328 8145 5086 15 5565 0 0 0 
15400 6099 3260 8116 5044 16 5667 0 0 0 
15500 6109 3329 7982 5025 15 5782 0 0 0 
15600 5973 3360 7946 5019 10 5914 0 0 0 
15700 5987 3318 7867 4968 7 5973 0 0 0 
15800 5952 3325 7778 4968 5 6116 0 0 0 
15900 5962 3337 7766 4928 5 6178 0 0 0 
16000 5997 3310 7784 4910 4 6271 0 0 0 
16100 5962 3345 7730 4792 3 6388 0 0 0 
16200 6054 3334 7630 4787 2 6518 0 0 0 
16300 6160 3345 7661 4814 1 6578 0 0 0 
16400 6288 3324 7712 4786 0 6553 0 0 0 
16500 6359 3267 7644 4819 0 6472 0 0 0 
16600 6410 3281 7648 4808 0 6509 0 0 0 
16700 6473 3231 7603 4741 0 6553 0 0 0 
16800 6515 3209 7576 4749 0 6662 0 0 0 
16900 6538 3247 7490 4820 0 6689 0 0 0 
17000 6515 3247 7573 4838 0 6649 0 0 0 
17100 6536 3322 7536 4771 0 6615 0 0 0 
17200 6611 3363 7457 4696 0 6554 0 0 0 
17300 6619 3463 7520 4714 1 6523 1 0 0 
17400 6712 3554 7419 4624 2 6494 2 0 0 
17500 6747 3591 7492 4548 1 6503 1 0 0 
17600 6748 3551 7567 4445 2 6481 2 0 0 
17700 6842 3610 7543 4401 1 6528 1 0 0 
17800 6929 3588 7548 4386 1 6487 1 0 0 
17900 6797 3649 7653 4403 1 6477 1 0 0 
18000 6773 3610 7729 4385 2 6437 2 0 0 
18100 6604 3589 7819 4475 2 6459 2 0 0 
18200 6463 3597 7847 4427 2 6467 2 0 0 
18300 6296 3633 7806 4487 1 6443 1 0 0 
18400 6097 3651 7958 4490 0 6558 0 0 0 
18500 5937 3622 8027 4482 0 6561 0 0 0 
18600 5777 3666 7911 4588 0 6626 0 0 0 
18700 5723 3678 7913 4582 0 6744 0 0 0 
18800 5697 3748 7903 4559 0 6893 0 0 0 
18900 5611 3743 7919 4552 0 7088 0 0 0 
19000 5517 3767 7924 4636 0 7177 0 0 0 
19100 5471 3739 7992 4690 0 7226 0 0 0 
19200 5396 3669 8058 4694 0 7289 0 0 0 
19300 5424 3724 8176 4671 0 7277 0 0 0 
19400 5451 3742 8193 4637 0 7324 0 0 0 
19500 5577 3784 8296 4581 0 7330 2 0 0 
19600 5559 3756 8433 4537 2 7230 2 0 0 
19700 5516 3780 8538 4465 1 7235 1 0 0 
19800 5564 3698 8666 4419 1 7185 2 0 0 
19900 5578 3641 8763 4465 0 6980 3 0 0 
20000 5635 3591 8914 4451 0 6877 4 0 0 
20100 5670 3531 8982 4420 0 6747 5 0 0 
20200 5745 3525 9111 4365 2 6821 4 0 0 
20300 5807 3475 9191 4330 4 6755 6 0 0 
20400 5918 3474 9248 4313 5 6659 7 0 0 
20500 5907 3523 9416 4264 5 6629 7 0 0 
20600 5928 3435 9548 4262 4 6576 8 0 0 
20700 5907 3458 9663 4228 4 6539 10 0 0 
20800 5901 3389 9654 4283 3 6462 11 0 0 
20900 5868 3350 9704 4312 4 6469 12 0 0 
21000 5869 3379 9620 4373 5 6378 13 0 0 
21100 5865 3387 9611 4425 3 6363 13 0 0 
21200 5884 3421 9677 4519 2 6369 15 0 0 
21300 5899 3425 9611 4578 2 6383 19 0 0 
21400 5937 3353 9577 4620 2 6343 23 0 0 
21500 5919 3339 9492 4724 1 6337 22 0 0 
21600 5845 3325 9343 4846 0 6364 23 0 0 
21700 5866 3308 9323 4903 0 6400 24 0 0 
21800 5819 3219 9127 4978 0 6491 24 0 0 
21900 5712 3160 9114 5140 0 6502 20 0 0 
22000 5673 3112 9011 5186 0 6636 16 0 0 
22100 5642 3097 8978 5235 0 6667 13 0 0 
22200 5564 3089 8949 5250 0 6824 8 0 0 
22300 5528 3041 8899 5270 0 6965 14 0 0 
22400 5482 3023 8928 5214 0 7155 15 0 0 
22500 5424 2978 8832 5199 0 7293 12 0 0 
22600 5394 2890 8670 5144 0 7453 14 0 0 
22700 5383 2782 8555 5167 0 7574 17 0 0 
22800 5350 2741 8506 5074 0 7729 16 0 0 
22900 5342 2642 8471 4881 0 7880 18 0 0 
23000 5291 2590 8468 4868 0 7971 20 0 0 
23100 5246 2484 8527 4769 1 8110 20 0 0 
23200 5109 2399 8495 4690 1 8292 20 0 0 
23300 5005 2369 8586 4659 1 8409 14 0 0 
23400 4908 2443 8655 4665 0 8520 13 0 0 
23500 4844 2477 8576 4591 0 8623 10 0 0 
23600 4725 2468 8597 4710 0 8731 5 0 0 
23700 4605 2438 8587 4717 0 8762 2 0 0 
23800 4558 2454 8607 4749 0 8853 0 0 0 
23900 4533 2439 8663 4770 0 8852 0 0 0 
24000 4581 2479 8605 4837 0 8814 0 0 0 
24100 4650 2541 8592 4945 0 8906 2 0 0 
24200 4763 2574 8550 5115 0 8754 1 0 0 
24300 4833 2645 8478 5219 0 8714 1 0 0 
24400 4907 2708 8467 5319 0 8663 2 0 0 
24500 5022 2678 8450 5300 0 8605 3 0 0 
24600 5121 2732 8413 5256 0 8566 2 0 0 
24700 5147 2779 8347 5342 2 8458 1 0 0 
24800 5137 2829 8404 5374 2 8402 2 0 0 
24900 5111 2901 8346 5431 2 8461 2 0 0 
25000 5114 2933 8378 5447 2 8461 4 0 0 
25100 5168 2915 8289 5454 3 8460 5 0 0 
25200 5139 2927 8209 5490 7 8549 4 0 0 
25300 5065 2900 8166 5543 9 8411 4 0 0 
25400 5028 2825 8167 5620 10 8390 5 0 0 
25500 4981 2838 8068 5683 10 8350 10 0 0 
25600 4923 2851 8014 5792 11 8328 7 0 0 
25700 4869 2944 8061 5804 5 8199 10 0 0 
25800 4796 2989 8068 5906 9 8179 10 0 0 
25900 4642 2986 8094 5888 9 8044 12 0 0 
26000 4457 3016 8147 5972 11 7995 14 0 0 
26100 4260 3037 8073 6136 15 7957 13 0 0 
26200 4136 3042 8135 6288 17 7840 15 0 0 
26300 4048 3141 8088 6470 16 7841 13 0 0 
26400 4011 3195 8025 6624 15 7665 12 0 0 
26500 3999 3201 7978 6696 15 7543 11 0 0 
26600 3947 3174 7990 6693 12 7468 11 0 0 
26700 3961 3130 8019 6790 17 7532 13 0 0 
26800 3956 3115 7969 6802 17 7487 17 0 0 
26900 3790 3055 7954 6913 19 7457 21 0 0 
27000 3676 2944 8038 6828 26 7580 21 0 0 
27100 3553 2836 8010 6901 30 7669 22 0 0 
27200 3492 2725 7952 6862 37 7752 22 0 0 
27300 3376 2587 7878 6856 38 7996 22 0 0 
27400 3297 2466 7803 6874 46 8070 31 0 0 
27500 3238 2407 7743 6809 38 8284 36 0 0 
27600 3150 2304 7596 6726 44 8475 42 0 0 
27700 3094 2264 7556 6615 44 8622 45 0 0 
27800 3078 2236 7469 6562 47 8878 50 0 0 
27900 2972 2253 7411 6481 59 8948 49 0 0 
28000 2953 2242 7396 6459 64 9068 61 0 0 
28100 2886 2191 7264 6350 67 9274 59 0 0 
28200 2873 2193 7376 6279 69 9328 58 0 0 
28300 2840 2226 7318 6262 74 9521 55 0 0 
28400 2804 2188 7307 6111 87 9641 48 0 0 
28500 2802 2237 7227 6014 90 9673 52 0 0 
28600 2865 2232 7090 5938 93 9790 55 0 0 
