# Wed Aug 26 16:21:26 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0791674 2 0 0.00975542 
3200 2 0.14025 2 0 0.0197883 
3300 2 0.217004 2 0 0.0346091 
3400 2 0.314856 2 0 0.0568609 
3500 2 0.394295 2 0 0.0777762 
3600 2 0.448359 2 0 0.0935955 
3700 2 0.464335 2 0 0.0985353 
3800 2 0.484954 2 0 0.105099 
3900 2 0.49902 2 0 0.109703 
4000 2 0.505711 2 0 0.11193 
4100 2 0.535116 2 0 0.122012 
4200 2 0.556048 2 0 0.129494 
4300 2 0.583669 2 0 0.139782 
4400 2 0.606947 2 0 0.148847 
4500 2 0.633965 2 0 0.159856 
4600 2 0.651071 2 0 0.167119 
4700 2 0.675909 2 0 0.178103 
4800 2 0.710856 2 0 0.194532 
4900 2 0.737209 2 0 0.207775 
5000 2 0.771837 2 0 0.226487 
5100 2 0.800048 2 0 0.243033 
5200 2 0.82843 2 0 0.261119 
5300 2 0.841132 2 0 0.269768 
5400 2 0.840947 2 0 0.26964 
5500 2 0.848827 2 0 0.2752 
5600 2 0.875627 2 0 0.295426 
5700 2 0.906984 2 0 0.322411 
5800 2 0.934849 2 0 0.350877 
5900 2 0.949154 2 0 0.368039 
6000 2 0.960166 2 0 0.383048 
6100 2 0.966723 2 0 0.393024 
6200 2 0.975065 2 0 0.407308 
6300 2 0.985245 2 0 0.428612 
6400 2 0.990811 2 0 0.443627 
6500 2 0.999343 2 0 0.484915 
6600 2 0.999397 2 0 0.514454 
6700 2 0.995258 2 0 0.540515 
6800 2 0.987947 2 0 0.564542 
6900 2 0.974401 2 0 0.593911 
7000 2 0.958519 2 0 0.619322 
7100 2 0.931137 2 0 0.653244 
7200 2 0.923866 2 0 0.660992 
7300 2 0.918717 2 0 0.666245 
7400 2 0.913518 2 0 0.671372 
7500 2 0.908564 2 0 0.676108 
7600 2 0.897858 2 0 0.685893 
7700 2 0.889992 2 0 0.692734 
7800 2 0.883698 2 0 0.69802 
7900 2 0.883388 2 0 0.698276 
8000 2 0.894408 2 0 0.688927 
8100 2 0.901666 2 0 0.682478 
8200 2 0.912474 2 0 0.672382 
8300 2 0.920009 2 0 0.664944 
8400 2 0.914103 2 0 0.670804 
8500 2 0.903226 2 0 0.681059 
8600 2 0.89453 2 0 0.688821 
8700 2 0.89269 2 0 0.690418 
8800 2 0.891725 2 0 0.69125 
8900 2 0.891165 2 0 0.691731 
9000 2 0.893672 2 0 0.689568 
9100 2 0.914276 2 0 0.670635 
9200 2 0.916681 2 0 0.668273 
9300 2 0.922275 2 0 0.662635 
9400 2 0.910261 2 0 0.674502 
9500 2 0.917344 2 0 0.667616 
9600 2 0.91961 2 0 0.665347 
9700 2 0.920526 2 0 0.66442 
9800 2 0.922492 2 0 0.662412 
9900 2 0.925395 2 0 0.659397 
10000 2 0.926608 2 0 0.658119 
10100 2 0.914724 2 0 0.670198 
10200 2 0.895545 2 0 0.687933 
10300 2 0.901289 2 0 0.68282 
10400 2 0.907742 2 0 0.67688 
10500 2 0.919102 2 0 0.665858 
10600 2 0.923422 2 0 0.661452 
10700 2 0.932831 2 0 0.651378 
10800 2 0.939076 2 0 0.644276 
10900 2 0.931296 2 0 0.653071 
11000 2 0.926993 2 0 0.65771 
11100 2 0.91978 2 0 0.665175 
11200 2 0.926034 2 0 0.658725 
11300 2 0.921712 2 0 0.663212 
11400 2 0.920292 2 0 0.664657 
11500 2 0.91764 2 0 0.667321 
11600 2 0.919068 2 0 0.665893 
11700 2 0.92745 2 0 0.657225 
11800 2 0.920911 2 0 0.664029 
11900 2 0.930054 2 0 0.654425 
12000 2 0.933585 2 0 0.65054 
12100 2 0.940156 2 0 0.643011 
12200 2 0.94283 2 0 0.639823 
12300 2 0.94177 2 0 0.641096 
12400 2 0.93471 2 0 0.649279 
12500 2 0.926659 2 0 0.658064 
12600 2 0.92045 2 0 0.664497 
12700 2 0.929093 2 0 0.655464 
12800 2 0.928511 2 0 0.656091 
12900 2 0.929351 2 0 0.655187 
13000 2 0.923083 2 0 0.661803 
13100 2 0.927594 2 0 0.657071 
13200 2 0.924491 2 0 0.660342 
13300 2 0.928193 2 0 0.656431 
13400 2 0.934431 2 0 0.649593 
13500 2 0.931525 2 0 0.652819 
13600 2 0.925447 2 0 0.659342 
13700 2 0.925056 2 0 0.659752 
13800 2 0.930365 2 0 0.654087 
13900 2 0.942558 2 0 0.640151 
14000 2 0.941819 2 0 0.641037 
14100 2 0.944107 2 0 0.638274 
14200 2 0.937872 2 0 0.645674 
14300 2 0.930136 2 0 0.654336 
14400 2 0.920703 2 0 0.66424 
14500 2 0.918484 2 0 0.666479 
14600 2 0.922717 2 0 0.66218 
14700 2 0.927711 2 0 0.656946 
14800 2 0.927461 2 0 0.657213 
14900 2 0.935316 2 0 0.648596 
15000 2 0.937109 2 0 0.646553 
15100 2 0.942792 2 0 0.639869 
15200 2 0.94201 2 0 0.640808 
15300 2 0.940286 2 0 0.642857 
15400 2 0.945377 2 0 0.636714 
15500 2 0.944727 2 0 0.637515 
15600 2 0.940399 2 0 0.642724 
15700 2 0.944624 2 0 0.63764 
15800 2 0.939136 2 0 0.644206 
15900 2 0.933593 2 0 0.650531 
16000 2 0.929292 2 0 0.65525 
16100 2 0.934882 2 0 0.649085 
16200 2 0.933298 2 0 0.65086 
