# Avida Dominant Parasite Data
# Wed Aug 26 16:21:26 2020
#  1: Update
#  2: Number of Extant Parasites

0 0 
100 0 
200 0 
300 0 
400 0 
500 0 
600 0 
700 0 
800 0 
900 0 
1000 0 
1100 0 
1200 0 
1300 0 
1400 0 
1500 0 
1600 0 
1700 0 
1800 0 
1900 0 
2000 0 
2100 0 
2200 0 
2300 0 
2400 0 
2500 0 
2600 0 
2700 0 
2800 0 
2900 0 
3000 0 
3100 267 
3200 549 
3300 962 
3400 1570 
3500 2126 
3600 2529 
3700 2540 
3800 2674 
3900 2756 
4000 2760 
4100 2947 
4200 3098 
4300 3310 
4400 3396 
4500 3615 
4600 3728 
4700 3850 
4800 4129 
4900 4388 
5000 4621 
5100 4890 
5200 5114 
5300 5231 
5400 5106 
5500 5157 
5600 5472 
5700 5856 
5800 6301 
5900 6472 
6000 6565 
6100 6629 
6200 6687 
6300 6994 
6400 7182 
6500 7744 
6600 8231 
6700 8539 
6800 8827 
6900 9314 
7000 9751 
7100 10422 
7200 10650 
7300 10737 
7400 10798 
7500 10954 
7600 11042 
7700 11222 
7800 11250 
7900 11220 
8000 10997 
8100 10760 
8200 10513 
8300 10519 
8400 10707 
8500 10801 
8600 10846 
8700 10718 
8800 10607 
8900 10452 
9000 10302 
9100 9925 
9200 9880 
9300 9864 
9400 10053 
9500 10068 
9600 10123 
9700 10112 
9800 10057 
9900 10031 
10000 9959 
10100 10016 
10200 10232 
10300 10009 
10400 9743 
10500 9523 
10600 9398 
10700 9248 
10800 9241 
10900 9394 
11000 9552 
11100 9539 
11200 9414 
11300 9453 
11400 9420 
11500 9509 
11600 9383 
11700 9260 
11800 9299 
11900 9089 
12000 9029 
12100 8922 
12200 9050 
12300 9314 
12400 9408 
12500 9573 
12600 9544 
12700 9432 
12800 9314 
12900 9242 
13000 9361 
13100 9345 
13200 9318 
13300 9225 
13400 9037 
13500 8989 
13600 9019 
13700 8917 
13800 8886 
13900 8731 
14000 8669 
14100 8768 
14200 8936 
14300 9039 
14400 9213 
14500 9146 
14600 8965 
14700 8878 
14800 8813 
14900 8719 
15000 8631 
15100 8518 
15200 8713 
15300 8691 
15400 8762 
15500 8888 
15600 9003 
15700 8986 
15800 9188 
15900 9263 
16000 9248 
16100 9063 
16200 9157 
16300 9285 
16400 9389 
16500 9381 
16600 9173 
16700 9042 
16800 8988 
16900 9039 
17000 8863 
17100 8860 
17200 8989 
17300 9050 
17400 9267 
17500 9279 
17600 9512 
17700 9355 
17800 9313 
17900 9363 
18000 9199 
18100 9212 
18200 9012 
18300 8946 
18400 8841 
18500 8662 
18600 8623 
18700 8745 
18800 8706 
18900 8714 
19000 9009 
19100 9349 
19200 9543 
19300 9617 
19400 9619 
19500 9615 
19600 9442 
19700 9155 
19800 8899 
19900 8906 
20000 9133 
20100 9235 
20200 9277 
20300 9196 
20400 9138 
20500 9143 
20600 8913 
20700 8968 
20800 9016 
20900 9116 
21000 8989 
21100 8952 
21200 8928 
21300 9121 
21400 9290 
21500 9189 
21600 9018 
21700 9095 
21800 9340 
21900 9522 
22000 9375 
22100 9134 
22200 8798 
22300 8842 
22400 8973 
22500 9332 
22600 9329 
22700 9106 
22800 8869 
22900 8791 
23000 8747 
23100 8594 
23200 8963 
23300 9394 
23400 9792 
23500 9945 
23600 10054 
23700 9991 
23800 9830 
23900 9620 
24000 9212 
24100 8807 
24200 8662 
24300 8787 
24400 8939 
24500 9225 
24600 9552 
24700 9862 
24800 9998 
24900 9844 
25000 9846 
25100 9806 
25200 9355 
25300 9027 
25400 8693 
25500 8588 
25600 8555 
25700 8777 
25800 9093 
25900 9234 
26000 9242 
26100 9435 
26200 9549 
26300 9595 
26400 9261 
26500 8971 
26600 8704 
26700 8709 
26800 8725 
26900 8833 
27000 8882 
27100 9089 
27200 9280 
27300 9394 
27400 9277 
27500 9148 
27600 8902 
27700 8678 
27800 8561 
27900 8392 
28000 8400 
28100 8495 
28200 8711 
28300 9195 
28400 9660 
28500 10008 
28600 9935 
28700 9655 
28800 9259 
28900 8846 
29000 8445 
29100 8363 
29200 8493 
29300 8640 
29400 8800 
29500 8908 
29600 9068 
29700 9187 
29800 9294 
29900 9183 
30000 9024 
30100 9105 
30200 9270 
30300 9293 
30400 9386 
30500 9187 
30600 9333 
30700 9274 
30800 9202 
30900 8891 
31000 8762 
31100 8723 
31200 8781 
31300 8844 
31400 8859 
31500 9083 
31600 9326 
31700 9632 
31800 9612 
31900 9441 
32000 9323 
32100 9110 
32200 9120 
32300 9253 
32400 9377 
32500 9501 
32600 9413 
32700 9516 
32800 9557 
32900 9903 
33000 9818 
33100 9643 
33200 9304 
33300 8939 
33400 8633 
33500 8579 
33600 8705 
33700 9237 
33800 9624 
33900 10061 
34000 10190 
34100 10349 
34200 10031 
34300 9980 
34400 9705 
34500 9580 
34600 9379 
34700 9044 
34800 8837 
34900 8870 
35000 9156 
35100 9681 
35200 9893 
35300 9727 
35400 9481 
35500 9274 
35600 9147 
35700 9214 
35800 9248 
35900 9459 
36000 9744 
36100 10086 
36200 10194 
36300 9984 
36400 9646 
36500 9558 
36600 9562 
36700 9648 
36800 9871 
36900 10092 
37000 10235 
37100 10117 
37200 9921 
37300 9635 
37400 9310 
37500 8903 
37600 8707 
37700 8595 
37800 8713 
37900 9269 
38000 9803 
38100 9948 
38200 9907 
38300 9787 
38400 9731 
38500 9685 
38600 9635 
38700 9710 
38800 9747 
38900 9649 
39000 9414 
39100 9431 
39200 9606 
39300 9741 
39400 9964 
39500 9874 
39600 9773 
39700 9527 
39800 9162 
39900 8907 
40000 8881 
40100 8877 
40200 9118 
40300 9555 
40400 9858 
40500 9961 
40600 9935 
40700 9945 
40800 9847 
40900 9750 
41000 9416 
41100 9036 
41200 9038 
41300 8779 
41400 8955 
41500 8911 
41600 9140 
41700 9353 
41800 9653 
41900 9674 
42000 9596 
42100 9504 
42200 9535 
42300 9541 
42400 9435 
42500 9228 
42600 9134 
42700 9022 
42800 9058 
42900 9199 
43000 9204 
43100 9254 
43200 9122 
43300 8906 
43400 8635 
43500 8713 
43600 8832 
43700 9146 
43800 9209 
43900 9236 
44000 9074 
44100 9129 
44200 9225 
44300 9382 
44400 9419 
44500 9246 
44600 9015 
44700 8925 
44800 8735 
44900 8808 
45000 8895 
45100 9006 
45200 9036 
45300 8914 
45400 9075 
45500 9018 
45600 9051 
45700 8882 
45800 9042 
45900 9063 
46000 9077 
46100 9199 
46200 9476 
46300 9720 
46400 9771 
46500 9702 
46600 9627 
46700 9541 
46800 9309 
46900 9243 
47000 9290 
47100 9313 
47200 9269 
47300 9054 
47400 8975 
47500 9023 
47600 9168 
47700 9452 
47800 9414 
47900 9262 
48000 8925 
48100 8870 
48200 8952 
48300 9006 
48400 9034 
48500 9045 
48600 8942 
48700 8942 
48800 8983 
48900 9220 
49000 9078 
49100 8966 
49200 8814 
49300 8835 
49400 8920 
49500 9130 
49600 9118 
49700 8966 
49800 8929 
49900 8895 
50000 8945 
50100 8842 
50200 8821 
50300 8761 
50400 8697 
50500 8887 
50600 8849 
50700 9156 
50800 9249 
50900 9267 
51000 9192 
51100 9023 
51200 8811 
51300 8798 
51400 8769 
51500 8768 
51600 8822 
51700 8885 
51800 9038 
51900 9101 
52000 9206 
52100 9254 
52200 9315 
52300 9424 
52400 9340 
52500 9309 
52600 9168 
52700 9126 
52800 8889 
52900 8471 
53000 8564 
53100 8620 
53200 8888 
53300 9162 
53400 9099 
53500 9089 
53600 8964 
53700 9211 
53800 9052 
53900 9066 
54000 9096 
54100 8907 
54200 8711 
54300 8572 
54400 8437 
54500 8434 
54600 8526 
54700 8718 
54800 9066 
54900 9207 
55000 9327 
55100 9310 
55200 9131 
55300 9053 
55400 8804 
55500 8566 
55600 8444 
55700 8313 
55800 8306 
55900 8421 
56000 8737 
56100 9185 
56200 9387 
56300 9648 
56400 9684 
56500 9542 
56600 9409 
56700 9240 
56800 9021 
56900 8927 
57000 8779 
57100 8808 
57200 8896 
57300 8778 
57400 8773 
57500 9050 
57600 9025 
57700 9023 
57800 8896 
57900 8893 
58000 8919 
58100 9031 
58200 9148 
58300 9042 
58400 8995 
58500 8861 
58600 8952 
58700 8943 
58800 8934 
58900 8788 
59000 8764 
59100 9099 
59200 9376 
59300 9545 
59400 9729 
59500 9865 
59600 9803 
59700 9585 
59800 9252 
59900 8935 
60000 8937 
60100 8792 
60200 8741 
60300 8702 
60400 8780 
60500 8987 
60600 9077 
60700 9335 
60800 9353 
60900 9353 
61000 9267 
61100 9295 
61200 9335 
61300 9281 
61400 9364 
61500 9470 
61600 9451 
61700 9277 
61800 9146 
61900 8962 
62000 8890 
62100 8882 
62200 8828 
62300 8747 
62400 8803 
62500 8887 
62600 9277 
62700 9593 
62800 9757 
62900 9596 
63000 9485 
63100 9331 
63200 9228 
63300 9241 
63400 9104 
63500 8980 
63600 8789 
63700 8801 
63800 9126 
63900 9347 
64000 9668 
64100 9785 
64200 9881 
64300 9694 
64400 9584 
64500 9413 
64600 9312 
64700 8885 
64800 8661 
64900 8373 
65000 8458 
65100 8304 
65200 8354 
65300 8330 
65400 8511 
65500 8574 
65600 8859 
65700 9413 
65800 9799 
65900 9834 
66000 9636 
66100 9494 
66200 9503 
66300 9367 
66400 9231 
66500 9049 
66600 9020 
66700 8914 
66800 9064 
66900 8980 
67000 9224 
67100 9257 
67200 9252 
67300 9047 
67400 8990 
67500 8849 
67600 8911 
67700 9101 
67800 9361 
67900 9411 
68000 9516 
68100 9467 
68200 9503 
68300 9653 
68400 9649 
68500 9557 
68600 9303 
68700 9226 
68800 9240 
68900 9368 
69000 9303 
69100 9275 
69200 9482 
69300 9424 
69400 9355 
69500 9315 
69600 9354 
69700 9298 
69800 9261 
69900 9226 
70000 8971 
70100 8879 
70200 8988 
70300 8790 
70400 8982 
70500 9100 
70600 9451 
70700 9399 
70800 9275 
70900 9018 
71000 8796 
71100 8832 
71200 8822 
71300 8948 
71400 9072 
71500 9168 
71600 9161 
71700 9149 
71800 9084 
71900 9150 
72000 9101 
72100 9107 
72200 9218 
72300 9138 
72400 9308 
72500 9397 
72600 9440 
72700 9281 
72800 8901 
72900 8887 
73000 8723 
73100 8803 
73200 8783 
73300 9075 
73400 9386 
73500 9551 
73600 9574 
73700 9532 
73800 9574 
73900 9736 
74000 9851 
74100 9914 
74200 9751 
74300 9423 
74400 9094 
74500 8958 
74600 9062 
74700 9203 
74800 9224 
74900 9131 
75000 9103 
