# Fri Sep 25 15:15:41 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 2 0.00816306 2 0 1 
500 2 0.00585107 2 0 1 
600 3 0.0109839 3 0 1 
700 2 0.00962218 4 0 1 
800 2 0.0183619 5 0 1 
900 2 0.0288586 8 0 1 
1000 2 0.0322146 9 0 1 
1100 3 0.0401112 12 0.000178154 1.00019 
1200 3 0.0410634 14 0.000550133 1.00059 
1300 3 0.0546859 14 0.00091569 1.00098 
1400 3 0.0654884 13 0.00113052 1.0012 
1500 4 0.0664466 17 0.00115717 1.00122 
1600 3 0.0639175 16 0.000793393 1.00084 
1700 4 0.0685097 19 0.00122162 1.0013 
1800 4 0.071084 20 0.00136189 1.00146 
1900 4 0.0766087 20 0.00188158 1.00202 
2000 5 0.0754611 21 0.00199295 1.00214 
2100 5 0.0774147 22 0.00172189 1.00185 
2200 5 0.0796508 24 0.00186855 1.00198 
2300 5 0.0829836 24 0.00192258 1.00204 
2400 5 0.0837409 25 0.0021963 1.00232 
2500 5 0.0944061 25 0.00220559 1.00233 
2600 6 0.0958811 28 0.00247879 1.00264 
2700 5 0.103189 28 0.0031249 1.00333 
2800 5 0.10449 25 0.0031943 1.00341 
2900 5 0.106662 29 0.00362979 1.00388 
3000 6 0.115978 34 0.0044849 1.00473 
3100 7 0.117996 30 0.00413452 1.00437 
3200 7 0.123849 32 0.00499003 1.00528 
3300 8 0.127299 38 0.00519165 1.0055 
3400 6 0.128222 36 0.0054948 1.00582 
3500 7 0.127745 34 0.0053148 1.00563 
3600 6 0.135372 33 0.00564222 1.00596 
3700 6 0.146717 37 0.00694507 1.00732 
3800 7 0.154835 39 0.00692902 1.00735 
3900 7 0.165803 41 0.00779055 1.00824 
4000 7 0.170783 40 0.00788671 1.00833 
4100 8 0.180836 39 0.00783954 1.00824 
4200 8 0.193145 45 0.00798628 1.0084 
4300 8 0.20345 42 0.00766066 1.00807 
4400 8 0.214619 43 0.00712117 1.00748 
4500 8 0.237993 43 0.00798597 1.00842 
4600 8 0.281182 44 0.00938324 1.00991 
4700 8 0.296373 42 0.00846272 1.00894 
4800 8 0.340701 44 0.00853478 1.00899 
4900 8 0.383594 41 0.00851837 1.00894 
5000 8 0.434868 34 0.00881038 1.00924 
5100 9 0.487696 37 0.00866642 1.00909 
5200 9 0.55023 36 0.00961799 1.0101 
5300 9 0.602791 32 0.0111237 1.01164 
5400 9 0.655772 35 0.0118009 1.01241 
5500 9 0.711833 39 0.013195 1.0139 
5600 9 0.774268 40 0.0161285 1.01693 
5700 9 0.833463 37 0.0153507 1.01613 
5800 9 0.923299 40 0.0180263 1.0189 
5900 9 0.992317 43 0.0173975 1.01822 
6000 9 1.08032 38 0.0183073 1.01918 
6100 9 1.14599 40 0.0177738 1.01866 
6200 9 1.21224 40 0.0186027 1.01944 
6300 9 1.27273 50 0.0200572 1.02088 
6400 10 1.33216 49 0.0208715 1.02171 
6500 9 1.37925 54 0.0201249 1.02089 
6600 9 1.4326 52 0.0216878 1.02249 
6700 10 1.48217 52 0.0214161 1.0222 
6800 10 1.53354 56 0.0222126 1.02298 
6900 10 1.58497 56 0.0240458 1.02497 
7000 10 1.62817 56 0.0231482 1.02403 
7100 10 1.66593 59 0.023493 1.0244 
7200 10 1.71394 54 0.023858 1.02477 
7300 10 1.76336 61 0.0244974 1.02542 
7400 10 1.81025 62 0.0253205 1.02628 
7500 10 1.8598 61 0.0261514 1.02712 
7600 10 1.90176 62 0.0272065 1.0282 
7700 11 1.94907 63 0.0281167 1.02914 
7800 11 2.0062 61 0.0299438 1.03096 
7900 12 2.05542 69 0.0312405 1.03238 
8000 12 2.10208 67 0.0326707 1.03388 
8100 12 2.13555 72 0.0330538 1.03437 
8200 13 2.16454 72 0.0329262 1.03414 
8300 13 2.18779 72 0.0332427 1.03444 
8400 13 2.20674 73 0.0339717 1.03519 
8500 12 2.21312 83 0.0335472 1.03469 
8600 12 2.21344 77 0.0327693 1.03383 
8700 12 2.21859 74 0.0321681 1.03319 
8800 12 2.22351 80 0.0317867 1.0328 
8900 12 2.2251 80 0.0317039 1.03269 
9000 12 2.23415 85 0.0334089 1.03453 
9100 12 2.23122 79 0.0330485 1.03411 
9200 12 2.22535 77 0.0322073 1.03325 
9300 13 2.22565 85 0.0324412 1.03353 
9400 13 2.22462 91 0.0332406 1.03455 
9500 13 2.21601 87 0.0326484 1.03392 
9600 13 2.2127 86 0.0324846 1.03366 
9700 12 2.20213 85 0.0318728 1.03307 
9800 12 2.1987 85 0.032299 1.03338 
9900 12 2.20599 89 0.0346417 1.03587 
10000 11 2.18584 84 0.0347177 1.03582 
10100 11 2.17246 85 0.0347289 1.03573 
10200 11 2.15061 84 0.0342576 1.03534 
10300 11 2.13975 86 0.0354957 1.03662 
10400 13 2.11698 95 0.0354778 1.03654 
10500 13 2.08462 92 0.0340597 1.0351 
10600 13 2.07598 92 0.0348796 1.03605 
10700 13 2.0636 94 0.034242 1.03524 
10800 12 2.05974 91 0.0351668 1.03627 
10900 11 2.05902 91 0.0360401 1.03694 
11000 11 2.06262 89 0.035556 1.03646 
11100 11 2.08696 89 0.0364616 1.0375 
11200 11 2.11043 96 0.0372484 1.03832 
11300 11 2.13779 98 0.0383918 1.03953 
11400 12 2.18288 99 0.0395661 1.04078 
11500 12 2.20054 95 0.03989 1.04109 
11600 13 2.22474 98 0.0404808 1.04159 
11700 13 2.25967 99 0.0429493 1.04393 
11800 14 2.27402 93 0.043486 1.0445 
11900 14 2.30835 95 0.0463703 1.0475 
12000 14 2.33076 97 0.0484577 1.04973 
12100 14 2.3464 96 0.0479646 1.04919 
12200 14 2.36379 105 0.0475985 1.04894 
12300 15 2.37559 108 0.0456858 1.04699 
12400 15 2.3744 111 0.0435325 1.04468 
