# Fri Sep 25 15:11:09 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0716291 2 0 0.008639 
3200 2 0.111338 2 0 0.0148308 
3300 3 0.163065 3 0 0.023876 
3400 3 0.204885 3 0 0.0320329 
3500 3 0.280339 4 0 0.048402 
3600 3 0.346036 4 0 0.0642951 
3700 4 0.407683 5 0 0.0810927 
3800 5 0.464222 11 0 0.0979368 
3900 5 0.54854 10 0 0.125567 
4000 4 0.625386 8 0 0.153947 
4100 4 0.701718 10 0 0.187104 
4200 4 0.774656 11 0 0.226008 
4300 4 0.855327 11 0 0.276876 
4400 4 0.931245 9 0 0.341573 
4500 4 0.979689 12 0 0.402663 
4600 4 1.00216 15 0 0.447619 
4700 3 1.00744 17 0 0.479975 
4800 5 1.01022 19 0 0.51028 
4900 5 1.01535 19 0 0.514796 
5000 5 1.01152 19 0 0.490181 
5100 5 1.00856 17 0 0.451282 
5200 6 1.00347 16 0.000142084 0.440766 
5300 5 1.00475 18 0 0.443859 
5400 5 1.01166 17 0 0.460857 
5500 6 1.01208 13 5.00877e-05 0.460456 
5600 6 1.00662 12 0.00010144 0.445983 
5700 7 1.0037 18 0.00036212 0.420086 
5800 7 0.991056 18 0.00041072 0.394386 
5900 6 0.983407 16 0.000456297 0.37249 
6000 5 0.962236 12 0.000348988 0.339914 
6100 6 0.957396 12 0.000493705 0.319822 
6200 7 0.946487 15 0.000437743 0.29465 
6300 6 0.941274 13 0.000336571 0.27267 
6400 6 0.951879 15 9.53334e-05 0.260117 
6500 6 0.946591 11 4.70788e-05 0.244527 
6600 6 0.943854 13 4.66941e-05 0.234171 
6700 7 0.951252 12 0.000239349 0.228759 
6800 6 0.939419 10 0.000274763 0.216193 
6900 6 0.928085 12 0.000180987 0.208 
7000 6 0.922434 9 0.000134511 0.204771 
7100 6 0.921917 12 8.88021e-05 0.203046 
7200 6 0.910777 13 8.11108e-05 0.198781 
7300 5 0.869028 15 0 0.185854 
7400 6 0.825211 15 8.77193e-05 0.172851 
7500 7 0.789056 12 0.000130787 0.162874 
7600 7 0.751298 9 8.66138e-05 0.153263 
7700 6 0.730853 10 0.000214694 0.149298 
7800 6 0.715785 9 0.000340527 0.14549 
7900 6 0.714129 8 0.000677277 0.145826 
8000 7 0.726932 15 0.000842744 0.148829 
8100 7 0.740231 14 0.00109124 0.15055 
8200 7 0.756986 14 0.00209749 0.152949 
8300 8 0.772639 14 0.00362227 0.155968 
8400 7 0.786004 11 0.00604166 0.159027 
8500 7 0.780527 10 0.00932322 0.15752 
8600 7 0.780095 11 0.0141019 0.157955 
8700 7 0.776815 12 0.0160962 0.156938 
8800 8 0.784058 12 0.0200202 0.15875 
8900 8 0.818065 14 0.0243613 0.168528 
9000 8 0.83096 15 0.0288573 0.172827 
9100 10 0.827057 16 0.0302204 0.17169 
9200 10 0.871438 15 0.0305937 0.180182 
9300 11 0.905193 15 0.0308465 0.186598 
9400 11 0.929095 17 0.0335224 0.193558 
9500 11 0.955089 17 0.0357644 0.200468 
9600 10 0.973776 20 0.0346602 0.201798 
9700 9 1.00742 16 0.0327593 0.204639 
9800 11 1.06859 18 0.0369548 0.217152 
9900 12 1.15203 19 0.0458019 0.239559 
10000 13 1.25424 20 0.0576621 0.269657 
10100 12 1.31861 23 0.0670885 0.29145 
10200 12 1.36881 17 0.0726062 0.305458 
10300 13 1.39313 20 0.0785924 0.3162 
10400 13 1.39356 23 0.0817312 0.31965 
10500 14 1.40025 25 0.086469 0.326866 
10600 14 1.41718 19 0.0929514 0.337033 
10700 11 1.44045 17 0.0958792 0.344639 
10800 11 1.46232 16 0.103443 0.355162 
10900 10 1.50223 19 0.108292 0.368541 
11000 12 1.52766 19 0.109971 0.377322 
11100 15 1.54548 24 0.113055 0.384323 
11200 16 1.53553 23 0.112379 0.379611 
11300 15 1.50479 24 0.111091 0.371441 
11400 12 1.45042 21 0.11171 0.360061 
11500 13 1.43704 26 0.114804 0.360401 
11600 13 1.41735 25 0.116105 0.356399 
11700 13 1.40888 24 0.118443 0.355626 
11800 15 1.40179 28 0.11825 0.352722 
11900 13 1.36449 25 0.11453 0.33905 
12000 11 1.34172 21 0.112476 0.33207 
12100 11 1.32454 18 0.111215 0.326361 
12200 13 1.29818 20 0.109881 0.31781 
12300 14 1.28374 21 0.109704 0.312924 
12400 13 1.28045 19 0.110792 0.313993 
12500 14 1.28597 26 0.113392 0.317917 
12600 13 1.28787 26 0.113633 0.318137 
12700 13 1.26394 22 0.111379 0.31029 
12800 14 1.2301 23 0.111438 0.303704 
12900 13 1.21673 23 0.110572 0.299211 
13000 12 1.19891 23 0.109812 0.293933 
13100 13 1.22813 25 0.113393 0.30183 
13200 13 1.23535 27 0.116066 0.304226 
13300 12 1.27013 23 0.120668 0.313817 
13400 13 1.2946 25 0.123652 0.321136 
13500 13 1.25385 26 0.118615 0.308549 
13600 13 1.25106 24 0.115637 0.304912 
13700 13 1.25948 22 0.118335 0.309128 
13800 12 1.26194 19 0.121528 0.311444 
13900 12 1.28211 20 0.123875 0.316832 
14000 12 1.27734 21 0.123169 0.314665 
14100 13 1.2876 28 0.123103 0.316148 
14200 14 1.29046 23 0.122209 0.314915 
14300 14 1.31767 21 0.125374 0.322023 
14400 16 1.38587 22 0.136076 0.345777 
14500 15 1.4705 23 0.147544 0.374385 
