# Fri Sep 25 15:11:09 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 1 
200 1 0 1 0 1 
300 1 0 1 0 1 
400 1 0 1 0 1 
500 1 0 1 0 1 
600 2 0.0102594 2 0 1 
700 2 0.0137846 4 0 1 
800 2 0.0135154 5 0 1 
900 2 0.0220054 8 0 1 
1000 3 0.0283952 9 0.000228258 1.00023 
1100 3 0.0330321 11 0.000194194 1.00019 
1200 4 0.0409735 13 0.000328683 1.00033 
1300 4 0.0421486 15 0.000224562 1.00023 
1400 4 0.0460725 15 0.000704574 1.00074 
1500 5 0.0532002 17 0.000810648 1.00085 
1600 6 0.0533308 20 0.000646798 1.00067 
1700 5 0.0566487 20 0.000608986 1.00062 
1800 5 0.0608336 20 0.000662128 1.00068 
1900 6 0.0639507 23 0.000747676 1.00078 
2000 7 0.0679054 25 0.000962073 1.001 
2100 6 0.0691055 24 0.00106519 1.00112 
2200 6 0.0707355 26 0.00132046 1.00139 
2300 6 0.0701217 27 0.00133585 1.00139 
2400 7 0.068677 29 0.00147971 1.00155 
2500 7 0.07308 32 0.00193879 1.00203 
2600 7 0.0721109 32 0.00184491 1.00194 
2700 7 0.0815893 32 0.00242359 1.00253 
2800 7 0.0825442 30 0.00222558 1.00233 
2900 7 0.0883452 34 0.00250454 1.00262 
3000 7 0.0917298 37 0.00267425 1.00279 
3100 7 0.0968762 36 0.00338043 1.00354 
3200 7 0.103298 38 0.0036032 1.00377 
3300 7 0.108918 35 0.00424032 1.00444 
3400 7 0.117539 42 0.0047363 1.00494 
3500 7 0.126459 43 0.0053664 1.00562 
3600 7 0.128373 41 0.00550843 1.00577 
3700 7 0.136616 40 0.00603208 1.0063 
3800 7 0.145931 42 0.00671018 1.00701 
3900 7 0.154469 46 0.0070999 1.00742 
4000 7 0.167439 43 0.0079146 1.00825 
4100 7 0.170729 42 0.00775576 1.00806 
4200 7 0.183159 44 0.00851164 1.00884 
4300 7 0.189554 42 0.00779872 1.00809 
4400 7 0.215797 46 0.00858996 1.00894 
4500 8 0.242329 42 0.0088005 1.00913 
4600 8 0.266115 40 0.00816271 1.0085 
4700 8 0.310065 38 0.00699106 1.00726 
4800 9 0.365531 37 0.00682316 1.00707 
4900 8 0.429806 33 0.00673158 1.00694 
5000 8 0.493265 33 0.00677499 1.00701 
5100 9 0.551555 35 0.00714613 1.00739 
5200 9 0.622282 34 0.00776724 1.00806 
5300 9 0.6985 37 0.00846123 1.0088 
5400 9 0.784654 39 0.00952654 1.00987 
5500 8 0.869951 37 0.0100706 1.01043 
5600 9 0.953165 39 0.0111663 1.01153 
5700 9 1.0389 43 0.0126136 1.01308 
5800 9 1.11737 44 0.0125341 1.01301 
5900 9 1.18764 46 0.0121652 1.01262 
6000 9 1.2587 49 0.0128054 1.01334 
6100 9 1.33115 49 0.0146802 1.01527 
6200 9 1.3928 52 0.0158575 1.0165 
6300 9 1.45565 54 0.0162102 1.01688 
6400 9 1.50706 55 0.0177893 1.01853 
6500 10 1.54283 56 0.0184673 1.01925 
6600 10 1.57729 58 0.0184921 1.01921 
6700 10 1.59704 64 0.0193745 1.02014 
6800 10 1.63012 61 0.0202979 1.02108 
6900 10 1.6504 63 0.0207193 1.02154 
7000 9 1.66526 68 0.0206924 1.02143 
7100 10 1.69266 71 0.0213363 1.02209 
7200 10 1.70323 70 0.0214019 1.02205 
7300 10 1.72392 68 0.0223354 1.023 
7400 10 1.74639 75 0.0229654 1.02365 
7500 10 1.76864 79 0.024679 1.02548 
7600 10 1.80292 79 0.026914 1.02786 
7700 10 1.82416 77 0.0274235 1.02836 
7800 10 1.86602 82 0.0281357 1.02908 
7900 10 1.90572 82 0.0290995 1.03012 
8000 10 1.94118 83 0.0296163 1.03073 
8100 10 1.97792 78 0.0265973 1.02759 
8200 11 2.01682 80 0.0265871 1.02771 
8300 10 2.05769 73 0.0242812 1.02523 
8400 11 2.10397 79 0.0226109 1.02338 
8500 11 2.14201 81 0.021114 1.02174 
8600 11 2.19646 83 0.0224477 1.02315 
8700 11 2.22938 74 0.0231281 1.02384 
8800 11 2.23754 77 0.020853 1.0215 
8900 11 2.26948 83 0.0227858 1.02358 
9000 11 2.27833 85 0.0223551 1.02313 
9100 12 2.28142 82 0.0207274 1.02142 
9200 12 2.29716 78 0.0221214 1.02286 
9300 12 2.30282 84 0.0228433 1.02357 
9400 12 2.31336 86 0.0235766 1.02426 
9500 13 2.32083 87 0.0247209 1.02555 
9600 13 2.32861 87 0.0254624 1.02628 
9700 13 2.33157 94 0.0254799 1.02624 
9800 13 2.33565 99 0.0266022 1.02739 
9900 13 2.34341 98 0.0275309 1.02845 
10000 13 2.34638 98 0.0285786 1.02961 
10100 13 2.34951 96 0.0289879 1.03001 
10200 13 2.35181 89 0.0291896 1.03013 
10300 13 2.36374 92 0.0319092 1.0329 
10400 12 2.36843 94 0.0321271 1.03326 
10500 12 2.37846 95 0.0328166 1.03408 
10600 12 2.3824 100 0.0335798 1.03489 
10700 12 2.3886 107 0.0332112 1.03468 
10800 12 2.39772 105 0.0336897 1.03505 
10900 12 2.41952 102 0.035815 1.03725 
11000 12 2.43054 104 0.0361469 1.03752 
11100 12 2.43774 102 0.0370232 1.03842 
11200 11 2.44754 102 0.0370812 1.03836 
11300 12 2.458 107 0.0379185 1.03924 
11400 13 2.46451 105 0.0385353 1.0399 
11500 13 2.47724 102 0.0398059 1.0412 
11600 13 2.48036 110 0.0398177 1.0412 
11700 14 2.4785 114 0.0378553 1.03928 
11800 15 2.4887 109 0.0388727 1.04029 
11900 16 2.48949 110 0.0378291 1.03931 
12000 14 2.49365 112 0.0373151 1.03878 
12100 15 2.49526 116 0.0370936 1.03848 
12200 13 2.48704 109 0.0351055 1.03639 
12300 16 2.48812 110 0.0347539 1.03602 
12400 16 2.48283 115 0.0343081 1.03565 
