# Avida Dominant Parasite Data
# Fri Sep 25 14:58:03 2020
#  1: Update
#  2: Number of Extant Parasites

0 0 
100 0 
200 0 
300 0 
400 0 
500 0 
600 0 
700 0 
800 0 
900 0 
1000 0 
1100 0 
1200 0 
1300 0 
1400 0 
1500 0 
1600 0 
1700 0 
1800 0 
1900 0 
2000 0 
2100 0 
2200 0 
2300 0 
2400 0 
2500 0 
2600 0 
2700 0 
2800 0 
2900 0 
3000 0 
3100 254 
3200 438 
3300 528 
3400 663 
3500 949 
3600 1375 
3700 1799 
3800 2369 
3900 2990 
4000 3847 
4100 4870 
4200 5995 
4300 6980 
4400 7718 
4500 8631 
4600 9204 
4700 9650 
4800 9631 
4900 9378 
5000 8897 
5100 8356 
5200 8025 
5300 7635 
5400 7560 
5500 7669 
5600 7562 
5700 7359 
5800 6945 
5900 6561 
6000 6174 
6100 5768 
6200 5497 
6300 4974 
6400 4715 
6500 4449 
6600 4239 
6700 4024 
6800 3824 
6900 3586 
7000 3512 
7100 3378 
7200 3346 
7300 3244 
7400 3235 
7500 3156 
7600 3171 
7700 3122 
7800 3001 
7900 2938 
8000 3034 
8100 3008 
8200 3056 
8300 2958 
8400 2897 
8500 2838 
8600 2789 
8700 2739 
8800 2569 
8900 2551 
9000 2515 
9100 2446 
9200 2196 
9300 1999 
9400 1832 
9500 1677 
9600 1615 
9700 1637 
9800 1554 
9900 1449 
10000 1360 
10100 1412 
10200 1365 
10300 1334 
10400 1266 
10500 1263 
10600 1315 
10700 1277 
10800 1238 
10900 1169 
11000 1184 
11100 1107 
11200 1037 
11300 933 
11400 853 
11500 777 
11600 666 
11700 601 
11800 571 
11900 588 
12000 572 
12100 529 
12200 498 
12300 521 
12400 501 
12500 492 
12600 507 
12700 541 
12800 511 
12900 484 
13000 429 
13100 484 
13200 516 
13300 525 
13400 519 
13500 505 
13600 531 
13700 605 
13800 600 
13900 570 
14000 510 
14100 414 
14200 318 
14300 276 
14400 246 
14500 205 
14600 170 
14700 183 
14800 184 
14900 205 
15000 217 
15100 206 
15200 200 
15300 221 
15400 226 
15500 195 
15600 158 
15700 147 
15800 158 
15900 126 
16000 116 
16100 130 
16200 140 
16300 158 
16400 153 
16500 133 
16600 108 
16700 99 
16800 96 
16900 100 
17000 92 
17100 73 
17200 66 
17300 75 
17400 79 
17500 91 
17600 96 
17700 88 
17800 78 
17900 69 
18000 86 
18100 104 
18200 124 
18300 146 
18400 199 
18500 249 
18600 324 
18700 345 
18800 433 
18900 468 
19000 495 
19100 472 
19200 438 
19300 418 
19400 390 
19500 377 
19600 360 
19700 334 
19800 323 
19900 317 
20000 285 
20100 293 
20200 304 
20300 287 
20400 275 
20500 258 
20600 248 
20700 254 
20800 249 
20900 256 
21000 256 
21100 273 
21200 293 
21300 328 
21400 322 
21500 306 
21600 259 
21700 199 
21800 164 
21900 137 
22000 114 
22100 111 
22200 74 
22300 80 
22400 77 
22500 86 
22600 84 
22700 80 
22800 74 
22900 73 
23000 92 
23100 109 
23200 92 
23300 72 
23400 56 
23500 61 
23600 58 
23700 79 
23800 109 
23900 131 
24000 157 
24100 143 
24200 159 
24300 124 
24400 110 
24500 114 
24600 84 
24700 79 
24800 84 
24900 97 
25000 103 
25100 103 
25200 89 
25300 80 
25400 76 
25500 89 
25600 106 
25700 118 
25800 137 
25900 160 
26000 186 
26100 210 
26200 218 
26300 227 
26400 199 
26500 166 
26600 142 
26700 92 
26800 85 
26900 65 
27000 40 
27100 31 
27200 33 
27300 25 
27400 23 
27500 17 
27600 4 
27700 1 
27800 0 
27900 0 
28000 0 
28100 0 
28200 0 
28300 0 
28400 0 
28500 0 
28600 0 
28700 0 
28800 0 
28900 0 
29000 0 
29100 0 
29200 0 
29300 0 
29400 0 
29500 0 
29600 0 
29700 0 
29800 0 
29900 0 
30000 0 
30100 0 
30200 0 
30300 0 
30400 0 
30500 0 
30600 0 
30700 0 
30800 0 
30900 0 
31000 0 
31100 0 
31200 0 
31300 0 
31400 0 
31500 0 
31600 0 
31700 0 
31800 0 
31900 0 
32000 0 
32100 0 
32200 0 
32300 0 
32400 0 
32500 0 
32600 0 
32700 0 
32800 0 
32900 0 
33000 0 
33100 0 
33200 0 
33300 0 
33400 0 
33500 0 
33600 0 
33700 0 
33800 0 
33900 0 
34000 0 
34100 0 
34200 0 
34300 0 
34400 0 
34500 0 
34600 0 
34700 0 
34800 0 
34900 0 
35000 0 
35100 0 
35200 0 
35300 0 
35400 0 
35500 0 
35600 0 
35700 0 
35800 0 
35900 0 
36000 0 
36100 0 
36200 0 
36300 0 
36400 0 
36500 0 
36600 0 
36700 0 
36800 0 
36900 0 
37000 0 
37100 0 
37200 0 
37300 0 
37400 0 
37500 0 
37600 0 
37700 0 
37800 0 
37900 0 
38000 0 
38100 0 
38200 0 
38300 0 
38400 0 
38500 0 
38600 0 
38700 0 
38800 0 
38900 0 
39000 0 
39100 0 
39200 0 
39300 0 
39400 0 
39500 0 
39600 0 
39700 0 
39800 0 
39900 0 
40000 0 
40100 0 
40200 0 
40300 0 
40400 0 
40500 0 
40600 0 
40700 0 
40800 0 
40900 0 
41000 0 
41100 0 
41200 0 
41300 0 
41400 0 
41500 0 
41600 0 
41700 0 
41800 0 
41900 0 
42000 0 
42100 0 
42200 0 
42300 0 
42400 0 
42500 0 
42600 0 
42700 0 
42800 0 
42900 0 
43000 0 
43100 0 
43200 0 
43300 0 
43400 0 
43500 0 
43600 0 
43700 0 
43800 0 
43900 0 
44000 0 
44100 0 
44200 0 
44300 0 
44400 0 
44500 0 
44600 0 
44700 0 
44800 0 
44900 0 
45000 0 
45100 0 
45200 0 
45300 0 
45400 0 
45500 0 
45600 0 
45700 0 
45800 0 
45900 0 
46000 0 
46100 0 
46200 0 
46300 0 
46400 0 
46500 0 
46600 0 
46700 0 
46800 0 
46900 0 
47000 0 
47100 0 
47200 0 
47300 0 
47400 0 
47500 0 
47600 0 
47700 0 
47800 0 
47900 0 
48000 0 
48100 0 
48200 0 
48300 0 
48400 0 
48500 0 
48600 0 
48700 0 
48800 0 
48900 0 
49000 0 
49100 0 
49200 0 
49300 0 
49400 0 
49500 0 
49600 0 
49700 0 
49800 0 
49900 0 
50000 0 
50100 0 
50200 0 
50300 0 
50400 0 
50500 0 
50600 0 
50700 0 
50800 0 
50900 0 
51000 0 
51100 0 
51200 0 
51300 0 
51400 0 
51500 0 
51600 0 
51700 0 
51800 0 
51900 0 
52000 0 
52100 0 
52200 0 
52300 0 
52400 0 
52500 0 
52600 0 
52700 0 
52800 0 
52900 0 
53000 0 
53100 0 
53200 0 
53300 0 
53400 0 
53500 0 
53600 0 
53700 0 
53800 0 
53900 0 
54000 0 
54100 0 
54200 0 
54300 0 
54400 0 
54500 0 
54600 0 
54700 0 
54800 0 
54900 0 
55000 0 
55100 0 
55200 0 
55300 0 
55400 0 
55500 0 
55600 0 
55700 0 
55800 0 
55900 0 
56000 0 
56100 0 
56200 0 
56300 0 
56400 0 
56500 0 
56600 0 
56700 0 
56800 0 
56900 0 
57000 0 
57100 0 
57200 0 
57300 0 
57400 0 
57500 0 
57600 0 
57700 0 
57800 0 
57900 0 
58000 0 
58100 0 
58200 0 
58300 0 
58400 0 
58500 0 
58600 0 
58700 0 
58800 0 
58900 0 
59000 0 
59100 0 
59200 0 
59300 0 
59400 0 
59500 0 
59600 0 
59700 0 
59800 0 
59900 0 
60000 0 
60100 0 
60200 0 
60300 0 
60400 0 
60500 0 
60600 0 
60700 0 
60800 0 
60900 0 
61000 0 
61100 0 
61200 0 
61300 0 
61400 0 
61500 0 
61600 0 
61700 0 
61800 0 
61900 0 
62000 0 
62100 0 
62200 0 
62300 0 
62400 0 
62500 0 
62600 0 
62700 0 
62800 0 
62900 0 
63000 0 
63100 0 
63200 0 
63300 0 
63400 0 
63500 0 
63600 0 
63700 0 
63800 0 
63900 0 
64000 0 
64100 0 
64200 0 
64300 0 
64400 0 
64500 0 
64600 0 
64700 0 
64800 0 
64900 0 
65000 0 
65100 0 
65200 0 
65300 0 
65400 0 
65500 0 
65600 0 
65700 0 
65800 0 
65900 0 
66000 0 
66100 0 
66200 0 
66300 0 
66400 0 
66500 0 
66600 0 
66700 0 
66800 0 
66900 0 
67000 0 
67100 0 
67200 0 
67300 0 
67400 0 
67500 0 
67600 0 
67700 0 
67800 0 
67900 0 
68000 0 
68100 0 
68200 0 
68300 0 
68400 0 
68500 0 
68600 0 
68700 0 
68800 0 
68900 0 
69000 0 
69100 0 
69200 0 
69300 0 
69400 0 
69500 0 
69600 0 
69700 0 
69800 0 
69900 0 
70000 0 
70100 0 
70200 0 
70300 0 
70400 0 
70500 0 
70600 0 
70700 0 
70800 0 
70900 0 
71000 0 
71100 0 
71200 0 
71300 0 
71400 0 
71500 0 
71600 0 
71700 0 
71800 0 
71900 0 
72000 0 
72100 0 
72200 0 
72300 0 
72400 0 
72500 0 
72600 0 
72700 0 
72800 0 
72900 0 
73000 0 
73100 0 
73200 0 
73300 0 
73400 0 
73500 0 
73600 0 
73700 0 
73800 0 
73900 0 
74000 0 
74100 0 
74200 0 
74300 0 
74400 0 
74500 0 
74600 0 
74700 0 
74800 0 
74900 0 
75000 0 
